form	lemma	POS	morph
ག་	ག་	NOUN
སྟོན་	སྟོན་	VERB
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ས་	གིས་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ལ་	ལ་	ADP
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
ཏཱྃ་		NON_WORD
གི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསག་	བསག་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཞེས་་	ཞེས་པ་	PART
ས་	གིས་	PART
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གསང་བ་	གསང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
བསྒོམས་པ་	བསྒོམས་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
།		PUNCT
ཧཱུྃ་		NON_WORD
ལས་སྣ་ཚོགས་	ལས་སྣ་ཚོགས་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
ཆོས་འབྱུང་	ཆོས་འབྱུང་	NOUN
གྲུ་གསུམ་	གྲུ་གསུམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
འདབ་མ་	འདབ་མ་	NOUN
བརྒྱད་པ་	བརྒྱད་པ་	NUM
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འི་	གི་	PART
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བྷྲཱུྃྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
ཆོས་འབྱུང་	ཆོས་འབྱུང་	NOUN
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
འབྱུང་བ་	འབྱུང་བ་	VERB
རིམ་	རིམ་	NOUN
བརྩེགས་	བརྩེགས་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཐིམ་	ཐིམ་	NO_POS
།		PUNCT
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
ཞལ་	ཞལ་	NOUN
གསུམ་	གསུམ་	NUM
ཕྱག་	ཕྱག་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
དབུ་	དབུ་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
།		PUNCT
གཡའ་	གཡའ་	NOUN
དམར་	དམར་	VERB
།		PUNCT
གཡོན་	གཡོན་	NOUN
སྔོ་བ་	སྔོ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཡའ་	གཡའ་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
རལ་གྲི་	རལ་གྲི་	NOUN
།		PUNCT
གཡོན་	གཡོན་	NOUN
རཏྣ་		NON_WORD
དང་	དང་	NO_POS
པདྨ་	པདྨ་	NOUN
།		PUNCT
འོག་མ་	འོག་མ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
ཡུམ་	ཡུམ་	NOUN
དེ་	དེ་	DET
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ལ་	ལ་	ADP
འཁྱུད་པ་	འཁྱུད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
སྙོམས་འཇུག་	སྙོམས་འཇུག་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
ཞུ་བ་	ཞུ་བ་	VERB
དང་	དང་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
རིམ་	རིམ་	NOUN
བརྩེགས་	བརྩེགས་	NO_POS
ཀུན་	ཀུན་	DET
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
མི་	མི་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ནི་	ནི་	NO_POS
གཞུང་	གཞུང་	NOUN
དུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
ལ་	ལ་	ADP
ཏཱྃ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཐིམ་	ཐིམ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རིགས་	རིགས་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
འདབ་མ་	འདབ་མ་	NOUN
ལ་	ལ་	ADP
ཨོཾ་	ཨོཾ་	X
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
མེ་ཏོག་མ་	མེ་ཏོག་མ་	OTHER
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཐིམ་པ་	ཐིམ་པ་	VERB
དེ་	དེ་	DET
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མེ་ཏོག་མ་	མེ་ཏོག་མ་	OTHER
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
"།

།"		PUNCT
གཡའ་	གཡའ་	NOUN
མེ་ཏོག་ཕྲེང་བ་	མེ་ཏོག་ཕྲེང་བ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
སྡིགས་མཛུབ་	སྡིགས་མཛུབ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
།		PUNCT
ལྷ་མོ་	ལྷ་མོ་	NOUN
གཞན་	གཞན་	DET
གྱི་	གི་	PART
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུའོ་		NON_WORD
། །		PUNCT
ལྷོ་	ལྷོ་	NOUN
འི་	གི་	PART
ལ་	ལ་	ADP
ཏཱྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
བདུག་སྤོས་	བདུག་སྤོས་	NOUN
མ་	མ་	PART
།		PUNCT
ནུབ་	ནུབ་	ADV
ཀྱི་	གི་	PART
ལ་	ལ་	ADP
རེ་	རེ་	DET
ལས་མ་	ལས་མ་	NO_POS
ར་	ལ་	PART
མེ་	མེ་	NOUN
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
།		PUNCT
བྱང་	བྱང་	NOUN
དུ་	ལ་	PART
ཏུ་	ལ་	PART
ཏ་ལ་	ཏ་ལ་	OTHER
ས་	གིས་	PART
དྲི་	དྲི་	NOUN
འི་	གི་	PART
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
།		PUNCT
མཚམས་	མཚམས་	NOUN
ཀྱི་	གི་	PART
འདབ་མ་	འདབ་མ་	NOUN
ལ་	ལ་	ADP
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
ར་	ལ་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
། །		PUNCT
ལྷོ་ནུབ་	ལྷོ་ནུབ་	NO_POS
ཏུ་	ལ་	PART
རཏྣ་		NON_WORD
།		PUNCT
ནུབ་བྱང་	ནུབ་བྱང་	OTHER
དུ་	ལ་	PART
པདྨ་	པདྨ་	NOUN
།		PUNCT
བྱང་ཤར་	བྱང་ཤར་	OTHER
དུ་	ལ་	PART
རལ་གྲི་	རལ་གྲི་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
འཕར་མ་	འཕར་མ་	NO_POS
འི་	གི་	PART
ཤ་	ཤ་	VERB
གྱི་	གི་	PART
སྒོ་		
ཏཱྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
མ་	མ་	PART
གཡའ་	གཡའ་	NOUN
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
འི་	གི་	PART
ཡུ་བ་	ཡུ་བ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ས་	གིས་	PART
བྱས་པ་	བྱས་པ་	VERB
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
ལྷོ་སྒོ་	ལྷོ་སྒོ་	NOUN
ར་	ལ་	PART
རེ་	རེ་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཞགས་པ་	ཞགས་པ་	NOUN
མ་	མ་	PART
།		PUNCT
ནུབ་སྒོ་	ནུབ་སྒོ་	NOUN
ར་	ལ་	PART
ཏུཏ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལྕགས་སྒྲོག་	ལྕགས་སྒྲོག་	OTHER
མ་	མ་	PART
།		PUNCT
བྱང་	བྱང་	NOUN
སྒོ་		
རེ་	རེ་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
འཕར་མ་	འཕར་མ་	NO_POS
འི་	གི་	PART
མཚམས་	མཚམས་	NOUN
སུ་	སུ་	ADP
གཡས་སྐོར་	གཡས་སྐོར་	NO_POS
དུ་	ལ་	PART
དུང་	དུང་	NOUN
དང་	དང་	NO_POS
རི་རབ་	རི་རབ་	PROPN
དང་	དང་	NO_POS
མེ་ཐབ་	མེ་ཐབ་	NOUN
དང་	དང་	NO_POS
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
མཁའ་སྤྱོད་	མཁའ་སྤྱོད་	NOUN
མ་	མ་	PART
ནུབ་སྒོ་	ནུབ་སྒོ་	NOUN
འི་	གི་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུའོ་		NON_WORD
། །		PUNCT
པྲ་	པྲ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གཙུག་ཏོར་	གཙུག་ཏོར་	PROPN
རྣམ་རྒྱལ་	རྣམ་རྒྱལ་	NOUN
མ་	མ་	PART
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
སྔགས་པ་	སྔགས་པ་	NOUN
ས་	གིས་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
འོག་	འོག་	NOUN
གི་	གི་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
ས་སྤྱོད་	ས་སྤྱོད་	NO_POS
ཏཱ་ལ་	ཏཱ་ལ་	OTHER
ས་	གིས་	PART
ཤ་	ཤ་	VERB
སྒོ་	སྒོ་	NOUN
འི་	གི་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
འོག་	འོག་	NOUN
ཏུའོ་		NON_WORD
། །		PUNCT
ཕར་ཕྱིན་	ཕར་ཕྱིན་	NOUN
བཅུ་	བཅུ་	NUM
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
བཅུ་	བཅུ་	NUM
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཙོ་བོ་	གཙོ་བོ་	ADJ
འི་	གི་	PART
མིག་	མིག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
དྲུག་	དྲུག་	NUM
ཏུ་	ལ་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
ནག་མོ་	ནག་མོ་	ADJ
གཡའ་	གཡའ་	NOUN
གྲི་གུག་	གྲི་གུག་	NOUN
གཡོན་	གཡོན་	NOUN
ཐོད་པ་	ཐོད་པ་	NOUN
། །		PUNCT
གྲུ་མོ་	གྲུ་མོ་	NOUN
ན་ཁ་	ན་ཁ་	NO_POS
ཊྭཱཾ་		NON_WORD
ག་	ག་	PRON
བཟུང་བ་	བཟུང་བ་	VERB
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གིས་	གིས་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
དཀར་མོ་	དཀར་མོ་	ADJ
། །		PUNCT
མགྲིན་པ་	མགྲིན་པ་	NOUN
ར་	ལ་	PART
དམར་མོ་	དམར་མོ་	ADJ
། །		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
སྔོན་མོ་	སྔོན་མོ་	OTHER
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
སྔ་	སྔ་	NOUN
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ས་	གིས་	PART
སྐུ་	སྐུ་	NOUN
སོགས་	སོགས་	DET
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཏཱཾ་		NON_WORD
གི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གཞུག་	གཞུག་	VERB
རིགས་	རིགས་	NOUN
བདག་	བདག་	PRON
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
ས་	གིས་	PART
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
རིགས་	རིགས་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
གཙོ་	གཙོ་	NOUN
མོ་	མོ་	PRON
འི་	གི་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
བརྒྱན་	བརྒྱན་	VERB
ནོ་	གོ་	PART
།།		PUNCT
མར་མེ་མ་	མར་མེ་མ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཞི་	བཞི་	NUM
ལ་	ལ་	ADP
གཡས་སྐོར་	གཡས་སྐོར་	NO_POS
དུ་	ལ་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
དང་	དང་	NO_POS
རིན་འབྱུང་	རིན་འབྱུང་	OTHER
དང་	དང་	NO_POS
འོད་	འོད་	NOUN
དཔག་མེད་	དཔག་མེད་	ADJ
དང་	དང་	NO_POS
དོན་ཡོད་	དོན་ཡོད་	ADJ
གྲུབ་པ་	གྲུབ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྒོ་མ་	སྒོ་མ་	NO_POS
བཞི་	བཞི་	NUM
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
ལ་	ལ་	ADP
སྣང་	སྣང་	VERB
མཐའ་	མཐའ་	NOUN
།		PUNCT
འོག་	འོག་	NOUN
གི་	གི་	PART
ལ་	ལ་	ADP
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
ངོ་	ངོ་	PART
། །		PUNCT
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྣ་རྩེ་	སྣ་རྩེ་	NO_POS
རུ་	ལ་	PART
། །		PUNCT
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ཡུངས་དཀར་	ཡུངས་དཀར་	NOUN
འབྲུ་	འབྲུ་	NOUN
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
། །		PUNCT
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
དུ་	ལ་	PART
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
བསྒོམ་	བསྒོམ་	VERB
། །		PUNCT
སེམས་	སེམས་	NOUN
བཟུང་བ་	བཟུང་བ་	VERB
ཡི་	ཡི་	ADP
མན་ངག་	མན་ངག་	NOUN
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཕྲ་མོ་	ཕྲ་མོ་	ADJ
ཞེས་་	ཞེས་པ་	PART
གཙོ་	གཙོ་	NOUN
མོ་	མོ་	PRON
ནི་	ནི་	NO_POS
"།

།"		PUNCT
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
ཟེ་འབྲུ་	ཟེ་འབྲུ་	NOUN
འི་	གི་	PART
གཙོ་	གཙོ་	NOUN
མོ་ལ་	མོ་ལ་	NO_POS
། །		PUNCT
སྔ་མ་	སྔ་མ་	ADJ
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བལྟ་བ་	བལྟ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
།		PUNCT
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ར་	ལ་	PART
ས་བོན་	ས་བོན་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
བལྟ་	བལྟ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
དམིགས་	དམིགས་	VERB
ཏེ་	སྟེ་	PART
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
མཐའ་	མཐའ་	NOUN
རུ་	ལ་	PART
མི་	མི་	PART
དམིགས་	དམིགས་	VERB
བསྒོམ་པ་	བསྒོམ་པ་	VERB
སོགས་	སོགས་	DET
༑ ༑		PUNCT
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
ཁོངས་	ཁོངས་	NOUN
སུ་	སུ་	ADP
བསྡུ་བ་	བསྡུ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
༑ ༑		PUNCT
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཁུངས་	ཁུངས་	NOUN
བཅའ་	བཅའ་	VERB
བསྟན་	བསྟན་	VERB
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁ་ཚ་	ཁ་ཚ་	NOUN
ལ་	ལ་	ADP
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དམགཙོ་བོ་	དམགཙོ་བོ་	NON_WORD
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཐུ་བ་	ཐུ་བ་	NOUN
ལ་	ལ་	ADP
ཏཱྃ་		NON_WORD
བསམ་	བསམ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
གནོད་	གནོད་	VERB
བྱེད་	བྱེད་	VERB
བཀུག་	བཀུག་	VERB
ལ་	ལ་	ADP
།		PUNCT
དབུགས་	དབུགས་	NOUN
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
བདུན་	བདུན་	NUM
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
མདུད་པ་	མདུད་པ་	NOUN
གསུམ་	གསུམ་	NUM
དོར་	དོར་	VERB
།		PUNCT
དབུགས་	དབུགས་	NOUN
མ་	མ་	PART
ཤོར་བ་	ཤོར་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
གནོད་	གནོད་	VERB
བྱེད་	བྱེད་	VERB
བཅིང་བ་	བཅིང་བ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
སོ་	སོ་	PART
༑ ༑		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ལ་	ལ་	ADP
མཎྜལ་		NON_WORD
དཀར་པོ་	དཀར་པོ་	ADJ
ར་	ལ་	PART
བྲིས་	བྲིས་	VERB
ལ་	ལ་	ADP
བུད་ཤིང་	བུད་ཤིང་	NOUN
བརྩིགས་	བརྩིགས་	NO_POS
།		PUNCT
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ལ་འོག་	ལ་འོག་	NO_POS
གི་	གི་	PART
སྔགས་	སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
ཨུཏྤལ་	ཨུཏྤལ་	NO_POS
བསྲེག་	བསྲེག་	VERB
གོ་	གོ་	VERB
།		PUNCT
མཎྜལ་		NON_WORD
ལ་སོགས་	ལ་སོགས་	NO_POS
མི་	མི་	PART
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
འོག་མ་	འོག་མ་	ADJ
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།།		PUNCT
ཨ་	ཨ་	X
མུ་	མུ་	NOUN
ཀཾ་		NON_WORD
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
འི་	གི་	PART
ཁང་རྩ་	ཁང་རྩ་	NO_POS
ར་	ལ་	PART
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
ན་	ན་	ADP
ཞེས་་	ཞེས་པ་	PART
སྒོ་	སྒོ་	NOUN
ལྟག་	ལྟག་	NOUN
ལ་	ལ་	ADP
གདགས་	གདགས་	NO_POS
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
འོག་མ་	འོག་མ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
ད་ནི་	ད་ནི་	NO_POS
བསྐྲད་པ་	བསྐྲད་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
།		PUNCT
གཞན་དག་	གཞན་དག་	NO_POS
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
མྱོས་བྱེད་	མྱོས་བྱེད་	NO_POS
ཅེས་པ་	ཅེས་པ་	PART
