form	lemma	POS	morph
ངུ་	ངུ་	NO_POS
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
"།

།"		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
དགྱེས་པ་	དགྱེས་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ལ་	ལ་	ADP
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
སྟེར་བ་	སྟེར་བ་	VERB
ར་	ལ་	PART
གདོན་	གདོན་	NOUN
མི་	མི་	PART
ཟ་	ཟ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
གི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
དཔའ་བོ་	དཔའ་བོ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
ལྟ་བུ་	ལྟ་བུ་	NOUN
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
འགྲུབ་	འགྲུབ་	VERB
བམ་	གམ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
མི་	མི་	PART
འགྲུབ་	འགྲུབ་	VERB
སྟེ་	སྟེ་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ཚང་བ་	ཚང་བ་	VERB
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
དགོས་པ་	དགོས་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
སུམ་ཅུ་རྩ་བདུན་པོ་	སུམ་ཅུ་རྩ་བདུན་པོ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བསྒོམས་	བསྒོམས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
ཐུན་	ཐུན་	NOUN
གཉིས་	གཉིས་	NUM
བ་	བ་	NOUN
དུ་	ལ་	PART
སྔ་དྲོ་	སྔ་དྲོ་	ADV
འམ་	གམ་	PART
དགོངས་	དགོངས་	VERB
ག་	ག་	PRON
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཐུན་	ཐུན་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཤ་ཆེན་	ཤ་ཆེན་	NOUN
དང་	དང་	NO_POS
མྱོས་བྱེད་	མྱོས་བྱེད་	NO_POS
ཀྱི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱ་	བྱ་	VERB
ན་	ན་	ADP
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ནི་	ནི་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱིས་	གིས་	PART
མ་	མ་	PART
ཤི་བ་	ཤི་བ་	VERB
ར་	ལ་	PART
མཁའ་	མཁའ་	NOUN
ལ་	ལ་	ADP
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ཉིད་	ཉིད་	DET
འཐོབ་པ་	འཐོབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བརྒྱད་པ་	བརྒྱད་པ་	NUM
ནི་	ནི་	NO_POS
གོ་	གོ་	VERB
མཾ་	མཾ་	NO_POS
སྤུ་	སྤུ་	NOUN
ཅེ་སྤྱང་	ཅེ་སྤྱང་	NOUN
གི་	གི་	PART
ཤ་	ཤ་	NOUN
དང་	དང་	NO_POS
མྱོས་བྱེད་	མྱོས་བྱེད་	NO_POS
ཆང་	ཆང་	NOUN
གིས་	གིས་	PART
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
ཐབ་	ཐབ་	NO_POS
ཏུ་	ལ་	PART
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
ཁ་ཟས་	ཁ་ཟས་	NOUN
ཀྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
བྱ་	བྱ་	VERB
ན་	ན་	ADP
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
ལག་	ལག་	NOUN
ཏུ་	ལ་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
འགྲུབ་	འགྲུབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
བཟླས་བརྗོད་	བཟླས་བརྗོད་	OTHER
གསང་	གསང་	VERB
སྟེ་	སྟེ་	PART
མཚན་མོ་	མཚན་མོ་	ADV
བཟླས་	བཟླས་	NO_POS
ན་	ནས་	PART
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
སྔ་མ་	སྔ་མ་	ADJ
ལྟ་	ལྟ་	OTHER
བྱ་	བྱ་	VERB
ན་	ན་	ADP
།		PUNCT
ཡུལ་འཁོར་	ཡུལ་འཁོར་	NO_POS
གཅིག་	གཅིག་	NUM
ནི་	ནི་	NO_POS
འཇིག་པ་	འཇིག་པ་	VERB
ར་	ལ་	PART
སྟེ་	སྟེ་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཉི་མ་	ཉི་མ་	NOUN
རེ་རེ་	རེ་རེ་	DET
སྔགས་	སྔགས་	NOUN
བཟླས་པ་	བཟླས་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ས་	གིས་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
དྲུག་	དྲུག་	NUM
ཏུ་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ན་	ADP
ནི་	ནི་	NO_POS
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
དེ་	དེ་	DET
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
༑ ༑		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
ཆེ་བ་	ཆེ་བ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
རབ་མཆོག་	རབ་མཆོག་	NO_POS
ཏུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
གཞན་དག་	གཞན་དག་	NO_POS
ནི་	ནི་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གསུམ་	གསུམ་	NUM
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
འདི་	འདི་	DET
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
གྱི་	གི་	PART
ཆེ་བ་	ཆེ་བ་	VERB
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
ཟློས་པ་	ཟློས་པ་	VERB
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
རང་	རང་	PRON
དག་	དགའ་	VERB
ར་	ལ་	PART
འཆི་	འཆི་	VERB
		
ཞ་	ཞ་	OTHER
		
བ་	བ་	X
		
ནི་	ནི་	NO_POS
།		PUNCT
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
གནས་	གནས་	NOUN
གཅོད་པ་	གཅོད་པ་	VERB
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
མི་	མི་	PART
མྱོང་བ་	མྱོང་བ་	VERB
ར་	ལ་	PART
འཆི་བ་	འཆི་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
གང་	གང་	NO_POS
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ནི་	ནི་	NO_POS
འཛིན་པ་	འཛིན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
"།

།"		PUNCT
དགུ་པ་	དགུ་པ་	ADJ
ནི་	ནི་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
འི་	གི་	PART
ཐབ་	ཐབ་	NO_POS
ཏུ་	ལ་	PART
བིལ་བ་	བིལ་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
པ་ལ་ཤ་	པ་ལ་ཤ་	NO_POS
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཨུ་དུམ་ཝ་ར་	ཨུ་དུམ་ཝ་ར་	NOUN
དང་	དང་	NO_POS
གསུམ་པོ་	གསུམ་པོ་	NUM
དེ་ཉིད་	དེ་ཉིད་	NOUN
དག་	དག་	DET
ནི་	ནི་	NO_POS
།		PUNCT
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
སྲེག་བླུགས་	སྲེག་བླུགས་	NO_POS
འབུམ་	འབུམ་	NUM
བྱ་	བྱ་	VERB
ན་	ན་	ADP
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
ནི་	ནི་	NO_POS
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
དེ་	དེ་	DET
ནོར་	ནོར་	NOUN
གྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དེ་	དེ་	DET
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
རྣམ་ཐོས་	རྣམ་ཐོས་	PROPN
སྲ་	སྲ་	NOUN
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བཅུ་པ་	བཅུ་པ་	NUM
ནི་	ནི་	NO_POS
གོ་	གོ་	VERB
མཾ་ས་	མཾ་ས་	NO_POS
བ་ལང་	བ་ལང་	NOUN
གི་	གི་	PART
ཤ་	ཤ་	NOUN
དང་	དང་	NO_POS
མྱོས་བྱེད་	མྱོས་བྱེད་	NO_POS
ཆང་	ཆང་	NOUN
བསྲེས་	བསྲེས་	NO_POS
ན་	ནས་	PART
རྒྱལ་སྲིད་	རྒྱལ་སྲིད་	NOUN
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
དཔལ་	དཔལ་	OTHER
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
མཉེས་པ་	མཉེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ན་	ADP
།		PUNCT
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
ཀྱིས་	གིས་	PART
དབུལ་པོ་	དབུལ་པོ་	ADJ
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ལྟ་	ལྟ་	OTHER
ཇི་ལྟ་		
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
གོ་	གོ་	VERB
མཾ་	མཾ་	NO_POS
སྤུ་	སྤུ་	NOUN
ཅེ་སྤྱང་	ཅེ་སྤྱང་	NOUN
གི་	གི་	PART
ཤ་	ཤ་	NOUN
ནི་	ནི་	NO_POS
སྲེག་བླུགས་	སྲེག་བླུགས་	NO_POS
སུ་	སུ་	ADP
བསྲེག་པ་	བསྲེག་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཅི་	ཅི་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
ནི་	ནི་	NO_POS
ནོར་	ནོར་	NOUN
དང་	དང་	NO_POS
འབྲུ་	འབྲུ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ནི་	ནི་	NO_POS
གོ་	གོ་	VERB
མཾ་	མཾ་	NO_POS
སྤུ་	སྤུ་	NOUN
ཅེ་སྤྱང་	ཅེ་སྤྱང་	NOUN
གི་	གི་	PART
ཤ་	ཤ་	NOUN
འི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
གིས་	གིས་	PART
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
དེ་	དེ་	DET
ནོར་	ནོར་	NOUN
གྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
རྣམ་ཐོས་	རྣམ་ཐོས་	PROPN
སྲ་	སྲ་	NOUN
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་དག་	དེ་དག་	OTHER
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ལ་	ལ་	ADP
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ན་	ནས་	PART
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
བརྟུལ་ཞུགས་	བརྟུལ་ཞུགས་	NOUN
མི་	མི་	PART
དགོས་པ་	དགོས་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	OTHER
རྗེས་སུ་	རྗེས་སུ་	OTHER
གནང་བ་	གནང་བ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཤ་	ཤ་	NOUN
དང་	དང་	NO_POS
ཆང་	ཆང་	NOUN
སྤངས་པ་	སྤངས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
བརྟུལ་ཞུགས་	བརྟུལ་ཞུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྲུ་	ཁྲུ་	NOUN
གསུམ་	གསུམ་	NUM
བྱེད་པ་	བྱེད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
གཙང་སྦྲ་	གཙང་སྦྲ་	NOUN
མེད་	མེད་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
དང་པོ་	དང་པོ་	ADJ
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གནང་བ་	གནང་བ་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
ས་	གིས་	PART
མཆོག་	མཆོག་	ADJ
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ཀྱང་	ཀྱང་	PART
འཐོབ་པ་	འཐོབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
ནི་	ནི་	NO_POS
ལྷག་པ་	ལྷག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
དཱུར་བ་	དཱུར་བ་	NON_WORD
དང་	དང་	NO_POS
།		PUNCT
གུན་	གུན་	NO_POS
རྨན་	རྨན་	NO_POS
ངྷ་		NON_WORD
ནི་	ནི་	NO_POS
བལ་ཡུལ་	བལ་ཡུལ་	PROPN
ན་	ན་	ADP
རི་ལུ་	རི་ལུ་	NO_POS
ཁ་ཚ་བ་	ཁ་ཚ་བ་	NO_POS
ཞིག་	ཅིག་	PART
ཡོད་	ཡོད་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
མུངྒ་		NON_WORD
སྲན་ཆུང་	སྲན་ཆུང་	NO_POS
ངོ་	ངོ་	PART
། །		PUNCT
མ་ཤ་ཀ་	མ་ཤ་ཀ་	NO_POS
སྲན་ལེབ་	སྲན་ལེབ་	NO_POS
།		PUNCT
ཙ་ན་ཀ་	ཙ་ན་ཀ་	PROPN
སྲན་མ་	སྲན་མ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
།		PUNCT
སྦྲང་རྩི་	སྦྲང་རྩི་	NOUN
འི་	གི་	PART
རྩིགས་	རྩིགས་	VERB
མ་	མ་	PART
རོ་ཁ་བ་	རོ་ཁ་བ་	NOUN
།		PUNCT
སྐེ་ཚེ་	སྐེ་ཚེ་	NO_POS
།		PUNCT
ཏ་	ཏ་	OTHER
མ་ལ་	མ་ལ་	INTJ
འི་	གི་	PART
འདབ་མ་	འདབ་མ་	NOUN
ནི་	ནི་	NO_POS
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
བགྲེས་པོ་	བགྲེས་པོ་	OTHER
རྣམས་	རྣམས་	DET
བ་ཤ་ཀ་	བ་ཤ་ཀ་	NO_POS
འི་	གི་	PART
ལོ་མ་	ལོ་མ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
ལ་ལ་	ལ་ལ་	PRON
དུ་བ་	དུ་བ་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འཕྱང་བ་	འཕྱང་བ་	NO_POS
ཡིན་ཡང་	ཡིན་ཡང་	NO_POS
ཟེ་	ཟེ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
བླངས་	བླངས་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དུད་འགྲོ་	དུད་འགྲོ་	NOUN
གདུག་པ་	གདུག་པ་	ADJ
ཅན་	ཅན་	PART
གང་ཡང་	གང་ཡང་	NO_POS
རུང་བ་	རུང་བ་	VERB
ཁ་ཆིངས་	ཁ་ཆིངས་	NO_POS
ཤིག་	ཅིག་	PART
ཅེས་པ་	ཅེས་པ་	PART
སྤེལ་ཚིག་	སྤེལ་ཚིག་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱ་	བྱ་	VERB
ན་	ན་	ADP
།		PUNCT
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
གདུག་པ་	གདུག་པ་	ADJ
ཅན་	ཅན་	PART
གང་ཞིག་	གང་ཞིག་	NO_POS
གི་	གི་	PART
ཁ་འཆིང་	ཁ་འཆིང་	NO_POS
བ་	བ་	NOUN
བྱ་བ་	བྱ་བ་	VERB
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ཅི་	ཅི་	NO_POS
འདོད་པ་	འདོད་པ་	VERB
དེ་	དེ་	DET
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཁ་འཆིང་	ཁ་འཆིང་	NO_POS
བ་	བ་	NOUN
འདོད་པ་	འདོད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
རང་ཉིད་	རང་ཉིད་	OTHER
གང་	གང་	NO_POS
དུ་	ལ་	PART
དགའ་བ་	དགའ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
གང་	གང་	NO_POS
ཁ་འཆིང་	ཁ་འཆིང་	NO_POS
བ་	བ་	NOUN
འདོད་པ་	འདོད་པ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
།		PUNCT
ཁ་	ཁ་	PRON
བཅིང་བ་	བཅིང་བ་	VERB
འི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འདི་	འདི་	DET
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཀཾ་པ་	ཀཾ་པ་	NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཏ་	ཏ་	OTHER
མ་ལ་	མ་ལ་	INTJ
འི་	གི་	PART
ལོ་མ་	ལོ་མ་	NOUN
སྟེ་	སྟེ་	PART
བ་ཤ་ཀ་	བ་ཤ་ཀ་	NO_POS
འི་	གི་	PART
འདབ་མ་	འདབ་མ་	NOUN
ལ་	ལ་	ADP
རོ་	རོ་	NOUN
བསྲེགས་པ་	བསྲེགས་པ་	VERB
འི་	གི་	PART
སོལ་བ་	སོལ་བ་	NOUN
འི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཆུད་པ་	ཆུད་པ་	VERB
ར་	ལ་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
གང་	གང་	NO_POS
ཁ་འཆིང་	ཁ་འཆིང་	NO_POS
བ་	བ་	NOUN
འདོད་པ་	འདོད་པ་	VERB
དེ་	དེ་	DET
བྲིས་	བྲིས་	VERB
ལ་	ལ་	ADP
བཅིངས་	བཅིངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཉ་སྐྱོགས་	ཉ་སྐྱོགས་	NO_POS
ཀྱི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བཅུག་	བཅུག་	VERB
ན་	ནས་	PART
དཱུར་བ་	དཱུར་བ་	NON_WORD
དང་	དང་	NO_POS
།		PUNCT
འབྲས་	འབྲས་	NOUN
ཀྱི་	གི་	PART
ཕུབ་མ་	ཕུབ་མ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
བཀང་	བཀང་	VERB
སྟེ་ཁ་	སྟེ་ཁ་	NO_POS
བཀབ་	བཀབ་	NO_POS
ཀྱིས་	གིས་	PART
ཁ་	ཁ་	PRON
བཅད་	བཅད་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྤྲ་ཚིལ་	སྤྲ་ཚིལ་	NO_POS
གྱི་	གི་	PART
རྒྱ་	རྒྱ་	VERB
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
ཕྱི་	ཕྱི་	VERB
ས་	ས་	ADP
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཁ་	ཁ་	PRON
སྦུབ་	སྦུབ་	NO_POS
ཏུ་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
དབུགས་	དབུགས་	NOUN
ཕྱི་	ཕྱི་	OTHER
མི་	མི་	PART
འབྱིན་པ་	འབྱིན་པ་	VERB
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
ནི་	ནི་	NO_POS
ཁ་འཆིང་པ་	ཁ་འཆིང་པ་	NO_POS
འི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ལེའུ་	ལེའུ་	NOUN
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
བཤད་པ་	བཤད་པ་	VERB
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
གཉིས་པ་	གཉིས་པ་	NUM
