form	lemma	POS	morph
ཚེ་	ཚེ་	NOUN
བཙན་	བཙན་	VERB
སུམ་	སུམ་	NUM
རྒྱ་	རྒྱ་	NOUN
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
།		PUNCT
བྲག་གདོང་	བྲག་གདོང་	NO_POS
དམར་པོ་	དམར་པོ་	ADJ
།		PUNCT
བསེ་	བསེ་	OTHER
གདོང་	གདོང་	NOUN
ཁྲ་བོ་	ཁྲ་བོ་	OTHER
།		PUNCT
དམག་དཔོན་	དམག་དཔོན་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
།		PUNCT
ཡབ་	ཡབ་	NOUN
ཡ་	ཡ་	NOUN
བ་སྐྱ་	བ་སྐྱ་	NO_POS
གཅིག་	གཅིག་	NUM
རོལ་པ་	རོལ་པ་	VERB
སྐྱ་	སྐྱ་	VERB
བདུན་	བདུན་	NUM
།		PUNCT
སྐྱོ་བ་	སྐྱོ་བ་	VERB
ཀླུ་བཙན་	ཀླུ་བཙན་	OTHER
།		PUNCT
ལྷ་	ལྷ་	NOUN
བཙན་	བཙན་	VERB
རོལ་པ་	རོལ་པ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
།		PUNCT
བྷང་		NON_WORD
བཙན་	བཙན་	VERB
༑		PUNCT
གཞན་	གཞན་	DET
བཙན་	བཙན་	VERB
སྨུག་པོ་	སྨུག་པོ་	OTHER
།		PUNCT
གདོང་	གདོང་	NOUN
བཙན་	བཙན་	VERB
།		PUNCT
སེ་	སེ་	NO_POS
བཙན་	བཙན་	VERB
།		PUNCT
བྲག་	བྲག་	NOUN
བཙན་	བཙན་	VERB
།		PUNCT
བདུད་	བདུད་	NOUN
བཙན་	བཙན་	VERB
༑		PUNCT
གྲི་	གྲི་	NOUN
བཙན་	བཙན་	VERB
།		PUNCT
ཀླུ་བཙན་	ཀླུ་བཙན་	OTHER
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
བཙན་	བཙན་	VERB
།		PUNCT
ཤ་	ཤ་	VERB
དྲི་ཟ་	དྲི་ཟ་	NOUN
འི་	གི་	PART
བཙན་	བཙན་	VERB
།		PUNCT
ལྷོ་	ལྷོ་	NOUN
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
བཙན་	བཙན་	VERB
༑		PUNCT
ནུབ་	ནུབ་	ADV
ཀླུ་	ཀླུ་	NOUN
འི་	གི་	PART
བཙན་	བཙན་	VERB
།		PUNCT
བྱང་	བྱང་	NOUN
གནོད་སྦྱིན་	གནོད་སྦྱིན་	NOUN
གྱི་	གི་	PART
བཙན་	བཙན་	VERB
།		PUNCT
བཙན་	བཙན་	VERB
ཕྲན་	ཕྲན་	OTHER
ཉི་ཁྲི་	ཉི་ཁྲི་	OTHER
ཆིག་སྟོང་པོ་	ཆིག་སྟོང་པོ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
༴		PUNCT
གྲི་འཐབ་	གྲི་འཐབ་	NO_POS
དང་	དང་	NO_POS
གཟེར་ནད་	གཟེར་ནད་	NO_POS
མ་	མ་	PART
གཏོང་	གཏོང་	VERB
ཞིག་	ཅིག་	PART
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
འོད་	འོད་	NOUN
ལྷ་	ལྷ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
ཡ་	ཡ་	NOUN
ཆོ་	ཆོ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
འུ་	འུ་	NO_POS
ས་	གིས་	PART
རང་	རང་	PRON
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
དུང་	དུང་	NOUN
གི་	གི་	PART
ཐོར་ཚུགས་	ཐོར་ཚུགས་	NO_POS
ཅན་	ཅན་	PART
།		PUNCT
གནམ་	གནམ་	NOUN
ལྷ་	ལྷ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
།		PUNCT
ལི་	ལི་	OTHER
བྱིན་	བྱིན་	VERB
ཧ་	ཧ་	NOUN
ར་	ར་	ADP
།		PUNCT
ཉི་	ཉི་	NUM
སྤང་	སྤང་	VERB
སད་	སད་	VERB
།		PUNCT
ཟླ་	ཟླ་	NOUN
སྤང་	སྤང་	VERB
སད་	སད་	VERB
།		PUNCT
སྐྱ་རེངས་	སྐྱ་རེངས་	ADV
གསེར་	གསེར་	NOUN
ཕྲེང་	ཕྲེང་	OTHER
ཅན་	ཅན་	PART
།		PUNCT
གཡུ་	གཡུ་	NOUN
ཕྲེང་	ཕྲེང་	OTHER
ཅན་	ཅན་	PART
།		PUNCT
དུང་ཕྲེང་	དུང་ཕྲེང་	NO_POS
ཅན་	ཅན་	PART
།		PUNCT
མཆོང་	མཆོང་	VERB
ཕྲེང་	ཕྲེང་	OTHER
ཅན་	ཅན་	PART
།		PUNCT
གཟི་	གཟི་	OTHER
ཕྲེང་	ཕྲེང་	OTHER
ཅན་	ཅན་	PART
ཏེ་	སྟེ་	PART
ཕྲེང་	ཕྲེང་	OTHER
ལྔ་	ལྔ་	NUM
།		PUNCT
ཤེལ་	ཤེལ་	NOUN
གྱི་	གི་	PART
སྲོག་	སྲོག་	NOUN
བདག་	བདག་	PRON
དམར་པོ་	དམར་པོ་	ADJ
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལྡེ་	ལྡེ་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
སྐྱེ་	སྐྱེ་	VERB
།		PUNCT
བཙན་	བཙན་	VERB
འགོང་	འགོང་	NO_POS
དམར་པོ་	དམར་པོ་	ADJ
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
།		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
༴		PUNCT
སྨྱོ་	སྨྱོ་	NO_POS
འབོགས་	འབོགས་	VERB
དང་	དང་	NO_POS
།		PUNCT
བརྒྱལ་	བརྒྱལ་	NO_POS
ནད་མ་	ནད་མ་	NO_POS
གཏོང་	གཏོང་	VERB
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
མི་རིགས་	མི་རིགས་	NOUN
ཀྱི་	གི་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ན་	ADP
།		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
ལ་	ལ་	ADP
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
སྡེ་	སྡེ་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
སྨུག་	སྨུག་	OTHER
གནག་	གནག་	VERB
གསུམ་	གསུམ་	NUM
།		PUNCT
གྲུ་	གྲུ་	NOUN
འདེགས་	འདེགས་	NO_POS
མ་	མ་	PART
བཞི་	བཞི་	NUM
།		PUNCT
དཀར་སེར་	དཀར་སེར་	NO_POS
དམར་ལྗང་	དམར་ལྗང་	NO_POS
སོགས་	སོགས་	DET
སྡེ་	སྡེ་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
བྱ་	བྱ་	VERB
ཞོན་	ཞོན་	VERB
མ་	མ་	PART
།		PUNCT
བོང་	བོང་	NOUN
ཞོན་	ཞོན་	VERB
མ་	མ་	PART
།		PUNCT
དྲེའུ་	དྲེའུ་	NOUN
ཞོན་	ཞོན་	VERB
མ་	མ་	PART
།		PUNCT
མཛོ་	མཛོ་	NOUN
ཞོན་	ཞོན་	VERB
མ་	མ་	PART
།		PUNCT
ནག་མོ་	ནག་མོ་	ADJ
ཁལ་	ཁལ་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
གྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
།		PUNCT
ལྷོ་	ལྷོ་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
འདབ་ཁྲ་	འདབ་ཁྲ་	NO_POS
འི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
།		PUNCT
རྒྱུ་གཟེར་	རྒྱུ་གཟེར་	NO_POS
ཁྲག་ནད་	ཁྲག་ནད་	NO_POS
ཀྱི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
༑		PUNCT
བལ་ནད་	བལ་ནད་	NO_POS
གླང་ཐབས་	གླང་ཐབས་	NO_POS
ཀྱི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
།		PUNCT
རྒྱ་ནད་	རྒྱ་ནད་	NO_POS
མིག་སེར་	མིག་སེར་	NO_POS
གྱི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
།		PUNCT
འབྲུམ་བུ་	འབྲུམ་བུ་	NO_POS
གཡས་མ་	གཡས་མ་	NO_POS
འི་	གི་	PART
བདག་མོ་	བདག་མོ་	NOUN
།		PUNCT
བདུད་མོ་	བདུད་མོ་	NOUN
མེ་	མེ་	NOUN
འི་	གི་	PART
ཕོད་	ཕོད་	VERB
ཁ་	ཁ་	PRON
ཅན་	ཅན་	PART
།		PUNCT
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ཕོད་	ཕོད་	VERB
ཁ་	ཁ་	PRON
ཅན་	ཅན་	PART
།		PUNCT
རླུང་	རླུང་	NOUN
གི་	གི་	PART
ཕོད་	ཕོད་	VERB
ཁ་	ཁ་	PRON
ཅན་	ཅན་	PART
།		PUNCT
ནད་	ནད་	NOUN
ཀྱི་	གི་	PART
ཕོད་	ཕོད་	VERB
ཁ་	ཁ་	PRON
ཅན་	ཅན་	PART
།		PUNCT
རི་རབ་	རི་རབ་	PROPN
ཀྱི་	གི་	PART
མ་མོ་	མ་མོ་	NOUN
།		PUNCT
གླིང་	གླིང་	NOUN
གི་	གི་	PART
སྲིན་མོ་	སྲིན་མོ་	NOUN
།		PUNCT
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
ཀྱི་	གི་	PART
ཤ་ཟ་	ཤ་ཟ་	NOUN
མོ་	མོ་	PRON
།		PUNCT
བཏིང་	བཏིང་	VERB
གི་	གི་	PART
བདུད་མོ་	བདུད་མོ་	NOUN
།		PUNCT
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ཀླུ་མོ་	ཀླུ་མོ་	NOUN
།		PUNCT
མཁ་	མཁའ་	NOUN
འི་	གི་	PART
དཔྲལ་	དཔྲལ་	NO_POS
མོ་	མོ་	PRON
།		PUNCT
བྱང་	བྱང་	NOUN
གི་	གི་	PART
འབྲོག་	འབྲོག་	NOUN
མོ་	མོ་	PRON
༑		PUNCT
དམུ་	དམུ་	OTHER
སྨན་	སྨན་	NOUN
དང་	དང་	NO_POS
བྱང་	བྱང་	NOUN
སྨན་	སྨན་	NOUN
།		PUNCT
སྨན་	སྨན་	NOUN
བཙུན་	བཙུན་	VERB
དང་	དང་	NO_POS
ཀླུ་བདུད་	ཀླུ་བདུད་	OTHER
མོ་ལ་	མོ་ལ་	NO_POS
སོགས་པ་	སོགས་པ་	DET
མོ་རིགས་	མོ་རིགས་	NO_POS
ཀྱི་	གི་	PART
གདོན་	གདོན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
༴		PUNCT
དལ་ཁ་	དལ་ཁ་	NO_POS
དང་	དང་	NO_POS
རིམས་ནད་	རིམས་ནད་	NOUN
མ་	མ་	PART
གཏོང་	གཏོང་	VERB
ཞིག་	ཅིག་	PART
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཀླུ་རྒྱལ་	ཀླུ་རྒྱལ་	NO_POS
རིགས་	རིགས་	NOUN
།		PUNCT
རྗེ་རིགས་	རྗེ་རིགས་	NOUN
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དམངས་རིགས་	དམངས་རིགས་	PROPN
།		PUNCT
ས་འཛིན་པ་	ས་འཛིན་པ་	NOUN
ཚེ་རིང་	ཚེ་རིང་	NOUN
།		PUNCT
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
།		PUNCT
དབང་	དབང་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
།		PUNCT
རཏྣའི་		NON_WORD
གཞལ་མེད་	གཞལ་མེད་	NOUN
ཁང་ཆེན་པོ་	ཁང་ཆེན་པོ་	OTHER
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཀླུ་	ཀླུ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
།		PUNCT
ཀླུ་	ཀླུ་	NOUN
ཕལ་པ་	ཕལ་པ་	NOUN
རིགས་བཞི་	རིགས་བཞི་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བཱ་	བཱ་	NO_POS
སུ་	སུ་	ADP
ཏ་	ཏ་	OTHER
རིགས་	རིགས་	NOUN
དྲུག་	དྲུག་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཀླུ་ཆུ་	ཀླུ་ཆུ་	OTHER
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
།		PUNCT
གཉན་	གཉན་	OTHER
ཤིང་	ཅིང་	PART
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
།		PUNCT
ས་བདག་	ས་བདག་	NOUN
ས་	ས་	ADP
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
།		PUNCT
ཞིང་ས་	ཞིང་ས་	NOUN
འམ་	གམ་	PART
།		PUNCT
ཁང་	ཁང་	NOUN
ས་	ས་	ADP
འམ་	གམ་	PART
།		PUNCT
དུར་ས་	དུར་ས་	NOUN
འམ་	གམ་	PART
།		PUNCT
མཚེའུ་	མཚེའུ་	NO_POS
ལྟང་	ལྟང་	NOUN
ལྟེང་	ལྟེང་	NO_POS
མ་	མ་	PART
།		PUNCT
ཆུ་མིག་	ཆུ་མིག་	NOUN
འཇག་འཇིག་	འཇག་འཇིག་	NO_POS
གམ་	གམ་	PART
།		PUNCT
སིང་	སིང་	NO_POS
མ་	མ་	PART
གྱ་གྱུ་	གྱ་གྱུ་	NOUN
འམ་	གམ་	PART
།		PUNCT
ཚིགས་	ཚིགས་	NOUN
གྱ་གྱུ་	གྱ་གྱུ་	NOUN
འམ་	གམ་	PART
།		PUNCT
ལུ་མ་	ལུ་མ་	NO_POS
བྲང་	བྲང་	NOUN
བྲེང་	བྲེང་	VERB
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
སོགས་	སོགས་	DET
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
༴		PUNCT
མཛེ་	མཛེ་	NO_POS
ཤུ་	ཤུ་	NO_POS
དང་	དང་	NO_POS
གཡན་པ་	གཡན་པ་	NO_POS
མ་	མ་	PART
གཏོང་	གཏོང་	VERB
།		PUNCT
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
གྲོང་	གྲོང་	NOUN
རྒྱུ་བ་	རྒྱུ་བ་	VERB
དམ་ཉམས་པ་	དམ་ཉམས་པ་	NO_POS
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རྒྱབ་མ་	རྒྱབ་མ་	NO_POS
བྱེད་	བྱེད་	VERB
།		PUNCT
བྱ་	བྱ་	VERB
ན་	ན་	ADP
སྤལ་པ་	སྤལ་པ་	NON_WORD
རྨ་	རྨ་	NOUN
ཅན་	ཅན་	PART
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
སྦལ་པ་	སྦལ་པ་	OTHER
འི་	གི་	PART
དོང་རུལ་	དོང་རུལ་	NO_POS
།		PUNCT
རྟ་	རྟ་	NOUN
རིད་	རིད་	VERB
རྔོ་	རྔོ་	VERB
ཅན་	ཅན་	PART
གྱིས་	གིས་	PART
ཡོ་	ཡོ་	OTHER
མ་	མ་	PART
འི་	གི་	PART
ཁྱུ་	ཁྱུ་	NOUN
འཕུང་བ་	འཕུང་བ་	NO_POS
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རང་	རང་	PRON
ཡང་	ཀྱང་	PART
འཕུང་	འཕུང་	NO_POS
འགྲོ་	འགྲོ་	VERB
།		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ཁྱད་	ཁྱད་	NOUN
དུ་མ་	དུ་མ་	ADJ
གསོད་	གསོད་	NO_POS
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ཆུད་	ཆུད་	VERB
མ་	མ་	PART
གསོན་	གསོན་	VERB
།		PUNCT
ལྷ་འདྲེ་	ལྷ་འདྲེ་	NOUN
དམ་	དམ་	PART
བཙན་	བཙན་	VERB
༑		PUNCT
སྤྱང་ཀི་	སྤྱང་ཀི་	OTHER
སྔོན་པོ་	སྔོན་པོ་	ADJ
ཡང་	ཀྱང་	PART
གཙོང་		NON_WORD
ལ་	ལ་	ADP
མི་	མི་	PART
འགོམས་པ་	འགོམས་པ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
བཞུགས་	བཞུགས་	VERB
ཤིག་	ཅིག་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
གྲོང་	གྲོང་	NOUN
རྒྱུ་	རྒྱུ་	NOUN
ལྟོགས་	ལྟོགས་	NO_POS
འདོད་	འདོད་	VERB
ཅན་	ཅན་	PART
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
གཟུགས་	གཟུགས་	NOUN
ཕྱི་	ཕྱི་	OTHER
འབྲེང་བ་	འབྲེང་བ་	VERB
།		PUNCT
མི་	མི་	PART
འགྲུལ་	འགྲུལ་	NO_POS
ཕྱི་	ཕྱི་	OTHER
འོང་བ་	འོང་བ་	VERB
།		PUNCT
སྲོད་	སྲོད་	ADV
ཀྱི་	གི་	PART
འཇབ་	འཇབ་	NO_POS
རྐུ་	རྐུ་	NO_POS
།		PUNCT
ཐོ་རེངས་	ཐོ་རེངས་	OTHER
ཀྱི་	གི་	PART
རྐུན་བུ་	རྐུན་བུ་	NO_POS
།		PUNCT
གཤིན་	གཤིན་	NO_POS
གྱི་	གི་	PART
དྲ་	དྲ་	NO_POS
དྲི་	དྲི་	NOUN
ཁྱོད་	ཁྱོད་	PRON
ཉོན་	ཉོན་	VERB
ཅིག་	ཅིག་	PART
ཚེ་	ཚེ་	NOUN
ལ་	ལ་	ADP
སྔ་ཕྱི་	སྔ་ཕྱི་	ADJ
ཡོད་	ཡོད་	VERB
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
ཡོད་	ཡོད་	VERB
།		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
ལ་	ལ་	ADP
བདེ་སྡུག་	བདེ་སྡུག་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཚེ་སྔ་མ་	ཚེ་སྔ་མ་	NO_POS
ལ་ལ་	ལ་ལ་	PRON
ས་	གིས་	PART
ངན་པ་	ངན་པ་	VERB
སྤྱད་པ་	སྤྱད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
ཡི་དྭགས་	ཡི་དྭགས་	NOUN
གནོད་སེམས་	གནོད་སེམས་	NOUN
ཅན་	ཅན་	PART
འདི་འདྲ་	འདི་འདྲ་	NO_POS
ར་	ལ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
འདུས་བྱས་	འདུས་བྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
།		PUNCT
སྐྱེ་	སྐྱེ་	NOUN
ཞིང་	ཞིང་	ADP
འཇིག་པ་	འཇིག་པ་	VERB
འི་	གི་	PART
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱང་	ཀྱང་	PART
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
འོང་	འོང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
ཤི་	ཤི་	VERB
ན་	ནས་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྲོ་	འགྲོ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་	འབྲངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ལུས་ཅན་	ལུས་ཅན་	NOUN
དག་	དག་	DET
གི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
། །		PUNCT
བསྐལ་པ་	བསྐལ་པ་	NOUN
བརྒྱ་	བརྒྱ་	NUM
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
ཆུད་	ཆུད་	VERB
མི་	མི་	PART
ཟ་	ཟ་	VERB
།།		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཤིང་	ཅིང་	PART
དུས་	དུས་	NOUN
ལ་	ལ་	ADP
བབས་པ་	བབས་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
སྨིན་པ་	སྨིན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།།		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཡང་ཡང་	ཡང་ཡང་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
དགོས་	དགོས་	VERB
སོ་	སོ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ལ་	ལ་	ADP
ས་	གིས་	PART
དགེ་བ་	དགེ་བ་	VERB
ས་	གིས་	PART
བདེ་འགྲོ་	བདེ་འགྲོ་	NOUN
ར་	ལ་	PART
སྐྱེ་	སྐྱེ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
ས་	གིས་	PART
ངན་འགྲོ་	ངན་འགྲོ་	NOUN
ར་	ལ་	PART
སྐྱེ་	སྐྱེ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
ས་བོན་	ས་བོན་	NOUN
ཚ་བ་	ཚ་བ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཚ་བ་	ཚ་བ་	VERB
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ས་བོན་	ས་བོན་	NOUN
མངར་འ་	མངར་བ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
མངར་འ་	མངར་བ་	VERB
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
དང་	དང་	NO_POS
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
རྟ་དབྱངས་	རྟ་དབྱངས་	PROPN
ཀྱིས་	གིས་	PART
།		PUNCT
དགེ་བ་	དགེ་བ་	VERB
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
འབྱུང་	འབྱུང་	VERB
༑ ༑		PUNCT
སྡིག་པ་	སྡིག་པ་	VERB
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
འབྱུང་	འབྱུང་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
དང་	དང་	NO_POS
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྨིན་པ་	སྨིན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
དམྱལ་བ་	དམྱལ་བ་	NOUN
དང་	དང་	NO_POS
བྱོལ་སོང་	བྱོལ་སོང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡི་དྭགས་	ཡི་དྭགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
