form	lemma	POS	morph
གང་བ་	གང་བ་	VERB
ཕཊ་		NON_WORD
དྲྀ་		NON_WORD
ཤྱ་		NON_WORD
ཛཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
བྃ་		NON_WORD
ཧོཿ་		NON_WORD
ས་	ས་	ADP
མ་	མ་	PART
ཡ་	ཡ་	NOUN
སྟྭཱཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ལ་	ལ་	ADP
གཽ་	གཽ་	NO_POS
རཱི་		NON_WORD
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
བཞི་	བཞི་	NUM
ས་	གིས་	PART
དགུག་གཞུག་	དགུག་གཞུག་	NO_POS
བཅིང་	བཅིང་	NO_POS
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
བཞི་པོ་	བཞི་པོ་	NUM
དེ་	དེ་	DET
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
དང་	དང་	NO_POS
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཀྱང་	ཀྱང་	PART
འགལ་བ་	འགལ་བ་	VERB
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
དང་	དང་	NO_POS
སྐུ་གསུང་ཐུགས་	སྐུ་གསུང་ཐུགས་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
བཞིན་	བཞིན་	NOUN
བྱ་	བྱ་	VERB
།		PUNCT
ཡང་	ཀྱང་	PART
རང་	རང་	PRON
གི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
སྙིང་ཁ་	སྙིང་ཁ་	NOUN
འི་	གི་	PART
		
ས་བོན་	ས་བོན་	NOUN
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ར་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་	གདབ་	NO_POS
།		PUNCT
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
དང་	དང་	NO_POS
ཆུ་	ཆུ་	NOUN
ལྷག་མ་	ལྷག་མ་	NOUN
ཡ་	ཡ་	OTHER
ལུད་པ་	ལུད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
གིས་	གིས་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
མཆོད་བསྟོད་	མཆོད་བསྟོད་	NOUN
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
བསྲེག་རྫས་	བསྲེག་རྫས་	NO_POS
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ཞ་	ཞ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
ཅུང་ཟད་	ཅུང་ཟད་	ADV
བརྗོད་	བརྗོད་	VERB
ན་	ན་	ADP
།		PUNCT
བློ་	བློ་	NOUN
ཁོབས་		NON_WORD
༼		PUNCT
ཁོག་	ཁོག་	VERB
༽		PUNCT
ཆུང་བ་	ཆུང་བ་	VERB
ས་	གིས་	PART
སྔ་	སྔ་	NOUN
མེ་	མེ་	NOUN
སྦར་བ་	སྦར་བ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	སུ་	ADP
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
གྱིས་	གིས་	PART
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ལ་	ལ་	ADP
།		PUNCT
མཆོད་བསྟོད་	མཆོད་བསྟོད་	NOUN
ཡན་ཆད་	ཡན་ཆད་	ADV
ཚ་	ཚ་	VERB
ན་	ནས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
དངོ་	དངོ་	NOUN
སུ་	སུ་	ADP
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ལ་	ལ་	ADP
བྱོན་	བྱོན་	VERB
ཟན་	ཟན་	NOUN
དབུལ་བ་	དབུལ་བ་	VERB
ན་	ནས་	PART
བརྩམས་	བརྩམས་	VERB
ཏེ་	སྟེ་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ས་	གིས་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མེ་ལྷ་	མེ་ལྷ་	NO_POS
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
གདངས་པ་	གདངས་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལྕེ་	ལྕེ་	NOUN
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
ལ་	ལ་	ADP
རཾ་		NON_WORD
།		PUNCT
དགང་བླུགས་	དགང་བླུགས་	NOUN
ཀྱི་	གི་	PART
གཟར་བུ་	གཟར་བུ་	NOUN
འི་	གི་	PART
ཁ་	ཁ་	PRON
ལ་	ལ་	ADP
རྃ་		NON_WORD
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
གཟར་བུ་	གཟར་བུ་	NOUN
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ལ་	ལ་	ADP
རིག་བྱེད་	རིག་བྱེད་	PROPN
འདོན་པ་	འདོན་པ་	VERB
ལྟ་	ལྟ་	OTHER
ཙོག་པུ་	ཙོག་པུ་	NO_POS
ར་	ལ་	PART
འདུག་	འདུག་	VERB
སྟེ་	སྟེ་	PART
པུས་མོ་	པུས་མོ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
གྲུ་མོ་	གྲུ་མོ་	NOUN
གཉིས་	གཉིས་	NUM
ཚུད་པ་	ཚུད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
བླུགས་གཟར་	བླུགས་གཟར་	NO_POS
ལྔ་	ལྔ་	NUM
འམ་	གམ་	PART
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
དགང་གཟར་	དགང་གཟར་	NOUN
བཀང་	བཀང་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
མ་	མ་	PART
ཧཱ་		NON_WORD
ཤྲཱི་		NON_WORD
ཧ་	ཧ་	NOUN
བྱ་	བྱ་	VERB
ཀ་	ཀ་	DET
བྱ་	བྱ་	VERB
བཱ་	བཱ་	NO_POS
ཧ་	ཧ་	NOUN
ནཱ་	ནཱ་	NO_POS
ཡ་	ཡ་	NOUN
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
ཅེས་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
དེ་	དེ་	DET
གཟར་བུ་	གཟར་བུ་	NOUN
གཉིས་	གཉིས་	NUM
ཁ་སྦྱར་	ཁ་སྦྱར་	NO_POS
ལ་	ལ་	ADP
མེ་ལྷ་	མེ་ལྷ་	NO_POS
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
དུ་	ལ་	PART
འཕུལ་བ་	འཕུལ་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
དགང་བླུགས་	དགང་བླུགས་	NOUN
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
ཕུལ་	ཕུལ་	VERB
ལ་བ་	ལ་བ་	NOUN
ར་	ལ་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
མེ་	མེ་	NOUN
འི་	གི་	PART
ལྟ་	ལྟ་	NOUN
བརྟག་	བརྟག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
རྟོགས་	རྟོགས་	VERB
སླ་བ་	སླ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཚིགས་བཅད་	ཚིགས་བཅད་	NOUN
དུ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ན་	ADP
།		PUNCT
གདུགས་	གདུགས་	NOUN
དང་	དང་	NO_POS
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
པདྨ་	པདྨ་	NOUN
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གྲུ་གསུམ་པ་	གྲུ་གསུམ་པ་	NOUN
དང་	དང་	NO_POS
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
འཁྱིལ་	འཁྱིལ་	NO_POS
། །		PUNCT
རྩེ་གཅིག་པ་	རྩེ་གཅིག་པ་	ADJ
སྟེ་	སྟེ་	PART
དབྱིབས་	དབྱིབས་	NOUN
མཆོག་	མཆོག་	ADJ
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
རྩེ་	རྩེ་	NOUN
གཉིས་	གཉིས་	NUM
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
འབྲིང་	འབྲིང་	NOUN
དང་	དང་	NO_POS
ཐ་	ཐ་	NOUN
། །		PUNCT
སྣུམ་	སྣུམ་	NOUN
དང་	དང་	NO_POS
གཙང་	གཙང་	PROPN
དང་	དང་	NO_POS
དབང་པོ་	དབང་པོ་	NOUN
འི་	གི་	PART
གཞུ་	གཞུ་	NOUN
། །		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
དང་	དང་	NO_POS
སེ་	སེ་	NO_POS
ར་	ལ་	PART
དང་	དང་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
། །		PUNCT
བཻཌཱུརྱ་		NON_WORD
རྣམས་	རྣམས་	DET
མདོག་	མདོག་	NOUN
བཟང་	བཟང་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ངང་པ་	ངང་པ་	OTHER
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
བུང་བ་	བུང་བ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
། །		PUNCT
ཟབ་	ཟབ་	VERB
ཅིང་	ཅིང་	PART
སྙན་པ་	སྙན་པ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ནི་	ནི་	NO_POS
བཟང་	བཟང་	VERB
། །		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
ཡིད་	ཡིད་	NOUN
དུ་	ལ་	PART
འོང་བ་	འོང་བ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
དབྱིབས་	དབྱིབས་	NOUN
དང་	དང་	NO_POS
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
མདོག་	མདོག་	NOUN
རྣམས་	རྣམས་	DET
བཟང་	བཟང་	VERB
། །		PUNCT
མེ་སྟག་	མེ་སྟག་	OTHER
འཕྲོ་	འཕྲོ་	NOUN
དང་	དང་	NO_POS
དུ་བ་	དུ་བ་	NOUN
མང་	མང་	VERB
། །		PUNCT
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
འབའ་	འབའ་	VERB
ཞིང་	ཞིང་	SCONJ
མེ་ལྕེ་	མེ་ལྕེ་	OTHER
འཆད་	འཆད་	VERB
། །		PUNCT
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
འབའ་	འབའ་	VERB
ཞིང་	ཞིང་	SCONJ
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
ཆུང་	ཆུང་	VERB
། །		PUNCT
ཚ་	ཚ་	VERB
ཞིང་	ཞིང་	SCONJ
དམར་ནག་	དམར་ནག་	NO_POS
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
འབའ་	འབའ་	VERB
། །		PUNCT
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
ཞིབ་མ་	ཞིབ་མ་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བ་ལང་	བ་ལང་	NOUN
མགོ་	མགོ་	NOUN
འདྲ་	འདྲ་	VERB
དྲི་	དྲི་	NOUN
མི་	མི་	PART
ཞིམ་	ཞིམ་	VERB
། །		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
ཡིད་	ཡིད་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
འོང་བ་	འོང་བ་	VERB
། །		PUNCT
མཚན་	མཚན་	NOUN
ངན་	ངན་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བརྟག་པ་	བརྟག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
༑ ༑		PUNCT
ཞི་	ཞི་	VERB
ལ་	ལ་	ADP
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
དང་	དང་	NO_POS
རྒྱ་	རྒྱ་	VERB
ལ་	ལ་	ADP
སེ་	སེ་	NO_POS
ར་	ལ་	PART
། །		PUNCT
དབང་	དབང་	NOUN
ལ་	ལ་	ADP
དམར་པོ་	དམར་པོ་	ADJ
དྲག་	དྲག་	VERB
ལ་	ལ་	ADP
གནག་	གནག་	VERB
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རང་རང་	རང་རང་	NO_POS
རྟགས་	རྟགས་	NOUN
སུ་	སུ་	ADP
བཟང་	བཟང་	VERB
། །		PUNCT
འཇམ་པོ་	འཇམ་པོ་	ADJ
གསུམ་	གསུམ་	NUM
ལ་འཇམ་པོ་	ལ་འཇམ་པོ་	NO_POS
ཡི་	ཡི་	ADP
། །		PUNCT
རྟགས་	རྟགས་	NOUN
རྣམས་	རྣམས་	DET
ཤིས་པ་	ཤིས་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
ངན་པ་	ངན་པ་	VERB
བསྔགས་	བསྔགས་	VERB
། །		PUNCT
རང་རང་	རང་རང་	NO_POS
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
མཐུན་	མཐུན་	VERB
ན་	ན་	ADP
། །		PUNCT
བགེགས་	བགེགས་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ར་	ལ་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
། །		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འཁྱིལ་བ་	འཁྱིལ་བ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
ས་	གིས་	PART
བགེགས་	བགེགས་	NOUN
རྣམས་	རྣམས་	DET
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
མདོར་བསྡུས་	མདོར་བསྡུས་	OTHER
ན་ཁ་	ན་ཁ་	NO_POS
དོག་	དོག་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ཞིང་	ཞིང་	SCONJ
སྣུམ་པ་	སྣུམ་པ་	NO_POS
སྒྲ་	སྒྲ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
དུད་པ་	དུད་པ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
ནི་	ནི་	NO_POS
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
དགེ་	དགེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དུ་བ་	དུ་བ་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
དང་	དང་	NO_POS
མེ་སྟག་	མེ་སྟག་	OTHER
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འཕྲོ་བ་	འཕྲོ་བ་	VERB
ནི་	ནི་	NO_POS
བགེགས་	བགེགས་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཧཱུྃ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
བསངས་	བསངས་	NO_POS
ཆུ་	ཆུ་	VERB
ཕྱོགས་	ཕྱོགས་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
གཏོ་	གཏོ་	VERB
ཏེ་	སྟེ་	PART
བགེགས་	བགེགས་	NOUN
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
བྱ་	བྱ་	VERB
ལ་རྫས་	ལ་རྫས་	NOUN
རྣམས་	རྣམས་	DET
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ར་	ལ་	PART
ཡམ་ཤིང་	ཡམ་ཤིང་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མ་	མ་	NOUN
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཏིལ་	ཏིལ་	NOUN
༑		PUNCT
འབྲས་	འབྲས་	NOUN
།		PUNCT
ཞོ་	ཞོ་	NOUN
།		PUNCT
སོ་བ་	སོ་བ་	NO_POS
།		PUNCT
ན་	ནས་	PART
དང་	དང་	NO_POS
སྲན་མ་	སྲན་མ་	NOUN
།		PUNCT
གྲོ་	གྲོ་	NOUN
།		PUNCT
དཱུར་བ་	དཱུར་བ་	NON_WORD
།		PUNCT
ཀུ་ཤ་	ཀུ་ཤ་	NOUN
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཡམ་ཤིང་	ཡམ་ཤིང་	NO_POS
གཞན་	གཞན་	DET
།		PUNCT
ཨུ་དུམ་ཝ་ར་	ཨུ་དུམ་ཝ་ར་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གཞུང་	གཞུང་	NOUN
གཞན་	གཞན་	DET
ན་	ནས་	PART
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཡམ་ཤིང་	ཡམ་ཤིང་	NO_POS
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
ཤུག་པ་	ཤུག་པ་	NO_POS
འམ་	གམ་	PART
ལྕང་མ་	ལྕང་མ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
མེད་	མེད་	VERB
ན་	ན་	ADP
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
ཤིང་	ཅིང་	PART
དུ་	ལ་	PART
མོ་	མོ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་བོ་	ཨོཾ་བོ་	X
དྷི་		NON_WORD
བྲྀ་		NON_WORD
ཀྵཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
དབུལ་	དབུལ་	NO_POS
ལོ་	ལོ་	NOUN
། །		PUNCT
མ་	མ་	NOUN
གྱི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
སྔ་	སྔ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ཉིད་	ཉིད་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཏིལ་	ཏིལ་	NOUN
གྱི་	གི་	PART
སྔགས་	སྔགས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
པཱ་	པཱ་	NO_POS
པྃ་		NON_WORD
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
བཛྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
པཱ་	པཱ་	NO_POS
པྃ་		NON_WORD
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
བཛྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
བཛྲ་	བཛྲ་	NO_POS
ས་	ས་	ADP
ཏྭ་		NON_WORD
སྱ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
པཱ་	པཱ་	NO_POS
པཾ་		NON_WORD
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
པུཥྟ་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
འབྲས་	འབྲས་	NOUN
མ་	མ་	PART
ཆག་པ་	ཆག་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སརྦ་	སརྦ་	NO_POS
སཾ་པ་	སཾ་པ་	NON_WORD
དེ་	དེ་	DET
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
ཞོ་	ཞོ་	NOUN
དང་	དང་	NO_POS
ཟས་མཆོག་	ཟས་མཆོག་	NO_POS
གིའོ་		NON_WORD
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
བི་	བི་	NO_POS
ཛཱ་	ཛཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
འབྲས་སོ་བ་	འབྲས་སོ་བ་	NO_POS
འི་	གི་	PART
འོ་	འོ་	PART
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
མ་	མ་	PART
ཧཱ་		NON_WORD
བེ་	བེ་	NO_POS
གཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
ན་	ནས་	PART
ཀྱིའོ་		NON_WORD
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
མ་	མ་	PART
ཧཱ་བ་	ཧཱ་བ་	NON_WORD
ལཱ་	ལཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
མོན་སྲན་	མོན་སྲན་	NO_POS
གྲེའུ་	གྲེའུ་	NO_POS
འི་	གི་	PART
འོ་	འོ་	PART
། །		PUNCT
ཨོཾབཛྲ་		NON_WORD
གྷསྨ་		NON_WORD
རཱ་	རཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
གྲོ་	གྲོ་	NOUN
འིའོ་	འིའོ་	PART
། །		PUNCT
ཨོཾབཛྲ་		NON_WORD
ཨཱ་	ཨཱ་	NO_POS
ཡུ་	ཡུ་	NO_POS
ཥེ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
དཱུར་བ་	དཱུར་བ་	NON_WORD
འིའོ་	འིའོ་	PART
།།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
པྲ་	པྲ་	NOUN
ཏི་	ཏི་	NO_POS
ཧ་	ཧ་	NOUN
ཏ་	ཏ་	OTHER
བཛྲ་	བཛྲ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
ཀུ་ཤ་	ཀུ་ཤ་	NOUN
འི་	གི་	PART
འོ་	འོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཞུ་བ་	ཞུ་བ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
གཟར་བུ་	གཟར་བུ་	NOUN
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ཏེ་	སྟེ་	PART
