form	lemma	POS	morph
མཁྱེན་	མཁྱེན་	VERB
སྔོན་པོ་	སྔོན་པོ་	ADJ
གཡའ་	གཡའ་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
གཡོན་	གཡོན་	NOUN
དམར་བ་	དམར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
༑		PUNCT
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
གོང་	གོང་	NOUN
དུ་མ་	དུ་མ་	ADJ
བསྟན་པ་	བསྟན་པ་	VERB
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
།		PUNCT
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
ས་	གིས་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
ཞལ་	ཞལ་	NOUN
གསུམ་	གསུམ་	NUM
ཕྱག་	ཕྱག་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
དང་པོ་	དང་པོ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
འཁྱུད་པ་	འཁྱུད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
བཞི་	བཞི་	NUM
ས་	གིས་	PART
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དང་	དང་	NO_POS
སྦྲུལ་	སྦྲུལ་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་	བརྒྱན་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
སྟག་	སྟག་	NOUN
གི་	གི་	PART
ལྤགས་པ་	ལྤགས་པ་	NOUN
འི་	གི་	PART
ཤམ་ཐབས་	ཤམ་ཐབས་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
དབུ་སྐྲ་	དབུ་སྐྲ་	OTHER
སེར་པོ་	སེར་པོ་	ADJ
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
འབར་བ་	འབར་བ་	VERB
།		PUNCT
འཛུམ་	འཛུམ་	NO_POS
ཁྲོ་	ཁྲོ་	VERB
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
གཡོན་	གཡོན་	NOUN
བརྐྱང་བ་	བརྐྱང་བ་	VERB
འི་	གི་	PART
གནས་པ་	གནས་པ་	VERB
ས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
མེ་	མེ་	NOUN
འབར་བ་	འབར་བ་	VERB
འི་	གི་	PART
དབུ་	དབུ་	NOUN
ན་	ན་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
འི་	གི་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་	གིས་	PART
ན་	ནས་	PART
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཕོག་པ་	ཕོག་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
བསྐུལ་	བསྐུལ་	VERB
ན་	ནས་	PART
།		PUNCT
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
ལ་	ལ་	ADP
བརྩོན་པ་	བརྩོན་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
འཕྲོས་པ་	འཕྲོས་པ་	VERB
ས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གཡས་ཕྱོགས་	གཡས་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
བསྐོར་	བསྐོར་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
མེ་	མེ་	NOUN
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
བགེགས་	བགེགས་	NOUN
དང་	དང་	NO_POS
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
འདྲེན་པ་	འདྲེན་པ་	VERB
རྣམས་	རྣམས་	DET
བསྐྲད་པ་	བསྐྲད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སུམྦྷ་		NON_WORD
ནི་	ནི་	NO_POS
སུམྦྷ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
གྲི་	གྲི་	NOUN
ཧྣ་		NON_WORD
གྲི་	གྲི་	NOUN
ཧྣ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
གྲི་	གྲི་	NOUN
ཧྣཱ་པ་	ཧྣཱ་པ་	NON_WORD
ཡ་	ཡ་	NOUN
གྲི་	གྲི་	NOUN
ཧྣཱ་པ་	ཧྣཱ་པ་	NON_WORD
ཡ་	ཡ་	NOUN
ཧཱུྃ་		NON_WORD
།		PUNCT
ཨཱ་	ཨཱ་	NO_POS
ན་	ན་	ADP
ཡ་	ཡ་	NOUN
ཧོ་	ཧོ་	NO_POS
།		PUNCT
བྷ་	བྷ་	NO_POS
ག་	ག་	PRON
ཝཱན་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
		
བཛྲ་	བཛྲ་	NO_POS
		
བདྱཱ་		NON_WORD
རཱ་	རཱ་	NO_POS
ཛ་	ཛ་	OTHER
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
མ་	མ་	PART
ཐོབ་	ཐོབ་	VERB
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
བ་	བ་	NOUN
དུ་	ལ་	PART
གཅོད་པ་	གཅོད་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ངེས་པ་		
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
ལྷ་	ལྷ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ནི་	ནི་	NO_POS
འདི་ཙམ་	འདི་ཙམ་	NO_POS
ཞིག་	ཅིག་	PART
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
ཕ་རོལ་	ཕ་རོལ་	NOUN
གྱི་	གི་	PART
སྦོད་	སྦོད་	OTHER
གཏོང་	གཏོང་	VERB
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
གཙུག་ཏོར་	གཙུག་ཏོར་	PROPN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ས་	གིས་	PART
སྒྱུར་བ་	སྒྱུར་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
མཛད་	མཛད་	VERB
བསྒོམ་པ་	བསྒོམ་པ་	VERB
གཙོ་བོ་	གཙོ་བོ་	ADJ
འཕོ་བ་	འཕོ་བ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ཧཱུྃ་		NON_WORD
དུ་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
༑		PUNCT
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
མིང་	མིང་	NOUN
གི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
དང་པོ་	དང་པོ་	ADJ
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ནི་	ནི་	NO_POS
བསྲུང་	བསྲུང་	NO_POS
བྱ་	བྱ་	VERB
སྦ་བ་	སྦ་བ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཁྲོས་པ་	ཁྲོས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
ཞལ་	ཞལ་	NOUN
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ན་	ADP
གཟིགས་	གཟིགས་	VERB
ན་	ནས་	PART
།		PUNCT
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
རང་རང་	རང་རང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
དུ་མ་	དུ་མ་	ADJ
འཕྲོ་	འཕྲོ་	NOUN
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
གྱི་	གི་	PART
སྲུང་མ་	སྲུང་མ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
ལ་	ལ་	ADP
རྦད་པ་	རྦད་པ་	NO_POS
འི་	གི་	PART
གདོན་	གདོན་	NOUN
རྣམས་	རྣམས་	DET
ཚ་	ཚ་	VERB
གཅད་པ་	གཅད་པ་	NO_POS
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གཡོན་	གཡོན་	NOUN
དུ་	ལ་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
ས་	གིས་	PART
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ཕྱེ་མ་	ཕྱེ་མ་	OTHER
བརླག་པ་	བརླག་པ་	VERB
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
གནད་	གནད་	NOUN
དང་	དང་	NO_POS
ཨུཥྞཱི་		NON_WORD
ཥའི་		NON_WORD
སྔགས་	སྔགས་	NOUN
བཟླ་བ་	བཟླ་བ་	NO_POS
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
གནད་	གནད་	NOUN
དེ་	དེ་	DET
།		PUNCT
གནད་	གནད་	NOUN
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
ཨོཾ་	ཨོཾ་	X
ཨུཥྞཱྀ་		NON_WORD
ཥ་	ཥ་	NO_POS
བཛྲ་	བཛྲ་	NO_POS
ཙཀྲ་	ཙཀྲ་	NO_POS
ཝརྟི་		NON_WORD
།		PUNCT
སརྦ་	སརྦ་	NO_POS
ལོ་ཀ་	ལོ་ཀ་	NO_POS
ལོ་	ལོ་	NOUN
ཀོཏྟ་		NON_WORD
ར་	ར་	ADP
ནི་	ནི་	NO_POS
།		PUNCT
ཡནྟྲ་		NON_WORD
མནྟྲ་		NON_WORD
།		PUNCT
ཏནྟྲ་		NON_WORD
བི་	བི་	NO_POS
ཤ་	ཤ་	NOUN
ཙུརྞ་		NON_WORD
།		PUNCT
པྲ་	པྲ་	NOUN
ཡོ་	ཡོ་	OTHER
གི་	གི་	PART
ཏ་	ཏ་	OTHER
ནི་	ནི་	NO_POS
།		PUNCT
མ་མ་	མ་མ་	NOUN
ཀྲྀ་		NON_WORD
ཏེ་	སྟེ་	PART
ཡེ་	ཡེ་	ADV
ན་	ན་	ADP
ཀེ་	ཀེ་	PROPN
ན་	ན་	ADP
ཙི་ཏ་	ཙི་ཏ་	NO_POS
།		PUNCT
		
ཀྲིཏྟ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
ཀྲི་	ཀྲི་	NO_POS
ཏན་	ཏན་	NO_POS
		
ལུ་	ལུ་	NO_POS
		
ཙིད་	ཙིད་	NO_POS
ཏྲི་	ཏྲི་	NO_POS
ན་མ་	ན་མ་	PROPN
		
ནི་	ནི་	NO_POS
ཀཱ་	ཀཱ་	NO_POS
རི་	རི་	NOUN
		
ཎི་པ་	ཎི་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ནི་	ནི་	NO_POS
		
		
ཞ་	ཞ་	OTHER
		
ཏ་	ཏ་	OTHER
།		PUNCT
ནེ་	ནེ་	NO_POS
ཏྲ་		NON_WORD
ན་	ན་	ADP
།		PUNCT
		
སརྦནྟུ་		NON_WORD
།		PUNCT
ཙྪིནྡ་		NON_WORD
ཙྪིནྡ་		NON_WORD
།		PUNCT
བྷིནྡ་		NON_WORD
བྷིནྡ་		NON_WORD
།		PUNCT
ཙུ་	ཙུ་	NO_POS
རུ་	ལ་	PART
ཙུ་	ཙུ་	NO_POS
རུ་	ལ་	PART
།		PUNCT
མུ་	མུ་	NOUN
རུ་	ལ་	PART
མུ་	མུ་	NOUN
རུ་	ལ་	PART
།		PUNCT
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
།		PUNCT
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
།		PUNCT
པ་	པ་	OTHER
ཙ་པ་	ཙ་པ་	OTHER
ཙ་	ཙ་	NOUN
།		PUNCT
ཀམྦྷ་		NON_WORD
ཡ་	ཡ་	NOUN
ཀམྦྷ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
བི་	བི་	NO_POS
དྷྭནྶ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
བི་	བི་	NO_POS
དྷྭནྶ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ཤ་	ཤ་	NOUN
ཏ་	ཏ་	OTHER
ས་	ས་	ADP
ཧ་	ཧ་	NOUN
སྲ་	སྲ་	VERB
།		PUNCT
བི་	བི་	NO_POS
ཙུརྞ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ཨུཥྞཱི་		NON_WORD
ཥ་	ཥ་	NO_POS
བཛྲ་	བཛྲ་	NO_POS
ཙཀྲ་	ཙཀྲ་	NO_POS
ཝརྟི་		NON_WORD
།		PUNCT
བྷྲཱུྃ་		NON_WORD
བྷྲཱུྃ་		NON_WORD
བྷྲཱུྃ་		NON_WORD
།		PUNCT
		
ཧཱུྃ་		NON_WORD
ཧཱུྃ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྷྲྃ་		NON_WORD
ཧྲུྃ་		NON_WORD
དྷྲུྃ་		NON_WORD
		
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
ཅི་	ཅི་	NO_POS
ནུས་པ་	ནུས་པ་	VERB
བཟླས་པ་	བཟླས་པ་	VERB
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
༑		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
སྤེལ་ཚིག་	སྤེལ་ཚིག་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
དམོད་པ་	དམོད་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རང་	རང་	PRON
ལ་	ལ་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
ལོག་	ལོག་	VERB
ཕྱིར་བཟློག་པ་	ཕྱིར་བཟློག་པ་	NO_POS
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
སྲུང་བ་	སྲུང་བ་	VERB
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
མན་ངག་	མན་ངག་	NOUN
གི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
འོ་	གོ་	PART
།། །།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལྷ་	ལྷ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
རྟེན་	རྟེན་	NOUN
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དབུ་	དབུ་	NOUN
ཀྱི་	གི་	PART
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
ཞུ་བ་	ཞུ་བ་	VERB
སྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སྃ་		NON_WORD
གྱིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྤྲོས་	སྤྲོས་	VERB
བསྡུ་	བསྡུ་	VERB
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
སྐུ་མདོག་	སྐུ་མདོག་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
ཞལ་	ཞལ་	NOUN
གསུམ་	གསུམ་	NUM
ཕྱག་	ཕྱག་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
ཞལ་	ཞལ་	NOUN
གཡའ་	གཡའ་	NOUN
སྔོ་	སྔོ་	VERB
གཡོན་	གཡོན་	NOUN
དམར་བ་	དམར་བ་	VERB
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
དང་པོ་	དང་པོ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
རང་སྣང་	རང་སྣང་	NO_POS
གི་	གི་	PART
རིག་མ་	རིག་མ་	NOUN
ལ་	ལ་	ADP
འཁྱུད་པ་	འཁྱུད་པ་	VERB
།		PUNCT
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
འོག་མ་	འོག་མ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
རལ་གྲི་	རལ་གྲི་	NOUN
།		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
དང་	དང་	NO_POS
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
ཞི་	ཞི་	VERB
ཞིང་	ཞིང་	SCONJ
སྒེག་པ་	སྒེག་པ་	VERB
འི་	གི་	PART
ཉམས་	ཉམས་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དང་	དང་	NO_POS
ད་	ད་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
གནས་	གནས་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
གསུམ་	གསུམ་	NUM
བཀོད་	བཀོད་	VERB
དེ་	དེ་	DET
།		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
གྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
མངོན་པ་	མངོན་པ་	OTHER
སྤྲོས་པ་	སྤྲོས་པ་	VERB
ས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
བྱ་	བྱ་	VERB
།		PUNCT
སླ་	སླ་	ADV
འདུ་	འདུ་	VERB
ཏེ་	སྟེ་	PART
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
འགྱུར་པ་	འགྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འབྱུང་གནས་	འབྱུང་གནས་	NOUN
གྲུ་གསུམ་པ་	གྲུ་གསུམ་པ་	NOUN
།		PUNCT
གདེངས་	གདེངས་	NOUN
ཁ་	ཁ་	PRON
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
ཕྱོགས་པ་	ཕྱོགས་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
གྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
དུ་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
བ་	བ་	NOUN
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
ལས་སྣ་ཚོགས་	ལས་སྣ་ཚོགས་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
།		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
བྷྲཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
༑		PUNCT
བྷྲཱུྃ་		NON_WORD
གྱི་	གི་	PART
མཚན་པ་	མཚན་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྤྲོས་	སྤྲོས་	VERB
བསྡུ་	བསྡུ་	VERB
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྣང་	སྣང་	VERB
མཛད་	མཛད་	VERB
སྐུ་མདོག་	སྐུ་མདོག་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
ཞལ་	ཞལ་	NOUN
གསུམ་	གསུམ་	NUM
ཕྱག་	ཕྱག་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
ཞལ་	ཞལ་	NOUN
གཡའ་	གཡའ་	NOUN
སྔོ་	སྔོ་	VERB
གཡོན་	གཡོན་	NOUN
དམར་བ་	དམར་བ་	VERB
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
དང་པོ་	དང་པོ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
ཡུམ་	ཡུམ་	NOUN
ལ་	ལ་	ADP
འཁྱུད་	འཁྱུད་	NO_POS
ཅིང་	ཅིང་	PART
།		PUNCT
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
འོག་མ་	འོག་མ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
རལ་གྲི་	རལ་གྲི་	NOUN
།		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དང་	དང་	NO_POS
