form	lemma	POS	morph
བཀབ་	བཀབ་	NO_POS
རྒྱུ་བ་	རྒྱུ་བ་	VERB
མོ་ལ་	མོ་ལ་	NO_POS
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
པྲེ་	པྲེ་	NO_POS
ཏ་བ་	ཏ་བ་	OTHER
ཏ་	ཏ་	OTHER
ལཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སཱུརྱཱ་		NON_WORD
ཡ་	ཡ་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
ཡེ་	ཡེ་	ADV
		
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཟླ་བ་	ཟླ་བ་	NOUN
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
༑ ༑		PUNCT
ཨོཾ་	ཨོཾ་	X
ཙནྡྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྦྱིན་	སྦྱིན་	VERB
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སིདྡྷི་		NON_WORD
དཱཏྟཱ་		NON_WORD
ཡ་	ཡ་	NOUN
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རྟ་	རྟ་	NOUN
རྒྱལ་མོ་	རྒྱལ་མོ་	OTHER
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ཤྭ་	ཤྭ་	NO_POS
རཱ་	རཱ་	NO_POS
ཛྙི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཟླ་	ཟླ་	NOUN
རྒྱལ་མོ་	རྒྱལ་མོ་	OTHER
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སཽ་		NON_WORD
མ་	མ་	PART
རཱཛྙཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཨུ་མ་	ཨུ་མ་	NOUN
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་མ་	ཨུ་མ་	NOUN
དེ་	དེ་	DET
ཝཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གངྒཱའི་		NON_WORD
ལྷ་མོ་	ལྷ་མོ་	NOUN
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
གངྒཱདེ་		NON_WORD
ཝྱཻ་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟུགས་མཛེས་པ་	གཟུགས་མཛེས་པ་	NO_POS
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སུ་	སུ་	ADP
རཱུ་		NON_WORD
པཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྐར་མ་	སྐར་མ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཏཱ་	ཏཱ་	NO_POS
རཱ་	རཱ་	NO_POS
ཡཻ་		NON_WORD
སཾ་		NON_WORD
གྷཱ་		NON_WORD
ཡ་	ཡ་	NOUN
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟའ་	གཟའ་	NOUN
ཡི་	ཡི་	ADP
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
གྲ་	གྲ་	NOUN
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
		
སཾ་		NON_WORD
གྷཱ་		NON_WORD
ཡ་	ཡ་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
སརྦ་	སརྦ་	NO_POS
ཡེ་	ཡེ་	ADV
		
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ག་	ག་	PRON
ཎ་པ་	ཎ་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ཡེ་	ཡེ་	ADV
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཀཱརྟི་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཀཱརྟི་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
ཡ་	ཡ་	NOUN
གྲྀཧྞཻ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
མ་ལ་	མ་ལ་	INTJ
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཤྲི་		NON_WORD
ཡཻ་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ལྷ་མོ་	ལྷ་མོ་	NOUN
རི་བོང་	རི་བོང་	NOUN
ཅན་	ཅན་	PART
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཤ་	ཤ་	NOUN
ཤཱི་		NON_WORD
དེ་	དེ་	DET
བྱཻ་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
༑		PUNCT
ཨ་	ཨ་	X
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ལ་	ལ་	ADP
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
"།

།"		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ཡ་	ཡ་	NOUN
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
ཨ་	ཨ་	X
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་	ཨུ་	NO_POS
པཱ་	པཱ་	NO_POS
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ཡེ་	ཡེ་	ADV
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
གཙོ་བོ་	གཙོ་བོ་	ADJ
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སུ་ར་	སུ་ར་	NO_POS
རཱཛྙཱི་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཱཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ལྷ་མིན་	ལྷ་མིན་	NOUN
གཙོ་བོ་	གཙོ་བོ་	ADJ
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
༑ ༑		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་སུ་ར་	ཨ་སུ་ར་	NO_POS
རཱཛྙཱི་		NON_WORD
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྦོ་	སྦོ་	VERB
མོ་ལ་	མོ་ལ་	NO_POS
ནི་	ནི་	NO_POS
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
པུཀྐ་		NON_WORD
སཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
སྦོ་	སྦོ་	VERB
མོ་	མོ་	PRON
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
དབུལ་	དབུལ་	NO_POS
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་པ་	ཨུ་པ་	NO_POS
པུཀྐ་		NON_WORD
སཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གྲྀཧྞེ་		NON_WORD
དཾ་		NON_WORD
ཨརྒྷཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
ས་	གིས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
༑		PUNCT
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གཏོར་མ་	གཏོར་མ་	NOUN
འདི་	འདི་	DET
སྣོམས་	སྣོམས་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
བཅོལ་	བཅོལ་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
བསྐུལ་	བསྐུལ་	VERB
ན་	ནས་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱིར་དུ་	ཕྱིར་དུ་	NO_POS
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཱ་	བཱ་	NO_POS
ཏ་	ཏ་	OTHER
ལཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
མ་	མ་	PART
ཧཱ་བ་	ཧཱ་བ་	NON_WORD
ཏ་	ཏ་	OTHER
ལཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
པྲེ་	པྲེ་	NO_POS
ཏ་བ་	ཏ་བ་	OTHER
ཏ་	ཏ་	OTHER
ལཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སཱུརྱཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཙནྡྲཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སིདྡྷི་		NON_WORD
དཱཏྟཱ་		NON_WORD
ཡཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ཤྭ་	ཤྭ་	NO_POS
རཱཛྙཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སཽ་		NON_WORD
མ་	མ་	PART
རཱཛྙཱི་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་མ་	ཨུ་མ་	NOUN
དེ་	དེ་	DET
བྱཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
གཾ་		NON_WORD
ག་	ག་	PRON
དེ་	དེ་	DET
བྱཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སུ་	སུ་	ADP
རཱུ་		NON_WORD
སྱཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཏཱ་	ཏཱ་	NO_POS
རཱ་	རཱ་	NO_POS
སཾ་		NON_WORD
གྷཱ་		NON_WORD
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
གྲ་	གྲ་	NOUN
ཧ་	ཧ་	NOUN
ཎ་		NON_WORD
		
སཾ་		NON_WORD
གྷཱ་		NON_WORD
ཡ་	ཡ་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
སརྦ་	སརྦ་	NO_POS
ཡེ་	ཡེ་	ADV
		
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ག་	ག་	PRON
ཎ་པ་	ཎ་པ་	NON_WORD
ཏ་	ཏ་	OTHER
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཀཱརྟི་		NON_WORD
ཀཱ་	ཀཱ་	NO_POS
ཡཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཤྲཱི་		NON_WORD
ཡཻ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཤ་	ཤ་	NOUN
ཤཱྀ་		NON_WORD
དེ་	དེ་	DET
ཝཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་པ་	ཨུ་པ་	NO_POS
ཨ་	ཨ་	X
ག་	ག་	PRON
ལཱ་	ལཱ་	NO_POS
ཡ་	ཡ་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སུ་ར་	སུ་ར་	NO_POS
རཱཛྙེ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་སུ་ར་	ཨ་སུ་ར་	NO_POS
		
རཱཛྙེ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
ཛཱ་	ཛཱ་	NO_POS
ཡེ་	ཡེ་	ADV
		
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
པུཀྐ་		NON_WORD
སཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་པ་	ཨུ་པ་	NO_POS
པུཀྐ་		NON_WORD
སཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
རྣམས་	རྣམས་	DET
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཟླའོ་		NON_WORD
༑ ༑		PUNCT
སླར་ཡང་	སླར་ཡང་	OTHER
མཆོད་	མཆོད་	VERB
དེ་	དེ་	DET
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བླངས་	བླངས་	VERB
ལ་	ལ་	ADP
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
གསོལ་	གསོལ་	VERB
ན་	ནས་	PART
།		PUNCT
ཨོཾ་བ་	ཨོཾ་བ་	X
ཏ་	ཏ་	OTHER
ལཱི་		NON_WORD
ཡེ་	ཡེ་	ADV
གཙྪ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
སྦྱར་	སྦྱར་	VERB
ལ་	ལ་	ADP
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ལོ་	ལོ་	NOUN
"།

།"		PUNCT
རིམ་པ་	རིམ་པ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
ཐུན་	ཐུན་	NOUN
གསུམ་	གསུམ་	NUM
མམ་	གམ་	PART
བཞི་	བཞི་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
བཏང་	བཏང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྗེས་	རྗེས་	NOUN
མི་མངོན་པ་	མི་མངོན་པ་	OTHER
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
བསྡུ་	བསྡུ་	VERB
ཏེ་	སྟེ་	PART
གཏོང་བ་	གཏོང་བ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
འི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བྷཀྵ་		NON_WORD
ཡ་	ཡ་	NOUN
བྷཀྵ་		NON_WORD
ཡ་	ཡ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
གིས་	གིས་	PART
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
།		PUNCT
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
བཅོལ་	བཅོལ་	NO_POS
ལ་	ལ་	ADP
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
དང་	དང་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
གཉིས་	གཉིས་	NUM
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
གྱིས་	གིས་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
བཅོལ་བ་	བཅོལ་བ་	VERB
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
བྱ་བ་	བྱ་བ་	VERB
ལྷ་	ལྷ་	NOUN
ཐམས་ཅད་པ་	ཐམས་ཅད་པ་	DET
འི་	གི་	PART
