form	lemma	POS	morph
འདི་དག་	འདི་དག་	NO_POS
དུ་	ལ་	PART
། །		PUNCT
སང་	སང་	ADV
ནི་	ནི་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
། །		PUNCT
ལམ་མཆོག་	ལམ་མཆོག་	OTHER
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
དཔལ་	དཔལ་	OTHER
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
དེ་	དེ་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
དོང་བ་	དོང་བ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
། །		PUNCT
རང་བྱུང་	རང་བྱུང་	NOUN
སྐལ་པ་	སྐལ་པ་	NOUN
ཆེན་པོ་པ་	ཆེན་པོ་པ་	ADJ
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ལ་	ལ་	ADP
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དོན་	དོན་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
འདི་	འདི་	DET
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ན་	ན་	ADP
གང་	གང་	NO_POS
དཀོན་	དཀོན་	NO_POS
ན་	ན་	ADP
		
ཞ་	ཞ་	OTHER
		
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
དཀོན་	དཀོན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
།		PUNCT
		
ཨུ་དུམྺཱ་ར་	ཨུ་དུམྺཱ་ར་	NO_POS
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
		
དཀོན་	དཀོན་	NO_POS
ཏེ་	སྟེ་	PART
		
ཞ་	ཞ་	OTHER
		
བཞིན་	བཞིན་	NOUN
		
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
གཅིག་	གཅིག་	NUM
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ན་	ན་	ADP
།		PUNCT
ཨུ་དུམྺཱ་ར་	ཨུ་དུམྺཱ་ར་	NO_POS
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
གཅིག་	གཅིག་	NUM
འབྱུང་	འབྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
རྒྱལ་རིགས་	རྒྱལ་རིགས་	NOUN
ལ་	ལ་	ADP
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
འི་	གི་	PART
རིགས་	རིགས་	NOUN
འཚང་	འཚང་	VERB
རྒྱ་	རྒྱ་	NOUN
ན་	ན་	ADP
།		PUNCT
སེར་པོ་	སེར་པོ་	ADJ
འབྱུང་	འབྱུང་	VERB
།		PUNCT
དེ་	དེ་	DET
ཡུམ་	ཡུམ་	NOUN
གྱི་	གི་	PART
ལྷུམས་	ལྷུམས་	NOUN
སུ་	སུ་	ADP
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ན་ཁ་	ན་ཁ་	NO_POS
འབུ་	འབུ་	NOUN
།		PUNCT
བལྟམས་པ་	བལྟམས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ན་ཁ་	ན་ཁ་	NO_POS
འབྱེ་	འབྱེ་	NO_POS
།		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
རོལ་རྩེད་	རོལ་རྩེད་	OTHER
མཛད་པ་	མཛད་པ་	VERB
ན་	ན་	ADP
རྒྱ་	རྒྱ་	VERB
།		PUNCT
དཀའ་ཐུབ་	དཀའ་ཐུབ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ན་	ན་	ADP
རྙིང་	རྙིང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྐོར་བ་	བསྐོར་བ་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
རྒྱ་	རྒྱ་	VERB
།		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ན་	ན་	ADP
དེ་	དེ་	DET
བསྐམས་	བསྐམས་	NO_POS
ན་	ནས་	PART
འགྲོ་	འགྲོ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
དཀོན་	དཀོན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འདུས་པ་	འདུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
མར་མེ་མཛད་	མར་མེ་མཛད་	PROPN
ན་	ནས་	PART
ཐུབ་པ་	ཐུབ་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོད་	འོད་	NOUN
སྲུངས་	སྲུངས་	VERB
ཀྱི་	གི་	PART
བ་	བ་	NOUN
གྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
མ་	མ་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
མ་	མ་	PART
བྱོན་པ་	བྱོན་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བྱམས་པ་	བྱམས་པ་	PROPN
ན་	ནས་	PART
		
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
		
ཞ་	ཞ་	OTHER
		
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
		
མོས་པ་	མོས་པ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
གྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
མི་	མི་	PART
གསུང་བ་	གསུང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
ཐུབ་པ་	ཐུབ་པ་	VERB
འི་	གི་	PART
འདི་ཁོ་ན་	འདི་ཁོ་ན་	NO_POS
ས་	གིས་	PART
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
གྱིས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ན་	ན་	ADP
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དཀོན་	དཀོན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དཀོན་པ་	དཀོན་པ་	NO_POS
ས་	གིས་	PART
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
།		PUNCT
དཀོན་པ་	དཀོན་པ་	NO_POS
དག་	དག་	DET
རི་བོང་	རི་བོང་	NOUN
གི་	གི་	PART
རྭ་	རྭ་	NOUN
ཡང་	ཀྱང་	PART
དཀོན་	དཀོན་	NO_POS
།		PUNCT
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
ཀྱང་	ཀྱང་	PART
དཀོན་	དཀོན་	NO_POS
ཟེ་	ཟེ་	VERB
ན་	ན་	ADP
།		PUNCT
བསྐལ་པ་	བསྐལ་པ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྡིག་པ་	སྡིག་པ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཟད་པ་		
བྱེད་	བྱེད་	VERB
དེ་	དེ་	DET
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
བྲག་ཕུག་	བྲག་ཕུག་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
ཁ་བྱང་	ཁ་བྱང་	OTHER
དུ་	ལ་	PART
བལྟས་་	བལྟས་པ་	VERB
ལ་	ལ་	ADP
སྣང་བ་	སྣང་བ་	VERB
གཏན་	གཏན་	NOUN
འོང་	འོང་	VERB
མ་	མ་	PART
མྱོང་བ་	མྱོང་བ་	VERB
འི་	གི་	PART
ལོ་	ལོ་	NOUN
བརྒྱ་	བརྒྱ་	NUM
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
སྟོང་	སྟོང་	NUM
		
ཕྲག་	ཕྲག་	NUM
མང་པོ་	མང་པོ་	ADJ
ར་	ལ་	PART
ལོན་པ་	ལོན་པ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
མར་མེ་	མར་མེ་	NOUN
གཅིག་	གཅིག་	NUM
བཏེག་	བཏེག་	VERB
ན་	ན་	ADP
།		PUNCT
མུན་པ་	མུན་པ་	NOUN
དེ་	དེ་	DET
ན་རེ་	ན་རེ་	ADP
།		PUNCT
ང་	ང་	PRON
བུང་	བུང་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
གྲངས་	གྲངས་	NOUN
མང་བ་	མང་བ་	VERB
ལོ་	ལོ་	NOUN
མང་པོ་	མང་པོ་	ADJ
བསྡད་པ་	བསྡད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གྱིས་	གིས་	PART
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
བསལ་བ་	བསལ་བ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་	ནུས་	VERB
མི་	མི་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ར་	ལ་	PART
མར་མེ་	མར་མེ་	NOUN
ཆུང་ངུ་	ཆུང་ངུ་	ADJ
སྐྱེས་མ་	སྐྱེས་མ་	ADJ
ཐག་	ཐག་	VERB
མུན་པ་	མུན་པ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཇོམས་པ་	འཇོམས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དཔེ་	དཔེ་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
བསྐལ་པ་	བསྐལ་པ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྡིག་པ་	སྡིག་པ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
སང་ནུབ་	སང་ནུབ་	NO_POS
		
ལུ་	ལུ་	NO_POS
		
ཀྱི་	གི་	PART
		
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
མཐོང་	མཐོང་	VERB
མ་	མ་	PART
ཐག་	ཐག་	VERB
ཟད་པ་		
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
མཐོང་བ་	མཐོང་བ་	VERB
ལ་	ལ་	ADP
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
དེ་ཙམ་	དེ་ཙམ་	NO_POS
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
།		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀྱི་	གི་	PART
ལམ་	གམ་	PART
ལ་	ལ་	ADP
ཞུགས་པ་	ཞུགས་པ་	VERB
ལ་	ལ་	ADP
སྨོས་ཅི་	སྨོས་ཅི་	NO_POS
དགོས་	དགོས་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
རྙེད་	རྙེད་	VERB
དཀའ་	དཀའ་	VERB
ལ་	ལ་	ADP
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ཀྱིས་	གིས་	PART
ཐོབ་	ཐོབ་	VERB
		
ཞ་	ཞ་	OTHER
		
ཐོ་	ཐོ་	VERB
		
ཀྱིས་	གིས་	PART
ཁྱེད་	ཁྱེད་	PRON
དགའ་བ་	དགའ་བ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཟབ་མོ་	ཟབ་མོ་	ADJ
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
རྨི་ལམ་	རྨི་ལམ་	NOUN
བརྟག་	བརྟག་	VERB
ཅིང་	ཅིང་	PART
ངན་	ངན་	VERB
ན་	ན་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
དྲུང་	དྲུང་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཇི་ལྟ་		
བདེ་བ་	བདེ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
སྔ་	སྔ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
ཀུ་ཤ་	ཀུ་ཤ་	NOUN
སྔ་	སྔ་	NOUN
དང་	དང་	NO_POS
སྟན་	སྟན་	NOUN
དུ་	ལ་	PART
ཐིང་	ཐིང་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཕན་ཚུན་	ཕན་ཚུན་	ADV
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
གཅིག་	གཅིག་	NUM
མ་	མ་	PART
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
ལ་	ལ་	ADP
།		PUNCT
སེང་གེ་	སེང་གེ་	NOUN
འི་	གི་	PART
ཉལ་	ཉལ་	NO_POS
སྟབས་	སྟབས་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
གློ་	གློ་	NOUN
གཡས་པ་	གཡས་པ་	VERB
ས་	ས་	ADP
ལ་	ལ་	ADP
ཕོབ་	ཕོབ་	VERB
ལ་	ལ་	ADP
ཉོལ་	ཉོལ་	VERB
ཅིག་	ཅིག་	PART
བསམ་པ་	བསམ་པ་	VERB
འང་	ཀྱང་	PART
སང་ནུབ་	སང་ནུབ་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཇི་ལྟ་བུ་	ཇི་ལྟ་བུ་	NO_POS
ཞིག་	ཅིག་	PART
མཐོང་	མཐོང་	VERB
སྙམ་པ་	སྙམ་པ་	VERB
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	ADP
གྱིས་	གིས་	PART
ལ་	ལ་	ADP
།		PUNCT
གཞན་	གཞན་	DET
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཡིད་	ཡིད་	NOUN
ལ་མ་	ལ་མ་	NO_POS
སྐྱེད་	སྐྱེད་	VERB
ཅིག་	ཅིག་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཅི་	ཅི་	NO_POS
མཐོང་བ་	མཐོང་བ་	VERB
ཡང་	ཀྱང་	PART
ང་	ང་	PRON
ལ་	ལ་	ADP
སྨྲོས་	སྨྲོས་	VERB
ཤིག་	ཅིག་	PART
		
བུ་	བུ་	NOUN
ཀྱེ་	ཀྱེ་	INTJ
ནངས་པ་	ནངས་པ་	ADV
ར་	ལ་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
མཐོ་བ་	མཐོ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
ཉོལ་	ཉོལ་	VERB
ཅིག་	ཅིག་	PART
དང་	དང་	NO_POS
༑ ༑		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
ཀུན་	ཀུན་	DET
དྲང་པོ་	དྲང་པོ་	ADJ
ར་	ལ་	PART
ང་	ང་	PRON
ལ་	ལ་	ADP
སྨྲོས་	སྨྲོས་	VERB
། །		PUNCT
		
ལུ་	ལུ་	NO_POS
		
བུ་	བུ་	NOUN
ཀྱེ་	ཀྱེ་	INTJ
ལ་	ལ་	ADP
སྨྲོས་	སྨྲོས་	VERB
། །		PUNCT
		
ཞེ་	ཅེས་	PART
བསྒོས་	བསྒོས་	NO_POS
ལ་	ལ་	ADP
བཏང་	བཏང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ཏེ་	སྟེ་	PART
ཇི་ལྟ་		
བདེ་བ་	བདེ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
སོང་	སོང་	VERB
ལ་	ལ་	ADP
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
ཇི་ལྟ་		
བསྒོ་བ་	བསྒོ་བ་	VERB
བཞིན་	བཞིན་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
ཉལ་བ་	ཉལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
བདག་ཉིད་	བདག་ཉིད་	NOUN
ནངས་པ་	ནངས་པ་	ADV
ར་	ལ་	PART
ཐོ་རངས་	ཐོ་རངས་	ADV
ལྡང་བ་	ལྡང་བ་	VERB
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
ར་	ལ་	PART
ལངས་	ལངས་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
མོ་	མོ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
ཤུདྡྷཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
དྷརྨཱཿ་		NON_WORD
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
ཤུདྡྷོ྅་		NON_WORD
ཧཾ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཤུདྡྷཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
དྷརྨཱ་		NON_WORD
བཛྲ་	བཛྲ་	NO_POS
ཤུདྡྷོ྅་		NON_WORD
ཧཾ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཡོ་ག་	ཡོ་ག་	NOUN
ཤུདྡྷཿ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
དྷརྨཱ་		NON_WORD
ཡོ་ག་	ཡོ་ག་	NOUN
ཤུདྡྷོ྅་		NON_WORD
ཧཾ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
དེ་དག་པ་	དེ་དག་པ་	OTHER
རྣམ་	རྣམ་	NOUN
གསུམ་	གསུམ་	NUM
དྲན་པ་	དྲན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དྲི་	དྲི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
སྟ་གོན་	སྟ་གོན་	NOUN
ཅི་	ཅི་	NO_POS
འབྱོར་པ་	འབྱོར་པ་	NOUN
ས་	གིས་	PART
མཆོད་པ་	མཆོད་པ་	VERB
དང་བསྟོད་པ་	དང་བསྟོད་པ་	NO_POS
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	ADP
འདེགས་	འདེགས་	NO_POS
སོ་	སོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
གི་	གི་	PART
ཚོམ་བུ་	ཚོམ་བུ་	OTHER
རྣམས་	རྣམས་	DET
བསྡུ་བ་	བསྡུ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
རྣམས་	རྣམས་	DET
གནས་	གནས་	NOUN
དབེན་པ་	དབེན་པ་	VERB
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
ཏེ་	སྟེ་	PART
དགབ་པ་	དགབ་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
དམན་པ་	དམན་པ་	VERB
རྣམས་	རྣམས་	DET
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བྱུགས་	བྱུགས་	VERB
ཏེ་	སྟེ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྗེས་	རྗེས་	NOUN
མི་མངོན་པ་	མི་མངོན་པ་	OTHER
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་མ་	སློབ་མ་	NOUN
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
དེ་	དེ་	DET
ར་	ལ་	PART
བོ་	བོ་	VERB
ལ་	ལ་	ADP
ཁྱེད་	ཁྱེད་	PRON
ཀྱིས་	གིས་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
དུ་	ལ་	PART
ཅི་	ཅི་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
མཐོང་	མཐོང་	VERB
།		PUNCT
ཞེ་	ཅེས་	PART
དྲི་བ་	དྲི་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
ས་	གིས་	PART
ཅི་	ཅི་	NO_POS
ལྟ་བ་	ལྟ་བ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐོ་	ཐོ་	VERB
ན་	ནས་	PART
བཟང་	བཟང་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
བཟང་བ་	བཟང་བ་	VERB
། །		PUNCT
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེན་	བདེན་	VERB
མིན་	མིན་	AUX
ཡང་	ཀྱང་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་མ་	ལ་མ་	NO_POS
དད་	དད་	VERB
རིགས་	རིགས་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རྨི་ལམ་	རྨི་ལམ་	NOUN
གྱི་	གི་	PART
ལྟས་བཟང་བ་	ལྟས་བཟང་བ་	NO_POS
རྣམས་	རྣམས་	DET
གསང་བ་	གསང་བ་	VERB
སྤྱྀ་		NON_WORD
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
།		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
ནི་	ནི་	NO_POS
། །		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
