form	lemma	POS	morph
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐྱབ་པ་	བསྐྱབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
དང་	དང་	NO_POS
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆད་པ་	ཆད་པ་	VERB
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འམ་	གམ་	PART
།		PUNCT
ཆོམ་རྐུན་	ཆོམ་རྐུན་	NOUN
ནམ་	ནམ་	PRON
།		PUNCT
མེ་	མེ་	NOUN
འམ་	གམ་	PART
།		PUNCT
ཆུ་	ཆུ་	NOUN
འམ་	གམ་	PART
༑		PUNCT
དགྲ་	དགྲ་	NOUN
འམ་	གམ་	PART
།		PUNCT
མི་	མི་	PART
མཛའ་བ་	མཛའ་བ་	VERB
འམ་	གམ་	PART
།		PUNCT
ལམ་	གམ་	PART
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འམ་	གམ་	PART
།		PUNCT
ལམ་གོལ་	ལམ་གོལ་	NO_POS
བ་	བ་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
འམ་	གམ་	PART
༑		PUNCT
གཉིད་ལོག་པ་	གཉིད་ལོག་པ་	NO_POS
འམ་	གམ་	PART
།		PUNCT
ར་རོ་བ་	ར་རོ་བ་	ADJ
འམ་	གམ་	PART
།		PUNCT
བག་མེད་པ་	བག་མེད་པ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྐང་པ་	རྐང་པ་	NOUN
མེད་པ་	མེད་པ་	VERB
འམ་	གམ་	PART
༑		PUNCT
རྐང་གཉིས་པ་	རྐང་གཉིས་པ་	NOUN
འམ་	གམ་	PART
།		PUNCT
རྐང་བཞི་པ་	རྐང་བཞི་པ་	NO_POS
འམ་	གམ་	PART
།		PUNCT
རྐང་	རྐང་	NOUN
མང་	མངའ་	VERB
ས་	གིས་	PART
སམ་	གམ་	PART
།		PUNCT
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
ནམ་	ནམ་	PRON
།		PUNCT
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འམ་	གམ་	PART
།		PUNCT
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
ཅན་	ཅན་	PART
ནམ་	ནམ་	PRON
།		PUNCT
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
		
མེད་	མེད་	VERB
		
		
ཞ་	ཞ་	OTHER
		
ཅན་	ཅན་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
		
པ་	པ་	OTHER
འམ་	གམ་	PART
།		PUNCT
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
མེད་	མེད་	VERB
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
མེད་	མེད་	VERB
མིན་	མིན་	AUX
གྱི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཇི་སྙེད་	ཇི་སྙེད་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
ནི་	ནི་	NO_POS
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
མཆོག་	མཆོག་	ADJ
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐྱབ་པ་	བསྐྱབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
དང་	དང་	NO_POS
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆད་པ་	ཆད་པ་	VERB
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
འདུས་བྱས་	འདུས་བྱས་	NOUN
སམ་	གམ་	PART
༑		PUNCT
འདུས་མ་བྱས་	འདུས་མ་བྱས་	NO_POS
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཇི་སྙེད་	ཇི་སྙེད་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
ནི་	ནི་	NO_POS
༑		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
མཆོག་	མཆོག་	ADJ
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐྱབ་པ་	བསྐྱབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
དང་	དང་	NO_POS
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆད་པ་	ཆད་པ་	VERB
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
།		PUNCT
ཚོགས་	ཚོགས་	NOUN
སམ་	གམ་	PART
།		PUNCT
འདུས་པ་	འདུས་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
མང་པོ་	མང་པོ་	ADJ
འམ་	གམ་	PART
།		PUNCT
འཁོར་	འཁོར་	NOUN
ཇི་སྙེད་	ཇི་སྙེད་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
ནི་	ནི་	NO_POS
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཀྱི་	གི་	PART
དགེ་འདུན་	དགེ་འདུན་	NOUN
མཆོག་	མཆོག་	ADJ
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
༑		PUNCT
རྒྱལ་ཁམས་	རྒྱལ་ཁམས་	NOUN
སམ་	གམ་	PART
།		PUNCT
ཡུལ་འཁོར་	ཡུལ་འཁོར་	NO_POS
རམ་	གམ་	PART
།		PUNCT
གྲོང་	གྲོང་	NOUN
ངམ་	གམ་	PART
།		PUNCT
གྲོང་རྡལ་	གྲོང་རྡལ་	NOUN
ལམ་	གམ་	PART
།		PUNCT
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
རམ་	གམ་	PART
།		PUNCT
ཁྱིམ་	ཁྱིམ་	NOUN
མམ་	གམ་	PART
།		PUNCT
ནགས་	ནགས་	NOUN
སམ་	གམ་	PART
།		PUNCT
ཞིང་	ཞིང་	SCONJ
ངམ་	གམ་	PART
།		PUNCT
ནད་པ་	ནད་པ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐྱབ་པ་	བསྐྱབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
དང་	དང་	NO_POS
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཚམས་	མཚམས་	NOUN
གཅད་པ་	གཅད་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
གཟི་བྱིན་	གཟི་བྱིན་	OTHER
		
		
ཞ་	ཞ་	OTHER
		
བརྗིད་	བརྗིད་	NO_POS
		
འཕྲོག་པ་	འཕྲོག་པ་	VERB
རྣམས་	རྣམས་	DET
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ང་	ང་	OTHER
།		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཏི་མུག་	གཏི་མུག་	NOUN
ཟད་པ་		
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ཁྲི་	ཁྲི་	NUM
བཞི་	བཞི་	NUM
སྟོང་	སྟོང་	NUM
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
བཤད་པ་	བཤད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ནད་	ནད་	NOUN
བཞི་	བཞི་	NUM
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བཞི་	བཞི་	NUM
ཟད་པ་		
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
སྟེ་	སྟེ་	PART
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
འོ་	གོ་	PART
།། །།༈		PUNCT
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
ཟ་	ཟ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྐོམ་	སྐོམ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྨན་	སྨན་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
རིག་	རིག་	VERB
སྔགས་	སྔགས་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
བཏབ་	བཏབ་	VERB
སྟེ་	སྟེ་	PART
སྩལ་བ་	སྩལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྫོགས་	རྫོགས་	VERB
སངས་	སངས་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཚེ་	ཚེ་	NOUN
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
ས་	གིས་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
ན་	ནས་	PART
། །		PUNCT
སྣོད་	སྣོད་	NOUN
བཞི་	བཞི་	NUM
དག་	དག་	DET
ནི་	ནི་	NO_POS
བླངས་	བླངས་	VERB
ན་	ནས་	PART
སུ་	སུ་	ADP
། །		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
ལ་	ལ་	ADP
ཕུལ་བ་	ཕུལ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མཐུ་	མཐུ་	NOUN
ཡི་	གིས་	PART
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
སྤྲུལ་	སྤྲུལ་	VERB
མཛད་པ་	མཛད་པ་	VERB
། །		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
སྣོད་	སྣོད་	NOUN
མཆོག་	མཆོག་	ADJ
དེ་	དེ་	DET
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
སྨན་	སྨན་	NOUN
གྱི་	གི་	PART
རྣམས་	རྣམས་	DET
། །		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
ཕྱག་	ཕྱག་	NOUN
ན་	ན་	ADP
བསྣམས་	བསྣམས་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ནི་	ནི་	NO_POS
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
། །		PUNCT
སྨན་	སྨན་	NOUN
རྣམས་	རྣམས་	DET
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
ལྷ་མོ་	ལྷ་མོ་	NOUN
འཕྲོག་མ་	འཕྲོག་མ་	PROPN
ཡི་	གིས་	PART
། །		PUNCT
ལྷ་རྫས་	ལྷ་རྫས་	NOUN
དགེ་བ་	དགེ་བ་	VERB
ཨ་རུ་	ཨ་རུ་	PROPN
ར་	ར་	ADP
། །		PUNCT
བླངས་	བླངས་	VERB
ན་	ནས་	PART
སྟོན་	སྟོན་	VERB
ལ་	ལ་	ADP
རབ་	རབ་	ADV
ཕུལ་བ་	ཕུལ་བ་	VERB
། །		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
སྨན་	སྨན་	NOUN
གྱི་	གི་	PART
རྣམས་	རྣམས་	DET
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ནི་	ནི་	NO_POS
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
། །		PUNCT
ནད་པ་	ནད་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ནད་	ནད་	NOUN
སེལ་	སེལ་	VERB
ཅན་	ཅན་	PART
། །		PUNCT
ཉེས་པ་	ཉེས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཕྲོག་བྱེད་པ་	འཕྲོག་བྱེད་པ་	NO_POS
། །		PUNCT
སྨན་	སྨན་	NOUN
རྣམས་	རྣམས་	DET
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
རྣམ་	རྣམ་	NOUN
གཟིགས་	གཟིགས་	VERB
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གཙུར་		NON_WORD
ཏོར་	ཏོར་	NO_POS
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྐྱོབ་	སྐྱོབ་	VERB
ཀྱི་	གི་	PART
བདེན་ཚིག་	བདེན་ཚིག་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
ལོག་	ལོག་	VERB
དད་	དད་	VERB
སེལ་	སེལ་	VERB
གྱི་	གི་	PART
ཏིང་འཛིན་	ཏིང་འཛིན་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གསེར་	གསེར་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
འོད་	འོད་	NOUN
སྲུངས་	སྲུངས་	VERB
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
སེང་གེ་	སེང་གེ་	NOUN
འི་	གི་	PART
མཐུ་	མཐུ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
། །		PUNCT
སྨན་	སྨན་	NOUN
རྣམས་	རྣམས་	DET
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ནད་པ་	ནད་པ་	NOUN
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
ཁ་	ཁ་	PRON
བསྟན་	བསྟན་	VERB
ལ་	ལ་	ADP
། །		PUNCT
སྨན་	སྨན་	NOUN
རྣམས་	རྣམས་	DET
ཉེ་བ་		
སྩལ་བ་	སྩལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
ཚེ་	ཚེ་	NOUN
ན་	ན་	ADP
རིག་	རིག་	VERB
སྔགས་	སྔགས་	NOUN
འདི་	འདི་	DET
། །		PUNCT
ལག་མཐིལ་	ལག་མཐིལ་	NOUN
བཞག་	བཞག་	VERB
སྟེ་	སྟེ་	PART
ཀླག་པ་	ཀླག་པ་	NO_POS
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
སྱཱདྱ་		NON_WORD
ཡ་	ཡ་	NOUN
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
		
ཁ་	ཁ་	PRON
ཊེ་		NON_WORD
ཁ་	ཁ་	PRON
ཊེ་		NON_WORD
།		PUNCT
ཁ་	ཁ་	PRON
ཊེ་		NON_WORD
བི་	བི་	NO_POS
ཁ་	ཁ་	PRON
ཊེ་		NON_WORD
།		PUNCT
		
		
ཞ་	ཞ་	OTHER
		
ཁ་	ཁ་	PRON
ཌེ་		NON_WORD
ཁ་	ཁ་	PRON
ཌེ་		NON_WORD
ཁ་	ཁ་	PRON
ཌེ་		NON_WORD
བི་	བི་	NO_POS
ཁ་	ཁ་	PRON
ཌེ་		NON_WORD
།		PUNCT
ཙ་	ཙ་	NOUN
ལེ་	ལེ་	NO_POS
ཙི་	ཙི་	NO_POS
ཙ་	ཙ་	NOUN
ལེ་	ལེ་	NO_POS
།		PUNCT
		
བི་	བི་	NO_POS
མ་ལེ་	མ་ལེ་	NO_POS
།		PUNCT
བི་	བི་	NO_POS
ལཾ་		NON_WORD
བེ་	བེ་	NO_POS
།		PUNCT
བ་	བ་	X
ལེ་	ལེ་	NO_POS
།		PUNCT
བ་	བ་	X
ལ་བ་	ལ་བ་	NOUN
ཏི་	ཏི་	NO_POS
༑		PUNCT
ཙནྡྲེ་		NON_WORD
།		PUNCT
ཙ་ར་	ཙ་ར་	NO_POS
ཎེ་		NON_WORD
།		PUNCT
ཨ་	ཨ་	X
མྲྀ་		NON_WORD
ཏ་	ཏ་	OTHER
ནིརྒྷོ་		NON_WORD
ཥེ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
རླུང་	རླུང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་	གྱུར་	VERB
དང་	དང་	NO_POS
མཁྲིས་	མཁྲིས་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་	གྱུར་	VERB
༑ ༑		PUNCT
བད་ཀན་	བད་ཀན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་	གྱུར་	VERB
འདུ་	འདུ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
ནད་	ནད་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
རབ་	རབ་	ADV
བཅོམ་	བཅོམ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
བདག་	བདག་	PRON
ལ་	ལ་	ADP
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
བསླུས་	བསླུས་	NO_POS
ན་	ནས་	PART
སུ་	སུ་	ADP
༑ ༑		PUNCT
ཤཱཀྱ་	ཤཱཀྱ་	PROPN
སེང་གེ་	སེང་གེ་	NOUN
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
དཔལ་	དཔལ་	OTHER
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
དུག་	དུག་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
། །		PUNCT
བསོད་སྙོམས་	བསོད་སྙོམས་	NOUN
དག་	དག་	DET
ནི་	ནི་	NO_POS
ཕུལ་བ་	ཕུལ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
བླངས་	བླངས་	VERB
ན་	ནས་	PART
སུ་	སུ་	ADP
། །		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
ས་	གིས་	PART
དུག་	དུག་	NOUN
ནི་	ནི་	NO_POS
བསད་	བསད་	NO_POS
ན་	ནས་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ཡི་	གིས་	PART
སུ་	སུ་	ADP
། །		PUNCT
ཟ་	ཟ་	NOUN
ནི་	ནི་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
