form	lemma	POS	morph
བསྡུ་	བསྡུ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
སྤྱི་	སྤྱི་	DET
འམ་	གམ་	PART
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
དང་	དང་	NO_POS
རང་	རང་	PRON
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
འི་	གི་	PART
ལམ་	གམ་	PART
མོ་	མོ་	PRON
། །		PUNCT
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རིགས་ཅན་	རིགས་ཅན་	ADJ
གསུམ་	གསུམ་	NUM
གྲོལ་བ་	གྲོལ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	ADP
སྨོད་པ་	སྨོད་པ་	VERB
དྲུག་པ་	དྲུག་པ་	NUM
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ར་	ལ་	PART
སྟོན་	སྟོན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
འི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
དང་	དང་	NO_POS
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
༑		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
གཞུང་	གཞུང་	NOUN
ནི་	ནི་	NO_POS
ཆོས་མ་	ཆོས་མ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
སྨོད་པ་	སྨོད་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བཤུངས་པ་	བཤུངས་པ་	NO_POS
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
། །		PUNCT
དྲུག་པ་	དྲུག་པ་	NUM
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
ལྔ་པ་	ལྔ་པ་	NUM
བ་	བ་	ADP
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཡང་བ་	ཡང་བ་	VERB
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཉིད་	ཉིད་	DET
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ན་	ན་	ADP
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དེ་	དེ་	DET
ལ་	ལ་	ADP
མི་	མི་	PART
སྨད་པ་	སྨད་པ་	VERB
ནི་	ནི་	NO_POS
ལྔ་པ་	ལྔ་པ་	NUM
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
བསྟན་	བསྟན་	VERB
ཟིན་	ཟིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
དྲུག་པ་	དྲུག་པ་	NUM
འི་	གི་	PART
རྒྱ་	རྒྱ་	NOUN
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
བསྟན་	བསྟན་	VERB
ཟིན་	ཟིན་	VERB
ཏོ་	གོ་	PART
།། །།		PUNCT
ད་ནི་	ད་ནི་	NO_POS
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
བདུན་པ་	བདུན་པ་	NUM
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
གཉིས་	གཉིས་	NUM
།		PUNCT
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	ADP
དྲུག་	དྲུག་	NUM
ཏུ་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལྟུང་བ་	ལྟུང་བ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
ནི་	ནི་	NO_POS
སྣོད་	སྣོད་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ལ་	ལ་	ADP
གསང་བ་	གསང་བ་	VERB
སྒྲོགས་པ་	སྒྲོགས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྣོད་	སྣོད་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ནི་	ནི་	NO_POS
མ་	མ་	PART
སྨིན་པ་	སྨིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྨིན་	སྨིན་	VERB
ཀྱང་	ཀྱང་	PART
མ་དད་པ་	མ་དད་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དད་	དད་	VERB
ཀྱང་	ཀྱང་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
གཞན་	གཞན་	DET
བྱུང་བ་	བྱུང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
དང་པོ་	དང་པོ་	ADJ
མ་	མ་	PART
སྨིན་པ་	སྨིན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
བུམ་	བུམ་	NOUN
དབང་	དབང་	NOUN
གི་	གི་	PART
འཇུག་པ་	འཇུག་པ་	VERB
དང་	དང་	NO_POS
དབང་མ་	དབང་མ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
འདི་	འདི་	DET
ན་	ན་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏེ་	སྟེ་	PART
གསང་བ་	གསང་བ་	VERB
སྟོན་པ་	སྟོན་པ་	NOUN
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
ནོར་བ་	ནོར་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
དབང་	དབང་	NOUN
དང་	དང་	NO_POS
དམ་ཚིག་	དམ་ཚིག་	NOUN
གང་ཡང་	གང་ཡང་	NO_POS
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཡང་	ཀྱང་	PART
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
མ་	མ་	PART
འདི་	འདི་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཆེ་	ཆེ་	VERB
ལྷག་པ་	ལྷག་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
གཞན་	གཞན་	DET
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཀྱང་	ཀྱང་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འི་	གི་	PART
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དབང་	དབང་	NOUN
གོང་མ་	གོང་མ་	ADJ
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
བསྐུར་བ་	བསྐུར་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ལས་བུམ་པ་	ལས་བུམ་པ་	NO_POS
འི་	གི་	PART
དབང་མ་	དབང་མ་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
ལ་	ལ་	ADP
འདི་	འདི་	DET
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འང་	ཀྱང་	PART
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
"།

།"		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཁ་ཅིག་	ཁ་ཅིག་	PRON
འདི་སྐད་	འདི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
དབང་	དབང་	NOUN
ནི་	ནི་	NO_POS
ཕྱི་	ཕྱི་	VERB
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
གསང་བ་	གསང་བ་	VERB
ནི་	ནི་	NO_POS
ད་ལྟ་	ད་ལྟ་	OTHER
ཉན་པ་	ཉན་པ་	VERB
ར་	ལ་	PART
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
ཞེ་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
		
བཏུབ་		NON_WORD
ཏ་	ཏ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
གཏི་མུག་	གཏི་མུག་	NOUN
སྟེ་	སྟེ་	PART
		
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
གསང་བ་	གསང་བ་	VERB
སྟོན་པ་	སྟོན་པ་	NOUN
དག་	དག་	DET
མཐོང་	མཐོང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཆེ་	ཆེ་	VERB
བཞད་གད་	བཞད་གད་	NOUN
ཀྱི་	གི་	PART
གནས་	གནས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
གསང་བ་	གསང་བ་	VERB
བསྒྲགས་	བསྒྲགས་	NO_POS
མ་	མ་	PART
ཐག་	ཐག་	VERB
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ར་	ལ་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
སྨྲ་	སྨྲ་	VERB
ན་	ན་	ADP
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
བདེན་	བདེན་	VERB
དུ་	ལ་	PART
ཆུག་	ཆུག་	VERB
མོད་	མོད་	VERB
།		PUNCT
དུས་ཕྱིས་	དུས་ཕྱིས་	NO_POS
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ཕར་ཞོག་	ཕར་ཞོག་	NO_POS
ཅིག་	ཅིག་	PART
སང་ནུབ་	སང་ནུབ་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བྲི་བ་	བྲི་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
།		PUNCT
དོ་ནུབ་	དོ་ནུབ་	ADV
སློབ་མ་	སློབ་མ་	NOUN
དེ་	དེ་	DET
ཤི་	ཤི་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
ཇི་ལྟ་		
བྱ་	བྱ་	VERB
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
འང་	ཀྱང་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
རྨོངས་	རྨོངས་	VERB
ཤིང་	ཅིང་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
བསྙེན་བཀུར་	བསྙེན་བཀུར་	NOUN
ལ་	ལ་	ADP
ཆེ་	ཆེ་	VERB
སྲེད་པ་	སྲེད་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
རང་	རང་	PRON
དག་	དགའ་	VERB
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
ཡིན་མོད་	ཡིན་མོད་	NO_POS
།		PUNCT
བཀའ་	བཀའ་	NOUN
དང་	དང་	NO_POS
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ན་	ནས་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ནི་	ནི་	NO_POS
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
གསང་བ་	གསང་བ་	VERB
ནི་	ནི་	NO_POS
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
དང་	དང་	NO_POS
གསུམ་	གསུམ་	NUM
མོ་	མོ་	PRON
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཕྱེ་	ཕྱེ་	VERB
སྟེ་	སྟེ་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ན་	ADP
བདག་	བདག་	PRON
གིས་	གིས་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གི་	གི་	PART
རྫ་	རྫ་	NOUN
སུ་	སུ་	ADP
བཟུང་བ་	བཟུང་བ་	VERB
འི་	གི་	PART
ཚུལ་བཞིན་	ཚུལ་བཞིན་	NOUN
དུ་	ལ་	PART
བྲིས་པ་	བྲིས་པ་	VERB
འི་	གི་	PART
གླེགས་བམ་	གླེགས་བམ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྲིས་སྐུ་	བྲིས་སྐུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཅང་ཏེའུ་	ཅང་ཏེའུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཐོད་པ་	ཐོད་པ་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
ཁ་	ཁ་	PRON
ཊྭཱཾ་		NON_WORD
ག་	ག་	PRON
དང་	དང་	NO_POS
།		PUNCT
རུས་པ་	རུས་པ་	NOUN
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
དྲུག་	དྲུག་	NUM
དང་	དང་	NO_POS
།		PUNCT
མི་	མི་	PART
འི་	གི་	PART
གཡང་གཞི་	གཡང་གཞི་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྟན་	སྟན་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཀྱང་	ཀྱང་	PART
བདག་	བདག་	PRON
གིས་	གིས་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གི་	གི་	PART
རྫ་	རྫ་	NOUN
སུ་	སུ་	ADP
བཟུང་བ་	བཟུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཁོངས་	ཁོངས་	NOUN
སུ་	སུ་	ADP
སྣོད་	སྣོད་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
དག་	དག་	DET
འོང་	འོང་	VERB
དུ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འོང་	འོང་	VERB
དུ་	ལ་	PART
མི་	མི་	PART
གཞུག་	གཞུག་	VERB
ཀྱང་	ཀྱང་	PART
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
རབ་གནས་	རབ་གནས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
རིལ་བུ་	རིལ་བུ་	OTHER
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡང་	ཀྱང་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
ཚཻ་		NON_WORD
ཆང་	ཆང་	NOUN
མི་	མི་	PART
འཐུང་བ་	འཐུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
ཕྱི་དྲོ་	ཕྱི་དྲོ་	ADV
འི་	གི་	PART
ཁ་ཟས་	ཁ་ཟས་	NOUN
མི་	མི་	PART
ཟ་བ་	ཟ་བ་	VERB
དག་	དག་	DET
ཀྱང་	ཀྱང་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
མི་	མི་	PART
བསྟེན་པ་	བསྟེན་པ་	VERB
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
ས་	གིས་	PART
འཇིགས་	འཇིགས་	VERB
ན་	ནས་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
འཐུང་	འཐུང་	NO_POS
ཞིང་ཁ་	ཞིང་ཁ་	NO_POS
ཟ་	ཟ་	NOUN
བག་ཙམ་	བག་ཙམ་	OTHER
བསྟེན་པ་	བསྟེན་པ་	VERB
ལ་	ལ་	ADP
སྣོད་	སྣོད་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
འདི་དག་	འདི་དག་	NO_POS
ནི་	ནི་	NO_POS
ཆང་	ཆང་	NOUN
འཐུང་	འཐུང་	NO_POS
ངོ་	ངོ་	PART
"།

།"		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
འདི་དག་	འདི་དག་	NO_POS
ནི་	ནི་	NO_POS
ཕྱི་དྲོ་	ཕྱི་དྲོ་	ADV
འི་	གི་	PART
ཁ་ཟས་	ཁ་ཟས་	NOUN
བསྟེན་	བསྟེན་	VERB
ནོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྨྲ་བ་	སྨྲ་བ་	VERB
ནི་	ནི་	NO_POS
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
ལྟུང་བ་	ལྟུང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
ཆོས་སྟོན་པ་	ཆོས་སྟོན་པ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྣོད་	སྣོད་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དག་	དག་	DET
གི་	གི་	PART
		
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཟབ་པ་	ཟབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
གསང་སྔགས་	གསང་སྔགས་	NOUN
སྔ་	སྔ་	ADV
འགྱུར་	འགྱུར་	VERB
ལ་	ལ་	ADP
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
ཁ་ཅིག་	ཁ་ཅིག་	PRON
འདི་	འདི་	DET
ན་	ན་	ADP
གསང་བ་	གསང་བ་	VERB
ནི་	ནི་	NO_POS
མེད་	མེད་	VERB
དེ་	དེ་	DET
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
ནི་	ནི་	NO_POS
སྣོད་	སྣོད་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྣོད་	སྣོད་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
ལྡན་པ་	ལྡན་པ་	VERB
གཉིས་	གཉིས་	NUM
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གོ་བ་	གོ་བ་	VERB
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
སྐལ་བ་	སྐལ་བ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
