form	lemma	POS	morph
རོ་	རོ་	NOUN
ཡང་	ཀྱང་	PART
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
གྲོགས་པོ་	གྲོགས་པོ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ལེན་པ་	ལེན་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
གཙོ་	གཙོ་	NOUN
ར་	ལ་	PART
རང་	རང་	PRON
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དུ་	ལ་	PART
བསྒོམས་	བསྒོམས་	VERB
ན་	ནས་	PART
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
།		PUNCT
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བླངས་	བླངས་	VERB
ན་	ནས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བྲིས་སྐུ་	བྲིས་སྐུ་	NOUN
ལ་	ལ་	ADP
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
དགེ་	དགེ་	NOUN
ས་	གིས་	PART
རྡོ་		
རམ་	གམ་	PART
།		PUNCT
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
གམ་	གམ་	PART
།		PUNCT
གསང་འདུས་	གསང་འདུས་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱིས་	གིས་	PART
རང་	རང་	PRON
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
མི་	མི་	PART
གསོལ་བ་	གསོལ་བ་	VERB
ར་	ལ་	PART
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
		
ལུ་	ལུ་	NO_POS
		
བྱེད་པ་	བྱེད་པ་	VERB
		
ལགས་	ལགས་	AUX
།		PUNCT
དོན་ཞགས་	དོན་ཞགས་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
བདག་	བདག་	PRON
ལྷ་	ལྷ་	NOUN
ར་	ལ་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
དེ་	དེ་	DET
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ལུགས་	ལུགས་	NOUN
སུ་	སུ་	ADP
བགྱིས་པ་	བགྱིས་པ་	VERB
ར་	ལ་	PART
གདའ་	གདའ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ལ་	ལ་	ADP
སྨྱུང་གནས་	སྨྱུང་གནས་	NOUN
མི་	མི་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
སྔ་དྲོ་	སྔ་དྲོ་	ADV
ཡན་ཆད་	ཡན་ཆད་	ADV
དཀར་གསུམ་	དཀར་གསུམ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཟ་	ཟ་	VERB
ཞིང་	ཞིང་	SCONJ
བྱེད་པ་	བྱེད་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
		
དྲི་བ་	དྲི་བ་	VERB
བཅུ་པ་	བཅུ་པ་	NUM
།		PUNCT
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ལ་	ལ་	ADP
སེམས་	སེམས་	NOUN
ལ་	ལ་	ADP
གོལ་ས་	གོལ་ས་	VERB
དུ་ཡོད་	དུ་ཡོད་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྲི་བ་བ་	དྲི་བ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ལ་	ལ་	ADP
སྤྱི་		
ཐོས་པ་	ཐོས་པ་	VERB
ཆེ་	ཆེ་	VERB
ན་	ན་	ADP
གོལ་ས་	གོལ་ས་	VERB
ཆུང་	ཆུང་	VERB
།		PUNCT
ཐོས་པ་	ཐོས་པ་	VERB
ཆུང་	ཆུང་	VERB
ན་	ན་	ADP
གོལ་ས་	གོལ་ས་	VERB
ཆེ་	ཆེ་	VERB
།		PUNCT
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
སེམས་	སེམས་	NOUN
བག་ཆགས་	བག་ཆགས་	NOUN
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲང་	འབྲང་	VERB
ན་	ན་	ADP
བྱིས་པ་	བྱིས་པ་	NOUN
མ་རབས་	མ་རབས་	NOUN
སུ་	སུ་	ADP
གོལ་	གོལ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
བལྟ་	བལྟ་	VERB
ན་	ན་	ADP
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
སུ་	སུ་	ADP
གོལ་	གོལ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
འགོག་པ་	འགོག་པ་	VERB
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
སུ་	སུ་	ADP
གོལ་	གོལ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
གསལ་བ་	གསལ་བ་	VERB
སེམས་	སེམས་	NOUN
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
གོལ་	གོལ་	NO_POS
༑		PUNCT
སེམས་	སེམས་	NOUN
ཡན་པ་	ཡན་པ་	NO_POS
ར་	ལ་	PART
བཏང་	བཏང་	VERB
ན་	ན་	ADP
ཕྱལ་	ཕྱལ་	NO_POS
བ་	བ་	NOUN
གོལ་	གོལ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
བལྟ་	བལྟ་	VERB
ན་	ན་	ADP
ཆད་པ་	ཆད་པ་	VERB
ར་	ལ་	PART
གོལ་	གོལ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
ཐེར་ཟུག་	ཐེར་ཟུག་	NO_POS
ཏུ་	ལ་	PART
བལྟ་	བལྟ་	VERB
ན་	ན་	ADP
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
གོལ་	གོལ་	NO_POS
།		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
མི་	མི་	PART
གནས་པ་	གནས་པ་	VERB
ལ་	ལ་	ADP
མཚན་མ་	མཚན་མ་	NOUN
མི་	མི་	PART
སྐྱེ་	སྐྱེ་	NOUN
།		PUNCT
མཚན་མ་	མཚན་མ་	NOUN
མ་	མ་	PART
སྐྱེ་	སྐྱེ་	VERB
ན་	ན་	ADP
ལ་	ལ་	ADP
ས་	གིས་	PART
ལེགས་ཉེས་	ལེགས་ཉེས་	OTHER
ཀྱི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
མི་	མི་	PART
འབྱིན་	འབྱིན་	VERB
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ལེགས་ཉེས་	ལེགས་ཉེས་	OTHER
ཀྱི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
མ་	མ་	PART
ཕྱུང་	ཕྱུང་	VERB
ན་	ན་	ADP
ཁམས་	ཁམས་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
མི་	མི་	PART
ལེན་	ལེན་	VERB
།		PUNCT
ཁམས་	ཁམས་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
མ་	མ་	PART
བླངས་	བླངས་	VERB
ན་	ན་	ADP
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
མི་	མི་	PART
མྱོང་	མྱོང་	VERB
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཅེས་	ཅེས་	PART
མིང་	མིང་	NOUN
བཏགས་པ་	བཏགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
དྲི་བ་	དྲི་བ་	VERB
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
ངོ་	ངོ་	PART
ཇི་ལྟ་		
སྤྲོད་	སྤྲོད་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྲི་བ་བ་	དྲི་བ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཁོ་བོ་	ཁོ་བོ་	PRON
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱིས་	གིས་	PART
སེམས་	སེམས་	NOUN
ལ་	ལ་	ADP
ངོ་བོ་	ངོ་བོ་	NOUN
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
སྤྲད་	སྤྲད་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
མི་	མི་	PART
བདོག་	བདོག་	VERB
དྲན་པ་	དྲན་པ་	VERB
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	ADP
བྱ་བ་	བྱ་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ནི་	ནི་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
རྗེས་སུ་	རྗེས་སུ་	OTHER
དྲན་པ་	དྲན་པ་	VERB
ཞེ་	ཅེས་	PART
མིང་	མིང་	NOUN
དུ་	ལ་	PART
བཏགས་པ་	བཏགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
		
དྲི་བ་	དྲི་བ་	VERB
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
སྐྱེ་འཆི་	སྐྱེ་འཆི་	NOUN
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཇི་ལྟ་		
ཡིན་	ཡིན་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྲི་བ་བ་	དྲི་བ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
སེམས་	སེམས་	NOUN
ལ་	ལ་	ADP
སྐྱེ་འཆི་	སྐྱེ་འཆི་	NOUN
མེད་	མེད་	VERB
།		PUNCT
ཐ་སྙད་	ཐ་སྙད་	NOUN
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
དུ་	ལ་	PART
སྐྱེ་འགག་	སྐྱེ་འགག་	NOUN
ཏུ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འདི་	འདི་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
ར་	ལ་	PART
འོང་བ་	འོང་བ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
		
དྲི་བ་	དྲི་བ་	VERB
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
༑		PUNCT
འབྲི་	འབྲི་	VERB
སྟག་	སྟག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཕྱག་རྒྱ་པ་	ཕྱག་རྒྱ་པ་	NOUN
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
ནོར་	ནོར་	NOUN
རམ་	གམ་	PART
མ་	མ་	PART
ནོར་	ནོར་	NOUN
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྲི་བ་བ་	དྲི་བ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
འབྲི་	འབྲི་	VERB
སྟག་	སྟག་	NOUN
དང་	དང་	NO_POS
ཕྱག་རྒྱ་པ་	ཕྱག་རྒྱ་པ་	NOUN
འི་	གི་	PART
ཆོས་ལུགས་	ཆོས་ལུགས་	NOUN
འདི་	འདི་	DET
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
དང་	དང་	NO_POS
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
མི་	མི་	PART
མཐུན་	མཐུན་	VERB
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
ར་	ལ་	PART
གདའ་	གདའ་	VERB
།		PUNCT
འདི་	འདི་	DET
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
འི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
ཁྱེད་	ཁྱེད་	PRON
རང་	རང་	PRON
གིས་	གིས་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
དཔྱོད་	དཔྱོད་	VERB
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
ཚིག་	ཚིག་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
གཞན་	གཞན་	DET
དུ་མ་	དུ་མ་	ADJ
འཕེལ་བ་	འཕེལ་བ་	VERB
ཞིག་	ཅིག་	PART
མཛོད་	མཛོད་	NOUN
།		PUNCT
		
དྲི་བ་	དྲི་བ་	VERB
བཅུ་བཞི་པ་	བཅུ་བཞི་པ་	NO_POS
།		PUNCT
བསླབ་བྱ་	བསླབ་བྱ་	VERB
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
ཅིག་	ཅིག་	PART
གནང་	གནང་	NO_POS
བ་	བ་	NOUN
ཞུ་	ཞུ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
དྲི་བ་བ་	དྲི་བ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
		
སྤྱི་		
འདུལ་བ་	འདུལ་བ་	VERB
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
དམ་	དམ་	PART
ཚིགཕ་		NON_WORD
རོལ་	རོལ་	VERB
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
གི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
གྱི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བགྱི་བ་	བགྱི་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
འོ་སྐོལ་	འོ་སྐོལ་	PRON
ཆོས་པ་	ཆོས་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འདུལ་བ་	འདུལ་བ་	VERB
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
།		PUNCT
བསྒོམ་པ་	བསྒོམ་པ་	VERB
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
།		PUNCT
བཤད་པ་	བཤད་པ་	VERB
མངོན་པ་	མངོན་པ་	VERB
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
།		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
བྱེད་	བྱེད་	VERB
ན་	ན་	ADP
རྒྱུ་	རྒྱུ་	NOUN
སྡེ་	སྡེ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ཞིག་	ཅིག་	PART
དགོས་	དགོས་	VERB
།		PUNCT
དེ་	དེ་	DET
ཚོ་	ཚོ་	DET
དང་	དང་	NO_POS
མི་མཐུན་པ་	མི་མཐུན་པ་	NO_POS
འི་	གི་	PART
ཆོས་པ་	ཆོས་པ་	NOUN
བཟང་	བཟང་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
བྱུང་	བྱུང་	VERB
ཡང་	ཀྱང་	PART
ཅིར་	ཅིར་	NO_POS
འགྲོ་	འགྲོ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
གདའ་	གདའ་	VERB
།		PUNCT
དེ་	དེ་	DET
ཚོ་	ཚོ་	DET
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
ན་	ན་	ADP
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
མ་	མ་	PART
ལོག་པ་	ལོག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནམ་	ནམ་	PRON
སེམས་	སེམས་	NOUN
།		PUNCT
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
ཁོ་བོ་	ཁོ་བོ་	PRON
ས་	གིས་	PART
བགྱིས་པ་	བགྱིས་པ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
སྡོམ་པ་	སྡོམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དབྱེ་བ་	དབྱེ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམས་	རྣམས་	DET
ན་	ན་	ADP
ཅུང་ཟད་	ཅུང་ཟད་	ADV
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བདོག་པ་	བདོག་པ་	VERB
ས་	གིས་	PART
དེ་དག་	དེ་དག་	OTHER
ཏུ་	ལ་	PART
གཟིགས་པ་	གཟིགས་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འོད་	འོད་	NOUN
འཇོ་བ་	འཇོ་བ་	OTHER
ཆེན་པོ་	ཆེན་པོ་	ADJ
		
དེ་	དེ་	DET
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
དེ་	དེ་	DET
འི་	གི་	PART
		
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
།		PUNCT
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
མཛད་སྤྱོད་	མཛད་སྤྱོད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཁོ་བོ་	ཁོ་བོ་	PRON
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཁུམས་	ཁུམས་	VERB
།		PUNCT
སྐྱོན་	སྐྱོན་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
དུ་	ལ་	PART
སྣང་	སྣང་	VERB
།		PUNCT
ངེད་	ངེད་	PRON
ཀྱང་	ཀྱང་	PART
དབུ་	དབུ་	NOUN
ཀྱི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
		
ནམ་	ནམ་	PRON
		
ཞ་	ཞ་	OTHER
		
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
		
ཞིག་	ཅིག་	PART
ལ་	ལ་	ADP
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
འམ་	གམ་	PART
༑		PUNCT
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
འདི་	འདི་	DET
ལ་	ལ་	ADP
དད་	དད་	VERB
།		PUNCT
གཞན་	གཞན་	DET
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོ་	ཆོ་	NOUN
		
ཕལ་ཆེ་		
བསྲ་		NON_WORD
བསྲེར་		NON_WORD
སྣང་	སྣང་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱང་	ཀྱང་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
ལ་	ལ་	ADP
སློབ་	སློབ་	VERB
ཅིང་	ཅིང་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
མཛད་པ་	མཛད་པ་	VERB
ལ་	ལ་	ADP
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
སྨོན་	སྨོན་	VERB
།		PUNCT
ངེད་	ངེད་	PRON
ཀྱང་	ཀྱང་	PART
ཁྱེད་	ཁྱེད་	PRON
ལྟ་བུ་	ལྟ་བུ་	NOUN
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
ལགས་	ལགས་	AUX
ཏེ་	སྟེ་	PART
གསེར་ཡིག་པ་	གསེར་ཡིག་པ་	NO_POS
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
བདས་	བདས་	NO_POS
ན་	ནས་	PART
གཞན་དབང་	གཞན་དབང་	NO_POS
དུ་ཐལ་	དུ་ཐལ་	NO_POS
བ་	བ་	ADP
མ་	མ་	PART
ཐོན་པ་	ཐོན་པ་	VERB
ལགས་པ་	ལགས་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱིས་	གིས་	PART
མི་བས་པ་	མི་བས་པ་	NO_POS
ར་	ལ་	PART
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	ADP
ན་བཟའ་	ན་བཟའ་	NOUN
		
ཞ་	ཞ་	OTHER
		
བཟང་བ་	བཟང་བ་	VERB
		
གཅིག་	གཅིག་	NUM
འབུལ་བ་	འབུལ་བ་	VERB
འི་	གི་	PART
ཤ་	ཤ་	NOUN
		
ལུ་	ལུ་	NO_POS
		
ཆ་	ཆ་	NOUN
		
ཆགས་པ་	ཆགས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ང་	ང་	PRON
ཅག་	ཅག་	NO_POS
གི་	གི་	PART
གཞི་	གཞི་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཕར་ཁ་	ཕར་ཁ་	NO_POS
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
མགྲོན་	མགྲོན་	NOUN
ལམ་	གམ་	PART
ལྟ་བུ་	ལྟ་བུ་	NOUN
ལགས་པ་	ལགས་པ་	AUX
ས་	གིས་	PART
རྔོ་	རྔོ་	VERB
མ་	མ་	PART
ཐོགས་	ཐོགས་	VERB
།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
མི་	མི་	PART
འཁྱར་པ་	འཁྱར་པ་	NO_POS
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
དུ་	ལ་	PART
ད་	ད་	NOUN
འདི་	འདི་	DET
འབུལ་བ་	འབུལ་བ་	VERB
ས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
ཏུ་	ལ་	PART
བཞེས་པ་	བཞེས་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྐུ་	སྐུ་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
མ་	མ་	PART
གྱུར་	གྱུར་	VERB
གྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཐུགས་རྒྱུད་	ཐུགས་རྒྱུད་	NOUN
གང་	གང་	NO_POS
མཐོ་	མཐོ་	VERB
མཐོ་	མཐོ་	VERB
ས་	གིས་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
འདི་	འདི་	DET
མཐོང་བ་	མཐོང་བ་	VERB
ས་	གིས་	PART
ནན་ཏར་	ནན་ཏར་	NO_POS
ཤེས་པ་	ཤེས་པ་	VERB
དགའ་བ་	དགའ་བ་	VERB
ར་	ལ་	PART
བྱུང་	བྱུང་	VERB
།		PUNCT
