form	lemma	POS	morph
བཟློག་	བཟློག་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྐབས་	སྐབས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
བླང་བ་	བླང་བ་	VERB
ནི་	ནི་	NO_POS
གོང་མ་	གོང་མ་	ADJ
ལྟ་	ལྟ་	OTHER
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དག་པ་	དག་པ་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
སྤྲུལ་སྐུ་	སྤྲུལ་སྐུ་	NOUN
ལམ་	གམ་	PART
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
།		PUNCT
ད་ནི་	ད་ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབ་པ་	རློབ་པ་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ལོངས་སྐུ་	ལོངས་སྐུ་	NOUN
ལམ་	གམ་	PART
དུ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྨོས་	སྨོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མངོན་པ་	མངོན་པ་	OTHER
རྟོགས་པ་	རྟོགས་པ་	VERB
ནི་	ནི་	NO_POS
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
ཀྱི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཏེ་	སྟེ་	PART
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
འོ་	གོ་	PART
།།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞན་	གཞན་	DET
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ནི་	ནི་	NO_POS
༑		PUNCT
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
།		PUNCT
མཆོག་	མཆོག་	ADJ
ནི་	ནི་	NO_POS
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་	ལ་	ADP
ལྟོ་	ལྟོ་	VERB
ན་	ན་	ADP
འོ་	གོ་	PART
། །		PUNCT
གནས་	གནས་	NOUN
ཀྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
འི་	གི་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ནི་	ནི་	NO_POS
ནང་	ནང་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ས་བཅུ་	ས་བཅུ་	NO_POS
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
དག་པ་	དག་པ་	VERB
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཆ་ཤས་	ཆ་ཤས་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
ལ་	ལ་	ADP
ས་བཅུ་	ས་བཅུ་	NO_POS
ར་	ལ་	PART
བཏགས་པ་	བཏགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
དེ་ཡང་	དེ་ཡང་	ADV
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ན་	ན་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
དབང་	དབང་	NOUN
དུ་	ལ་	PART
འདུས་པ་	འདུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ས་བཅུ་	ས་བཅུ་	NO_POS
འི་	གི་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
བྱུང་བ་	བྱུང་བ་	VERB
ས་	གིས་	PART
དེ་སྐད་	དེ་སྐད་	NO_POS
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
པུ་	པུ་	NO_POS
ཛཱ་	ཛཱ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
ན་	ནས་	PART
པུས་མོ་	པུས་མོ་	NOUN
འི་	གི་	PART
བ་	བ་	NOUN
གྱི་	གི་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཆ་ཤས་	ཆ་ཤས་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
བཀོད་པ་	བཀོད་པ་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
གི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
བླ་མ་	བླ་མ་	NOUN
སུ་	སུ་	ADP
མ་ཏི་	མ་ཏི་	PROPN
ཀཱིརྟི་		NON_WORD
ནི་	ནི་	NO_POS
འོད་	འོད་	NOUN
ཀྱི་	གི་	PART
སྤྱིལ་པོ་	སྤྱིལ་པོ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ཐང་	ཐང་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
ས་	གིས་	PART
ལུས་	ལུས་	NOUN
རང་	རང་	PRON
ལ་	ལ་	ADP
བསྒོམ་	བསྒོམ་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ནི་	ནི་	NO_POS
ཡི་གེ་	ཡི་གེ་	NOUN
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
ཆོག་	ཆོག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
ཉིད་	ཉིད་	DET
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
པུལླཱི་		NON_WORD
ར་	ར་	ADP
མཱ་	མཱ་	NO_POS
ལ་	ལ་	ADP
ཡ་	ཡ་	OTHER
མོས་པ་	མོས་པ་	VERB
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དེ་	དེ་	DET
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
རྩ་	རྩ་	NUM
ལ་	ལ་	ADP
པུལླཱི་		NON_WORD
ར་	ར་	ADP
མཱ་	མཱ་	NO_POS
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
ན་	ན་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
དཔའ་མོ་	དཔའ་མོ་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གཏུམ་མོ་	གཏུམ་མོ་	NOUN
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱ་	བྱ་	VERB
།		PUNCT
རྩ་	རྩ་	NUM
འི་	གི་	PART
ནང་	ནང་	NOUN
གི་	གི་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
ལ་	ལ་	ADP
ཞིང་	ཞིང་	NOUN
སྐྱེ་	སྐྱེ་	VERB
ཀྱི་	གི་	PART
དཔའ་བོ་	དཔའ་བོ་	NOUN
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཞུང་	གཞུང་	NOUN
ལ་	ལ་	ADP
དཔའ་མོ་	དཔའ་མོ་	NOUN
སྨོས་པ་	སྨོས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	ADP
དགོངས་པ་	དགོངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
།		PUNCT
དོན་	དོན་	NOUN
གྱི་	གི་	PART
དཔའ་བོ་	དཔའ་བོ་	NOUN
དང་	དང་	NO_POS
དཔའ་མོ་	དཔའ་མོ་	NOUN
ཁ་སྦྱོར་	ཁ་སྦྱོར་	OTHER
མེ་ལོང་	མེ་ལོང་	NOUN
གི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
སྣང་བ་	སྣང་བ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
མོ་	མོ་	PRON
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དང་	དང་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
ལ་	ལ་	ADP
ལྷ་	ལྷ་	NOUN
སུམ་ཅུ་རྩ་བདུན་	སུམ་ཅུ་རྩ་བདུན་	NO_POS
བཞུགས་པ་	བཞུགས་པ་	VERB
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ནས་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ལ་	ལ་	ADP
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབ་	རློབ་	NO_POS
བྱེད་	བྱེད་	VERB
གང་ཡིན་	གང་ཡིན་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
༑		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལ་ལ་	ལ་ལ་	PRON
བདེ་བ་	བདེ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
།		PUNCT
ལ་ལ་	ལ་ལ་	PRON
བདེ་ཆེན་	བདེ་ཆེན་	NOUN
དང་	དང་	NO_POS
དམ་ཚིག་	དམ་ཚིག་	NOUN
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
བཅུ་གསུམ་པོ་	བཅུ་གསུམ་པོ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ཟེ་	ཟེ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལོ་ཙཱ་བ་	ལོ་ཙཱ་བ་	NOUN
ནི་	ནི་	NO_POS
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གསུམ་	གསུམ་	NUM
བདག་	བདག་	PRON
འདི་	འདི་	DET
ས་	གིས་	PART
སྒྲོལ་བྱེད་	སྒྲོལ་བྱེད་	NO_POS
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
ན་	ན་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
གསུང་	གསུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
སྟོད་	སྟོད་	NOUN
དང་བ་	དང་བ་	NOUN
ར་	ལ་	PART
དང་	དང་	NO_POS
སྨད་	སྨད་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གསུམ་	གསུམ་	NUM
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཚུལ་	ཚུལ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ལུང་	ལུང་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསུང་	གསུང་	VERB
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
གནས་	གནས་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ལྟེ་བ་	ལྟེ་བ་	NOUN
ན་	ནས་	PART
ཨོཾ་	ཨོཾ་	X
གི་	གི་	PART
སྟེང་	སྟེང་	NOUN
ན་	ན་	ADP
ཨོཾ་	ཨོཾ་	X
གྱི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	དེ་	DET
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ན་	ན་	ADP
ཨཱཿ་		NON_WORD
འི་	འི་	ADP
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
གྱི་	གི་	PART
མིག་	མིག་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	དེ་	DET
གསུང་	གསུང་	VERB
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
།		PUNCT
སྣ་རྩེ་	སྣ་རྩེ་	NO_POS
ན་	ན་	ADP
ཧཱུྃ་		NON_WORD
གི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ཧཱུྃ་		NON_WORD
ཁ་སྦྱོར་	ཁ་སྦྱོར་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	དེ་	DET
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
སྟོད་	སྟོད་	NOUN
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
འོ་	གོ་	PART
"།

།"		PUNCT
མཐོ་རིས་	མཐོ་རིས་	NOUN
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
སྟོད་	སྟོད་	NOUN
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
སྟེ་	སྟེ་	PART
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
མི་ཡུལ་	མི་ཡུལ་	NOUN
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
བ་	བ་	NOUN
གྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
གསུང་	གསུང་	VERB
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ས་འོག་	ས་འོག་	OTHER
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
སྨད་	སྨད་	NOUN
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ལ་	ལ་	ADP
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དེ་	དེ་	DET
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལྟ་	ལྟ་	OTHER
བྱང་ཆུབ་པ་	བྱང་ཆུབ་པ་	NOUN
ལྔ་	ལྔ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནམ་	ནམ་	PRON
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གཅིག་	གཅིག་	NUM
ནི་	ནི་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཚུལ་	ཚུལ་	NOUN
གྱི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གིས་	གིས་	PART
།		PUNCT
སྐུ་	སྐུ་	NOUN
གཅིག་གྱུར་	གཅིག་གྱུར་	OTHER
ནི་	ནི་	NO_POS
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
ཅིག་ཅར་	ཅིག་ཅར་	ADV
དུ་	ལ་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
དུ་	ལ་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
བདག་	བདག་	PRON
ནི་	ནི་	NO_POS
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
མོས་པ་	མོས་པ་	VERB
བྱ་བ་	བྱ་བ་	VERB
འམ་	གམ་	PART
༑		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
ཡི་གེ་	ཡི་གེ་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡུལ་	ཡུལ་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གིས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཚུལ་	ཚུལ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིའམ་		NON_WORD
།		PUNCT
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
སོ་	སོ་	PART
།།		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
ནི་	ནི་	NO_POS
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འམ་	གམ་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
ལྷ་	ལྷ་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
གང་ཞེ་ན་	གང་ཞེ་ན་	NO_POS
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཏེ་	སྟེ་	PART
དཔའ་བོ་	དཔའ་བོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཅན་	ཅན་	PART
ནི་	ནི་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
