form	lemma	POS	morph
བཀ་	བཀའ་	NOUN
"།

།"		PUNCT
སྒྲ་པ་	སྒྲ་པ་	NO_POS
ང་	ང་	PRON
ཡིན་	ཡིན་	NO_POS
རྟོག་གེ་པ་	རྟོག་གེ་པ་	NOUN
ང་	ང་	PRON
སྨྲ་བ་	སྨྲ་བ་	VERB
ངན་	ངན་	VERB
འཇོམས་	འཇོམས་	NO_POS
ང་	ང་	PRON
འདྲ་	འདྲ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
སྡེབ་སྦྱོར་	སྡེབ་སྦྱོར་	NOUN
ང་	ང་	PRON
མཁའ་	མཁའ་	VERB
སྙན་ངག་	སྙན་ངག་	NOUN
ང་ཉིད་	ང་ཉིད་	NO_POS
མངོན་བརྗོད་	མངོན་བརྗོད་	NOUN
འཆད་	འཆད་	VERB
ལ་	ལ་	ADP
འགྲན་	འགྲན་	NO_POS
མེད་	མེད་	VERB
ང་	ང་	PRON
། །		PUNCT
དུས་སྦྱོར་	དུས་སྦྱོར་	NOUN
ང་	ང་	OTHER
ཤེ་	ཤེ་	VERB
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
ཀུན་རིག་	ཀུན་རིག་	OTHER
རྣམ་དཔྱོད་	རྣམ་དཔྱོད་	NOUN
བློ་གྲོས་	བློ་གྲོས་	NOUN
མཚུངས་མེད་	མཚུངས་མེད་	OTHER
ང་	ང་	PRON
། །		PUNCT
དེ་	དེ་	DET
འདྲ་	འདྲ་	VERB
གང་ཡིན་	གང་ཡིན་	NO_POS
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
སྟེ་	སྟེ་	PART
མཁས་པ་	མཁས་པ་	VERB
གཞན་དག་	གཞན་དག་	NO_POS
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ཡིན་	ཡིན་	NO_POS
།། །།		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
འདི་སྐད་	འདི་སྐད་	NO_POS
དུ་	ལ་	PART
འདྲི་	འདྲི་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ཁྱོད་	ཁྱོད་	PRON
མཁས་པ་	མཁས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཕལ་ཆེ་བ་	ཕལ་ཆེ་བ་	OTHER
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
འཆེ་བ་	འཆེ་བ་	NO_POS
ཞིག་	ཅིག་	PART
འདྲ་	འདྲ་	VERB
ན་	ན་	ADP
མངོན་པ་	མངོན་པ་	VERB
འི་	གི་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཤེས་བཞིན་	ཤེས་བཞིན་	NO_POS
དུ་	ལ་	PART
ཤེ་	ཤེ་	VERB
སོ་	སོ་	PART
སྙམ་	སྙམ་	VERB
ན་	ནས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
འཆེས་	འཆེས་	VERB
སམ་	གམ་	PART
།		PUNCT
འོན་ཏེ་	འོན་ཏེ་	NO_POS
ཤེས་པ་	ཤེས་པ་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
གང་	གང་	NO_POS
གི་	གི་	PART
ཡང་	ཀྱང་	PART
རྟོག་དཔྱོད་	རྟོག་དཔྱོད་	NO_POS
མ་	མ་	PART
བཏང་བ་	བཏང་བ་	VERB
ར་	ལ་	PART
བསྙོན་	བསྙོན་	NO_POS
ཚིག་	ཚིག་	NOUN
ལྟ་	ལྟ་	OTHER
འདོད་རྒྱལ་	འདོད་རྒྱལ་	NO_POS
དུ་	ལ་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
ཞིག་	ཅིག་	PART
གམ་	གམ་	PART
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
ཡ་རབས་	ཡ་རབས་	NOUN
ཀྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ལ་	ལ་	ADP
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
དྲང་པོ་	དྲང་པོ་	ADJ
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཉིད་	ཉིད་	DET
སྨྲས་པ་	སྨྲས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནམ་	ནམ་	PRON
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
འདི་	འདི་	DET
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཐོ་	ཐོ་	VERB
ཤིང་	ཅིང་	PART
ཤེ་	ཤེ་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཞན་དག་	གཞན་དག་	NO_POS
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
ལན་	ལན་	NOUN
འདེབས་	འདེབས་	VERB
ནུས་པ་	ནུས་པ་	VERB
ར་	ལ་	PART
མྱོང་བ་	མྱོང་བ་	VERB
ས་	གིས་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ནས་	PART
སྒྲ་པ་	སྒྲ་པ་	NO_POS
ང་	ང་	PRON
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྒྲ་	སྒྲ་	NOUN
ནི་	ནི་	NO_POS
བརྡ་སྤྲོད་པ་	བརྡ་སྤྲོད་པ་	OTHER
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
གཙུག་	གཙུག་	NOUN
གི་	གི་	PART
ནོར་བུ་	ནོར་བུ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ཀ་ལཱ་པ་	ཀ་ལཱ་པ་	PROPN
དང་	དང་	NO_POS
།		PUNCT
ཙནྡྲ་པ་	ཙནྡྲ་པ་	NON_WORD
དང་	དང་	NO_POS
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
མིང་	མིང་	NOUN
གི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
སུ་	སུ་	ADP
བནྟི་		NON_WORD
དང་	དང་	NO_POS
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
བྱིངས་	བྱིངས་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ཏི་	ཏི་	NO_POS
ངནྟའི་		NON_WORD
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
།		PUNCT
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཚིག་སྒྲུབ་པ་	ཚིག་སྒྲུབ་པ་	NO_POS
པུ་	པུ་	NO_POS
ནྱ་	ནྱ་	NO_POS
ཤྲཱྀས་		NON_WORD
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
པྲ་	པྲ་	NOUN
ཀྲྀ་		NON_WORD
ཡ་ལ་	ཡ་ལ་	NO_POS
སོགས་པ་	སོགས་པ་	DET
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཐོ་	ཐོ་	VERB
།		PUNCT
འདི་དག་	འདི་དག་	NO_POS
སྨྲ་བ་	སྨྲ་བ་	VERB
ལ་	ལ་	ADP
རྒྱ་གར་	རྒྱ་གར་	PROPN
གྱི་	གི་	PART
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
སྒྲ་	སྒྲ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
།		PUNCT
ཆགས་སྡང་	ཆགས་སྡང་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
གཟུ་བོ་	གཟུ་བོ་	NO_POS
སྨྲ་བ་	སྨྲ་བ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
དྲི་	དྲི་	VERB
ན་	ན་	ADP
།		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
བོད་	བོད་	PROPN
ལ་ཉེ་	ལ་ཉེ་	NO_POS
བ་	བ་	NOUN
མཁོ་བ་	མཁོ་བ་	VERB
ཙམ་	ཙམ་	DET
ཞིག་	ཅིག་	PART
ཁོ་བོ་	ཁོ་བོ་	PRON
ས་	གིས་	PART
མཁས་པ་	མཁས་པ་	VERB
རྣམས་	རྣམས་	DET
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
སྦྱར་བ་	སྦྱར་བ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
བལྟ་བ་	བལྟ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྒྲ་པ་	སྒྲ་པ་	NO_POS
ང་	ང་	PRON
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
རྟོག་གེ་པ་	རྟོག་གེ་པ་	NOUN
ང་	ང་	PRON
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
རྟོག་གེ་	རྟོག་གེ་	NOUN
ནི་	ནི་	NO_POS
གཞུང་དོན་	གཞུང་དོན་	NOUN
གྱི་	གི་	PART
འགལ་འབྲེལ་	འགལ་འབྲེལ་	NOUN
དཔྱོད་པ་	དཔྱོད་པ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
གཙུག་	གཙུག་	NOUN
གི་	གི་	PART
ནོར་བུ་	ནོར་བུ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཚད་མ་	ཚད་མ་	NOUN
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བཏུས་	བཏུས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཚིག་དོན་	ཚིག་དོན་	NOUN
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
འབེབས་པ་	འབེབས་པ་	VERB
ཚད་མ་	ཚད་མ་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
སྡེ་	སྡེ་	NOUN
བདུན་	བདུན་	NUM
ཡན་ལག་	ཡན་ལག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཤེ་	ཤེ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྣམ་འགྲེལ་	རྣམ་འགྲེལ་	PROPN
ཉན་པ་	ཉན་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
ཚེ་	ཚེ་	NOUN
འང་	ཀྱང་	PART
ཚད་མ་	ཚད་མ་	NOUN
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བཏུས་	བཏུས་	NO_POS
ཀྱང་	ཀྱང་	PART
བཤད་	བཤད་	VERB
གཞི་	གཞི་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
ཐོས་པ་	ཐོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ཡང་	ཀྱང་	PART
རྒྱ་གར་	རྒྱ་གར་	PROPN
གྱི་	གི་	PART
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
སྡེ་	སྡེ་	NOUN
བདུན་	བདུན་	NUM
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
རྟོག་གེ་པ་	རྟོག་གེ་པ་	NOUN
བློ་གྲོས་	བློ་གྲོས་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
།		PUNCT
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
།		PUNCT
བློ་	བློ་	NOUN
གཟུ་བོ་	གཟུ་བོ་	NO_POS
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དག་	དག་	DET
དང་	དང་	NO_POS
བརྩད་	བརྩད་	NO_POS
ཅིང་	ཅིང་	PART
དྲིས་པ་	དྲིས་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བདག་	བདག་	PRON
གིས་	གིས་	PART
རྩོད་པ་	རྩོད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གཞུང་	གཞུང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དོན་	དོན་	NOUN
གྱི་	གི་	PART
འགལ་འབྲེལ་	འགལ་འབྲེལ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བསྡེབས་པ་	བསྡེབས་པ་	VERB
འི་	གི་	PART
བློ་	བློ་	NOUN
འི་	གི་	PART
སྤོབས་པ་	སྤོབས་པ་	VERB
འདི་ཙམ་	འདི་ཙམ་	NO_POS
ཞིག་	ཅིག་	PART
གོ་	གོ་	VERB
ཞེ་	ཅེས་	PART
རྟོག་གེ་བ་	རྟོག་གེ་བ་	NOUN
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
ཟད་	ཟད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
འཇུག་	འཇུག་	VERB
ཚུལ་	ཚུལ་	NOUN
འདི་	འདི་	DET
ཡང་	ཀྱང་	PART
ཁོ་བོ་	ཁོ་བོ་	PRON
ས་	གིས་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
ཚད་མ་	ཚད་མ་	NOUN
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
གཏེར་	གཏེར་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
བལྟ་བ་	བལྟ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
རྟོག་གེ་པ་	རྟོག་གེ་པ་	NOUN
ང་	ང་	PRON
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
སྨྲ་བ་	སྨྲ་བ་	VERB
ངན་	ངན་	VERB
འཇོམས་	འཇོམས་	NO_POS
ང་	ང་	PRON
འདྲ་	འདྲ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
ནུས་པ་	ནུས་པ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྡེ་པ་	སྡེ་པ་	NOUN
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མདོ་སྡེ་པ་	མདོ་སྡེ་པ་	NOUN
སྟེ་	སྟེ་	PART
དོན་	དོན་	NOUN
སྨྲ་བ་	སྨྲ་བ་	VERB
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
།		PUNCT
རྣམ་	རྣམ་	NOUN
བཅའ་	བཅའ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྣམ་	རྣམ་	NOUN
མེད་པ་	མེད་པ་	VERB
སྟེ་	སྟེ་	PART
རྣམ་རིག་	རྣམ་རིག་	OTHER
སྨྲ་བ་	སྨྲ་བ་	VERB
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཁས་ལེན་	ཁས་ལེན་	NOUN
པ་སངས་	པ་སངས་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
འི་	གི་	PART
རིགས་པ་	རིགས་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
།		PUNCT
གྲངས་	གྲངས་	NOUN
ཅན་པ་	ཅན་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
རིགས་	རིགས་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཟད་	ཟད་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཚུ་རོལ་	ཚུ་རོལ་	NOUN
མཛེས་པ་བ་	མཛེས་པ་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
རྟོག་གེ་	རྟོག་གེ་	NOUN
སྡེ་	སྡེ་	NOUN
ལྔ་	ལྔ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
རང་	རང་	PRON
དང་	དང་	NO_POS
གཞན་	གཞན་	DET
གྱི་	གི་	PART
སྡེ་པ་	སྡེ་པ་	NOUN
བཅུ་པོ་	བཅུ་པོ་	NUM
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
འགལ་འབྲེལ་	འགལ་འབྲེལ་	NOUN
གྱི་	གི་	PART
གནད་	གནད་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
དང་	དང་	NO_POS
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
གྱི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
གསུམ་	གསུམ་	NUM
སེལ་	སེལ་	VERB
ཞིང་	ཞིང་	SCONJ
མངོན་སུམ་	མངོན་སུམ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཡིད་ཆེས་པ་	ཡིད་ཆེས་པ་	NOUN
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གྲགས་པ་	གྲགས་པ་	VERB
གསལ་བ་	གསལ་བ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གནོད་པ་	གནོད་པ་	VERB
		
རྣམ་པ་	རྣམ་པ་	NOUN
		
ལུ་	ལུ་	NO_POS
		
བསལ་བ་	བསལ་བ་	VERB
		
བཞི་	བཞི་	NUM
དང་	དང་	NO_POS
།		PUNCT
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བློ་	བློ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
སྐྱོན་བརྗོད་པ་	སྐྱོན་བརྗོད་པ་	OTHER
ས་	གིས་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ལྟ་	ལྟ་	OTHER
སྣང་	སྣང་	VERB
སུན་	སུན་	NO_POS
འབྱིན་པ་	འབྱིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཚིག་དོན་	ཚིག་དོན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལྟག་ཆོད་	ལྟག་ཆོད་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
སྒྱུ་ཐབས་	སྒྱུ་ཐབས་	NO_POS
སུ་	སུ་	ADP
སུན་	སུན་	NO_POS
འབྱིན་པ་	འབྱིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
རྐང་	རྐང་	NOUN
མིག་	མིག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཚ་	ཚ་	VERB
གཅད་པ་	གཅད་པ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
ཉི་ཤུ་རྩ་གཉིས་	ཉི་ཤུ་རྩ་གཉིས་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཁས་པ་	མཁས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
གཙུག་	གཙུག་	NOUN
གི་	གི་	PART
ནོར་བུ་	ནོར་བུ་	NOUN
འི་	གི་	PART
བཞེད་པ་	བཞེད་པ་	VERB
རྒོལ་བ་	རྒོལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱིར་རྒོལ་བ་	ཕྱིར་རྒོལ་བ་	NO_POS
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
ཚ་	ཚ་	VERB
གཅད་པ་	གཅད་པ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
གོ་བ་	གོ་བ་	VERB
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
ཕྱིར་རྒོལ་བ་	ཕྱིར་རྒོལ་བ་	NO_POS
ཚར་གཅོད་	ཚར་གཅོད་	NOUN
ཀྱི་	གི་	PART
རྩོད་པ་	རྩོད་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
འཆོལ་བ་	འཆོལ་བ་	NO_POS
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ག་	ག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཅ་ཅོ་	ཅ་ཅོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྡིགས་མཛུབ་	སྡིགས་མཛུབ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མིག་ཟུར་	མིག་ཟུར་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཟུར་	ཟུར་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྣ་བ་	རྣ་བ་	NOUN
མི་	མི་	PART
གཏོད་པ་	གཏོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱབ་	རྒྱབ་	NOUN
ཀྱིས་	གིས་	PART
ཕྱོགས་པ་	ཕྱོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
པུས་མོ་	པུས་མོ་	NOUN
ས་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྤྲེའུ་	སྤྲེའུ་	NOUN
ལྟ་	ལྟ་	OTHER
མགོ་	མགོ་	NOUN
དང་ཁ་	དང་ཁ་	NO_POS
བཞིན་	བཞིན་	NOUN
