form	lemma	POS	morph
དོར་	དོར་	VERB
ནི་	ནི་	NO_POS
༑		PUNCT
སྔ་མ་	སྔ་མ་	ADJ
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཕྱི་མ་	ཕྱི་མ་	ADJ
སྐྱེ་	སྐྱེ་	NOUN
། །		PUNCT
དམན་	དམན་	VERB
དང་	དང་	NO_POS
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
གནས་	གནས་	NOUN
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
རགས་པ་	རགས་པ་	VERB
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ཕྲ་བ་	ཕྲ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
རིམ་པ་	རིམ་པ་	NOUN
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
གོ་རིམ་	གོ་རིམ་	NOUN
ལ་	ལ་	ADP
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
སྔ་མ་	སྔ་མ་	ADJ
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ཕྱི་མ་	ཕྱི་མ་	ADJ
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
ལ་	ལ་	ADP
མི་	མི་	PART
ལྟ་	ལྟ་	NOUN
ན་ཚུལ་	ན་ཚུལ་	VERB
ཁྲིམས་	ཁྲིམས་	NOUN
ལ་	ལ་	ADP
འཇུག་	འཇུག་	VERB
བདག་	བདག་	PRON
སྡོམ་པ་	སྡོམ་པ་	NOUN
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ན་	ན་	ADP
གཞན་	གཞན་	DET
གྱི་	གི་	PART
གནོད་པ་	གནོད་པ་	VERB
བཟོད་	བཟོད་	VERB
༑		PUNCT
བཟོད་པ་	བཟོད་པ་	VERB
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ན་	ན་	ADP
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
ལ་	ལ་	ADP
འཇུག་	འཇུག་	VERB
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
བརྩམས་	བརྩམས་	VERB
ན་	ན་	ADP
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
།		PUNCT
སེམས་	སེམས་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་	བཞག་	VERB
ན་	ན་	ADP
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ཇི་ལྟ་		
བ་	བ་	NOUN
ཤེ་	ཤེ་	VERB
སོ་	སོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
མཆོག་	མཆོག་	ADJ
དམན་	དམན་	VERB
གྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྔ་མ་	སྔ་མ་	ADJ
དམན་	དམན་	VERB
ལ་	ལ་	ADP
ཕྱི་མ་	ཕྱི་མ་	ADJ
མཆོག་	མཆོག་	ADJ
སྟེ་	སྟེ་	PART
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
དམན་	དམན་	VERB
ལ་	ལ་	ADP
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
མཆོག་	མཆོག་	ADJ
དང་	དང་	NO_POS
།		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
དམན་	དམན་	VERB
ལ་	ལ་	ADP
ཤེས་རབ་	ཤེས་རབ་	NOUN
མཆོག་	མཆོག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
བ་	བ་	NOUN
དུའོ་		NON_WORD
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ཕྲ་རགས་	ཕྲ་རགས་	NOUN
ཀྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ནི་	ནི་	NO_POS
འཇུག་	འཇུག་	VERB
སླ་	སླ་	VERB
ཞིང་	ཞིང་	SCONJ
བྱ་	བྱ་	VERB
སླ་བ་	སླ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རགས་	རགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
དེ་བ་	དེ་བ་	OTHER
ས་	གིས་	PART
འཇུག་	འཇུག་	VERB
དཀའ་	དཀའ་	VERB
ཞིང་	ཞིང་	SCONJ
བྱ་	བྱ་	VERB
དཀའ་བ་	དཀའ་བ་	VERB
ས་	གིས་	PART
ཕྲ་	ཕྲ་	NOUN
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
འཇུག་	འཇུག་	VERB
སླ་བ་	སླ་བ་	VERB
ས་	གིས་	PART
རགས་	རགས་	VERB
།		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
འཇུག་	འཇུག་	VERB
དཀའ་	དཀའ་	VERB
ཞིང་	ཞིང་	SCONJ
བྱ་	བྱ་	VERB
དཀའ་བ་	དཀའ་བ་	VERB
ས་	གིས་	PART
ཕྲ་བ་	ཕྲ་བ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
སྒྲ་དོན་	སྒྲ་དོན་	NOUN
ནི་	ནི་	NO_POS
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དབུལ་བ་	དབུལ་བ་	VERB
འདོར་བ་	འདོར་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བསིལ་བ་	བསིལ་བ་	VERB
ཐོབ་	ཐོབ་	VERB
དང་	དང་	NO_POS
ཁྲོ་	ཁྲོ་	VERB
བཟོད་	བཟོད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མཆོག་	མཆོག་	ADJ
སྦྱོར་བ་	སྦྱོར་བ་	VERB
དང་	དང་	NO_POS
ཡིད་	ཡིད་	NOUN
འཛིན་	འཛིན་	VERB
དང་	དང་	NO_POS
། །		PUNCT
དོན་དམ་	དོན་དམ་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་	ལ་	ADP
དྭཱ་		NON_WORD
ན་	ན་	ADP
སྟེ་	སྟེ་	PART
།		PUNCT
དྭཱ་		NON_WORD
རི་	རི་	NOUN
དྲ་	དྲ་	NO_POS
ཕོངས་པ་	ཕོངས་པ་	VERB
།		PUNCT
ན་	ན་	ADP
།		PUNCT
ན་	ན་	ADP
ས་	ས་	ADP
སེལ་བ་	སེལ་བ་	VERB
སྟེ་	སྟེ་	PART
ཕོངས་པ་	ཕོངས་པ་	VERB
སེལ་བ་	སེལ་བ་	VERB
།		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
ལ་	ལ་	ADP
ཤཱི་		NON_WORD
ལ་	ལ་	ADP
སྟེ་	སྟེ་	PART
།		PUNCT
ཤཱི་		NON_WORD
ཏ་	ཏ་	OTHER
བསིལ་བ་	བསིལ་བ་	VERB
།		PUNCT
ལབྡྷ་		NON_WORD
ཐོབ་པ་	ཐོབ་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
བསིལ་བ་	བསིལ་བ་	VERB
ཐོབ་པ་	ཐོབ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བཟོད་བ་	བཟོད་བ་	VERB
ནི་	ནི་	NO_POS
ཀྵཱནྟི་		NON_WORD
སྟེ་	སྟེ་	PART
།		PUNCT
ཀྵཱ་		NON_WORD
ཀྵོ་		NON_WORD
བྷ་	བྷ་	NO_POS
འཁྲུག་པ་	འཁྲུག་པ་	VERB
།		PUNCT
ཏི་	ཏི་	NO_POS
།		PUNCT
ཤཱནྟི་		NON_WORD
ཞི་བ་	ཞི་བ་	VERB
སྟེ་	སྟེ་	PART
སེམས་	སེམས་	NOUN
འཁྲུག་པ་	འཁྲུག་པ་	VERB
ཞི་བ་	ཞི་བ་	VERB
།		PUNCT
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
ལ་	ལ་	ADP
བཱིརྱ་		NON_WORD
སྟེ་	སྟེ་	PART
།		PUNCT
བི་	བི་	NO_POS
།		PUNCT
བ་ར་	བ་ར་	NOUN
མཆོག་	མཆོག་	ADJ
ཡནྟ་		NON_WORD
སྦྱོར་བ་	སྦྱོར་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དགེ་བ་	དགེ་བ་	VERB
མཆོག་	མཆོག་	ADJ
ལ་	ལ་	ADP
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
།		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
ལ་	ལ་	ADP
དྷྱཱ་		NON_WORD
ན་	ན་	ADP
སྟེ་	སྟེ་	PART
ངྷ་		NON_WORD
ར་	ར་	ADP
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
མ་	མ་	PART
ན་	ན་	ADP
ཡིད་	ཡིད་	NOUN
དེ་	དེ་	DET
།		PUNCT
ཡིད་	ཡིད་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
ས་	གིས་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
།		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
ལ་	ལ་	ADP
པྲཛྙཱ་	པྲཛྙཱ་	NO_POS
སྟེ་པ་	སྟེ་པ་	PART
ར་མ་	ར་མ་	NOUN
ཨརྠ་		NON_WORD
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
།		PUNCT
ཛྙཱ་ན་	ཛྙཱ་ན་	PROPN
ཤེས་པ་	ཤེས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
།		PUNCT
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
བཤད་	བཤད་	VERB
ན་	ནས་	PART
།། །།		PUNCT
ལྔ་པ་	ལྔ་པ་	NUM
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
ཡོངས་	ཡོངས་	DET
སྨིན་	སྨིན་	VERB
བྱེད་	བྱེད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
དོན་	དོན་	NOUN
བསྡུ་བ་	བསྡུ་བ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ལ་	ལ་	ADP
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དབྱེ་བ་	དབྱེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གྲངས་	གྲངས་	NOUN
ངེས་པ་	ངེས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
སེམས་ཅན་	སེམས་ཅན་	NOUN
སྨིན་པ་	སྨིན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
ཐབས་མཁས་པ་	ཐབས་མཁས་པ་	NO_POS
ས་	གིས་	PART
འཁོར་	འཁོར་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐྱང་པ་	བསྐྱང་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དབྱེ་	དབྱེ་	VERB
ན་	ན་	ADP
བཞི་	བཞི་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
།		PUNCT
སྙན་པ་	སྙན་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
།		PUNCT
དོན་	དོན་	NOUN
སྤྱོད་པ་	སྤྱོད་པ་	VERB
།		PUNCT
དོན་མཐུན་པ་	དོན་མཐུན་པ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟང་ཟིང་	ཟང་ཟིང་	NOUN
གིས་	གིས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྔ་	སྔ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ལྟ་	ལྟ་	OTHER
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྤངས་	སྤངས་	VERB
ཏེ་	སྟེ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ས་	གིས་	PART
མགུ་བ་	མགུ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
སྙན་པ་	སྙན་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ས་	གིས་	PART
མགུ་བ་	མགུ་བ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
གཞན་	གཞན་	DET
སྨིན་པ་	སྨིན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཆོ་	ཆོ་	NOUN
འཆད་པ་	འཆད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
དོར་	དོར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
སྡེ་སྣོད་	སྡེ་སྣོད་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
།		PUNCT
		
ལུང་རིགས་	ལུང་རིགས་	NOUN
དང་	དང་	NO_POS
མི་འགལ་བ་	མི་འགལ་བ་	NO_POS
༑		PUNCT
དྲང་དོན་	དྲང་དོན་	NOUN
ངེས་དོན་	ངེས་དོན་	NOUN
མ་	མ་	PART
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
།		PUNCT
དགོངས་པ་	དགོངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྡེམས་		NON_WORD
དགོངས་	དགོངས་	VERB
དང་	དང་	NO_POS
།		PUNCT
དྲང་པོ་	དྲང་པོ་	ADJ
ར་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
དག་	དག་	DET
ཕན་ཚུན་	ཕན་ཚུན་	ADV
མ་	མ་	PART
འཆོལ་བ་	འཆོལ་བ་	NO_POS
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
མཆོག་	མཆོག་	ADJ
དམན་	དམན་	VERB
ལ་	ལ་	ADP
ཆོ་	ཆོ་	NOUN
བཟང་ངན་	བཟང་ངན་	ADJ
གྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
གསུངས་པ་	གསུངས་པ་	VERB
རྣམས་	རྣམས་	DET
མ་	མ་	PART
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
དང་	དང་	NO_POS
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
མཐུན་པ་	མཐུན་པ་	VERB
རྣམས་	རྣམས་	DET
མི་འགལ་བ་	མི་འགལ་བ་	NO_POS
།		PUNCT
མི་མཐུན་པ་	མི་མཐུན་པ་	NO_POS
རྣམས་	རྣམས་	DET
མ་	མ་	PART
འདྲེས་པ་	འདྲེས་པ་	VERB
།		PUNCT
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
དང་	དང་	NO_POS
གསང་སྔགས་	གསང་སྔགས་	NOUN
		
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
སྔགས་	སྔགས་	NOUN
ལ་	ལ་	ADP
ཞུགས་པ་	ཞུགས་པ་	VERB
རྣམ་	རྣམ་	NOUN
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
ཀྱིའང་		NON_WORD
མཐུན་པ་	མཐུན་པ་	VERB
རྣམས་	རྣམས་	DET
མི་འགལ་བ་	མི་འགལ་བ་	NO_POS
།		PUNCT
མི་མཐུན་པ་	མི་མཐུན་པ་	NO_POS
རྣམས་	རྣམས་	DET
མ་	མ་	PART
འདྲེས་པ་	འདྲེས་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
		
མདོར་ན་	མདོར་ན་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
སྣོད་	སྣོད་	NOUN
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འཆད་པ་	འཆད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
བཤད་	བཤད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བློ་བཟང་	བློ་བཟང་	PROPN
སྐྱོ་བ་	སྐྱོ་བ་	VERB
མེད་	མེད་	VERB
ལྡན་	ལྡན་	VERB
བརྩེ་བ་	བརྩེ་བ་	VERB
ཅན་	ཅན་	PART
"།

།"		PUNCT
སྙན་པ་	སྙན་པ་	VERB
ར་	ལ་	PART
རབ་	རབ་	ADV
གྲག་	གྲག་	VERB
ཆོ་ག་	ཆོ་ག་	NOUN
བཟང་	བཟང་	VERB
ཤེས་ལྡན་པ་	ཤེས་ལྡན་པ་	NO_POS
ཡི་	ཡི་	ADP
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
སྟེ་	སྟེ་	PART
༑ ༑		PUNCT
བཤད་པ་	བཤད་པ་	VERB
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
ཉི་མ་	ཉི་མ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ལྷམ་	ལྷམ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
ཟླ་བ་	ཟླ་བ་	NOUN
གྲགས་པ་	གྲགས་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
སློབ་མ་	སློབ་མ་	NOUN
འི་	གི་	PART
བསམ་ཤེས་	བསམ་ཤེས་	NO_POS
ན་	ནས་	PART
། །		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
སྦྱོར་བྱེད་པ་	སྦྱོར་བྱེད་པ་	NO_POS
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ས་	གིས་	PART
སློབ་མ་	སློབ་མ་	NOUN
བསྡུ་	བསྡུ་	VERB
བྱ་	བྱ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
བླུན་པོ་	བླུན་པོ་	ADJ
ས་	གིས་	PART
སློབ་མ་	སློབ་མ་	NOUN
ནམ་ཡང་	ནམ་ཡང་	OTHER
མིན་	མིན་	AUX
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ལ་	ལ་	ADP
།		PUNCT
བཤད་པ་	བཤད་པ་	VERB
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
ལོག་	ལོག་	VERB
གི་	གི་	PART
ཉེས་པ་	ཉེས་པ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
༑		PUNCT
དོན་	དོན་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
ཡོངས་	ཡོངས་	DET
རྟོག་	རྟོག་	VERB
ན་	ན་	ADP
། །		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
སྙེམས་	སྙེམས་	NO_POS
ཤིང་	ཅིང་	PART
བློ་	བློ་	NOUN
ཉམས་འགྱུར་	ཉམས་འགྱུར་	OTHER
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱུད་བླ་མ་	རྒྱུད་བླ་མ་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
རྒྱལ་	རྒྱལ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཆེ་	ཆེ་	VERB
མཁའ་	མཁའ་	VERB
འགའ་ཡང་	འགའ་ཡང་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
འདི་	འདི་	DET
ན་	ན་	ADP
ཡོད་	ཡོད་	VERB
མིན་	མིན་	AUX
ཏེ་	སྟེ་	PART
། །		PUNCT
མ་	མ་	PART
ལུས་	ལུས་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
མཆོག་	མཆོག་	ADJ
ནི་	ནི་	NO_POS
ཚུལ་བཞིན་	ཚུལ་བཞིན་	NOUN
ཀུན་མཁྱེན་	ཀུན་མཁྱེན་	OTHER
གྱིས་	གིས་	PART
མཁྱེན་	མཁྱེན་	VERB
གཞན་	གཞན་	DET
མིན་	མིན་	AUX
ལ་	ལ་	ADP
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
རང་ཉིད་	རང་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
བཞག་	བཞག་	VERB
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
གང་ཡིན་	གང་ཡིན་	NO_POS
དེ་	དེ་	DET
མི་	མི་	PART
དཀྲུག་		NON_WORD
།		PUNCT
ཐུབ་	ཐུབ་	VERB
ཚུལ་	ཚུལ་	NOUN
བཤིག་	བཤིག་	VERB
ཕྱི་	ཕྱི་	OTHER
དམ་ཆོས་	དམ་ཆོས་	NOUN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
གནོད་པ་	གནོད་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
སྣོད་	སྣོད་	NOUN
དང་	དང་	NO_POS
འཚམ་པ་	འཚམ་པ་	VERB
ར་	ལ་	PART
ཆོ་	ཆོ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
སྤྱོད་འཇུག་	སྤྱོད་འཇུག་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དམན་	དམན་	VERB
ལ་	ལ་	ADP
ཟབ་	ཟབ་	VERB
ཅིང་	ཅིང་	PART
