form	lemma	POS	morph
བཟླས་	བཟླས་	NO_POS
ཅིང་	ཅིང་	PART
།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
འི་	གི་	PART
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
མྱོང་བ་	མྱོང་བ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
ཡང་	ཀྱང་	PART
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྐྱོངས་	སྐྱོངས་	VERB
ཤིག་	ཅིག་	PART
ཅེས་པ་	ཅེས་པ་	PART
ནི་	ནི་	NO_POS
བཞི་པ་	བཞི་པ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
།		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
དབང་	དབང་	NOUN
།།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་ལ་	ཞལ་ལ་	NO_POS
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
དང་པོ་	དང་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྗེས་	རྗེས་	NOUN
ཀྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
བསྐངས་	བསྐངས་	NO_POS
ཤིང་	ཅིང་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
དང་	དང་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཚོགས་	ཚོགས་	NOUN
ཀྱིས་	གིས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
རྣམས་	རྣམས་	DET
གཏོར་མ་	གཏོར་མ་	NOUN
ས་	གིས་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་བ་	འཚལ་བ་	VERB
ཡང་	ཀྱང་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ཡང་	ཀྱང་	PART
གཞུང་ལས་	གཞུང་ལས་	NO_POS
།		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ནི་	ནི་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
དབང་	དབང་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
དྲི་མ་	དྲི་མ་	NOUN
གང་དག་པ་	གང་དག་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
གང་	གང་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
ཡང་	ཀྱང་	PART
དབང་	དབང་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
གསད་པ་	གསད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ས་	གིས་	PART
དགོངས་	དགོངས་	VERB
ཏེ་	སྟེ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བཞི་	བཞི་	NUM
ཡང་	ཀྱང་	PART
ཐུན་མོང་	ཐུན་མོང་	ADJ
དུ་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
བསླབ་པ་	བསླབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཞེས་་	ཞེས་པ་	PART
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
རྡུལ་ཚོན་	རྡུལ་ཚོན་	NOUN
གྱི་	གི་	PART
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
གཤེགས་	གཤེགས་	VERB
།		PUNCT
དམ་ཚིག་པ་	དམ་ཚིག་པ་	NOUN
བདག་ཉིད་	བདག་ཉིད་	NOUN
ལ་	ལ་	ADP
བསྡུ་	བསྡུ་	VERB
།		PUNCT
རྡུལ་ཚོན་	རྡུལ་ཚོན་	NOUN
གྱི་	གི་	PART
དམན་པ་	དམན་པ་	VERB
རྣམས་	རྣམས་	DET
བསྡུ་	བསྡུ་	VERB
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྗེས་	རྗེས་	NOUN
མི་མངོན་པ་	མི་མངོན་པ་	OTHER
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དམན་མ་	དམན་མ་	NO_POS
རྣམས་	རྣམས་	DET
ཆུ་བོ་	ཆུ་བོ་	NOUN
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ཏེ་	སྟེ་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
འོ་	གོ་	PART
༑ ༑		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་ལ་	ཞལ་ལ་	NO_POS
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
གཞུང་ལས་	གཞུང་ལས་	NO_POS
ནི་	ནི་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དབང་	དབང་	NOUN
གི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
ཐོ་	ཐོ་	NOUN
ཙམ་	ཙམ་	DET
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བསྡེབས་	བསྡེབས་	NO_POS
ན་	ནས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།། །།		PUNCT
དགེ་	དགེ་	NOUN
འོ་	གོ་	PART
།། ༄༅། །		PUNCT
དཔལ་	དཔལ་	OTHER
ས་སྐྱ་པ་	ས་སྐྱ་པ་	PROPN
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
གཅེས་པ་	གཅེས་པ་	VERB
བཏུས་པ་	བཏུས་པ་	VERB
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
མཐུ་སྟོབས་	མཐུ་སྟོབས་	NOUN
ཀྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
དང་	དང་	NO_POS
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
སྐྱབས་འགྲོ་	སྐྱབས་འགྲོ་	OTHER
བྱ་	བྱ་	VERB
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
བསྒོམས་	བསྒོམས་	VERB
ལ་	ལ་	ADP
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
རྟིང་པ་	རྟིང་པ་	NO_POS
ར་	ལ་	PART
འཛུད་པ་	འཛུད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྣམ་འགྱུར་	རྣམ་འགྱུར་	NOUN
གྱིས་	གིས་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ལ་	ལ་	ADP
གུས་འདུད་	གུས་འདུད་	NO_POS
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བདག་	བདག་	PRON
ཀྱང་	ཀྱང་	PART
དེ་	དེ་	DET
དང་	དང་	NO_POS
ནུས་པ་	ནུས་པ་	VERB
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཨཾ་		NON_WORD
གུ་	གུ་	OTHER
ལི་	ལི་	OTHER
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
ཀ་	ཀ་	DET
པཱ་	པཱ་	NO_POS
ལི་	ལི་	OTHER
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
ངྷི་		NON_WORD
ན་	ན་	ADP
།		PUNCT
བིནྟུ་		NON_WORD
ཨ་ར་	ཨ་ར་	NO_POS
བཛྲ་	བཛྲ་	NO_POS
པི་	པི་	NO_POS
ཨཾ་		NON_WORD
ཧུ་	ཧུ་	NO_POS
ཙཾ་		NON_WORD
གེ་	གེ་	NO_POS
ས་ར་	ས་ར་	NO_POS
བྷེ་		NON_WORD
ཏ་	ཏ་	OTHER
ན་	ན་	ADP
།		PUNCT
ལཾ་		NON_WORD
ག་	ག་	PRON
ཨེ་	ཨེ་	PART
།		PUNCT
ཨཾ་		NON_WORD
ག་	ག་	PRON
		
ཞ་	ཞ་	OTHER
		
གེ་	གེ་	NO_POS
		
ཨི་	ཨི་	NO_POS
མི་	མི་	PART
ལེ་	ལེ་	NO_POS
།		PUNCT
ལེ་	ལེ་	NO_POS
ག་	ག་	PRON
		
པ་	པ་	OTHER
ར་	ལ་	PART
ཏ་	ཏ་	OTHER
		
ཞ་	ཞ་	OTHER
		
ས་ར་	ས་ར་	NO_POS
ཏ་	ཏ་	OTHER
		
།		PUNCT
ཏ་	ཏ་	OTHER
ཨུ་	ཨུ་	NO_POS
ལ་	ལ་	ADP
ཏི་	ཏི་	NO_POS
པི་	པི་	NO_POS
ཊ་	ཊ་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བི་	བི་	NO_POS
རུ་	ལ་	PART
ཝ་	ཝ་	OTHER
		
ཞ་	ཞ་	OTHER
		
ཝ་	ཝ་	OTHER
		
པ་	པ་	OTHER
ར་	ར་	ADP
ན་མོ་	ན་མོ་	X
བྷེ་		NON_WORD
		
ཞ་	ཞ་	OTHER
		
ཝེ་		NON_WORD
		
ཏ་	ཏ་	OTHER
ནི་	ནི་	NO_POS
ཝ་	ཝ་	OTHER
ར་	ར་	ADP
ནི་	ནི་	NO_POS
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ནུས་	ནུས་	VERB
ཚད་	ཚད་	NOUN
དུ་	ལ་	PART
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
བདག་	བདག་	PRON
ལ་	ལ་	ADP
བསྟིམ་པ་	བསྟིམ་པ་	NO_POS
འམ་	གམ་	PART
།		PUNCT
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
		
ཞ་	ཞ་	OTHER
		
གང་	གང་	NO_POS
བདེ་	བདེ་	VERB
བྱ་	བྱ་	VERB
གསུང་	གསུང་	VERB
		
།		PUNCT
ཡང་	ཀྱང་	PART
དུས་རྒྱུན་	དུས་རྒྱུན་	OTHER
དུ་	ལ་	PART
བྱེད་	བྱེད་	VERB
ན་	ན་	ADP
།		PUNCT
ཆུ་	ཆུ་	NOUN
གཙང་མ་	གཙང་མ་	ADJ
ཁྱོར་བ་	ཁྱོར་བ་	NO_POS
གཡོན་པ་	གཡོན་པ་	ADJ
ར་	ལ་	PART
བླུགས་	བླུགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
སྲིན་ལག་	སྲིན་ལག་	NO_POS
གིས་	གིས་	PART
དཀྲུག་		NON_WORD
ཅིང་	ཅིང་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
དེ་	དེ་	DET
ལན་	ལན་	NOUN
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
ར་	ལ་	PART
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
སྲིན་ལག་	སྲིན་ལག་	NO_POS
གིས་	གིས་	PART
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
།		PUNCT
མགྲིན་པ་	མགྲིན་པ་	NOUN
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
རེ་རེ་	རེ་རེ་	DET
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
		
ཞ་	ཞ་	OTHER
		
ཡང་	ཀྱང་	PART
		
གདོན་	གདོན་	NOUN
གྱིས་	གིས་	PART
བར་ཆད་	བར་ཆད་	NOUN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
སྡོད་པ་	སྡོད་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
འགྲོ་	འགྲོ་	VERB
ན་	ན་	ADP
ཁྱོར་བ་	ཁྱོར་བ་	NO_POS
གཡོན་པ་	གཡོན་པ་	ADJ
ར་	ལ་	PART
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
བླུགས་	བླུགས་	VERB
ལ་	ལ་	ADP
སྲིན་ལག་	སྲིན་ལག་	NO_POS
གིས་	གིས་	PART
དཀྲུག་		NON_WORD
ཅིང་	ཅིང་	PART
།		PUNCT
བདུན་	བདུན་	NUM
ནམ་	ནམ་	PRON
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
བཟླས་	བཟླས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
མིག་	མིག་	NOUN
མི་ལྟ་བ་	མི་ལྟ་བ་	NO_POS
ར་	ལ་	PART
སྲིན་ལག་	སྲིན་ལག་	NO_POS
གཡོན་པ་	གཡོན་པ་	ADJ
ས་	གིས་	PART
ཆུ་	ཆུ་	NOUN
དེ་ནས་	དེ་ནས་	NO_POS
བླངས་	བླངས་	VERB
ལ་	ལ་	ADP
རྒྱབ་	རྒྱབ་	NOUN
བམ་	གམ་	PART
།		PUNCT
ཕྲག་པ་	ཕྲག་པ་	NOUN
གཡོན་	གཡོན་	NOUN
ན་	ན་	ADP
ཡ་	ཡ་	OTHER
ཁྱེ་	ཁྱེ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རིམ་	རིམ་	NOUN
གྱི་	གི་	PART
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
།		PUNCT
ལྕེ་རྩེ་	ལྕེ་རྩེ་	OTHER
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
༑		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ནམ་	ནམ་	PRON
དགོས་	དགོས་	VERB
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
སྔ་མ་	སྔ་མ་	ADJ
ནི་	ནི་	NO_POS
སྔ་དྲོ་	སྔ་དྲོ་	ADV
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དུས་	དུས་	NOUN
ནར་མ་	ནར་མ་	ADJ
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
རང་	རང་	PRON
ལ་	ལ་	ADP
མཆིལ་མ་	མཆིལ་མ་	NOUN
ས་	གིས་	PART
གདབ་	གདབ་	NO_POS
མི་	མི་	PART
དགོས་	དགོས་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཕྱི་མ་	ཕྱི་མ་	ADJ
གཉིས་པོ་	གཉིས་པོ་	NUM
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
བསྣན་པ་	བསྣན་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡིན་	ཡིན་	NO_POS
གྱིས་	གིས་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
མོས་གུས་	མོས་གུས་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
སྲུང་བ་	སྲུང་བ་	VERB
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ར་	ར་	ADP
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
ཛ་	ཛ་	OTHER
ཌ་	ཌ་	NO_POS
།		PUNCT
ར་	ར་	ADP
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
ཕཊ་		NON_WORD
།		PUNCT
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
།		PUNCT
ཀ་	ཀ་	DET
ནིར་		NON_WORD
ལ་	ལ་	ADP
ཌ་	ཌ་	NO_POS
ཐ་	ཐ་	NOUN
མོ་	མོ་	PRON
ན་	ན་	ADP
ཐཱི་		NON_WORD
བྷི་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ཨི་	ཨི་	NO_POS
ཐི་	ཐི་	NO_POS
།། །།༈		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
མཐུ་སྟོབས་	མཐུ་སྟོབས་	NOUN
ཀྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
།		PUNCT
ལུགས་འབྱུང་	ལུགས་འབྱུང་	NO_POS
ལུགས་	ལུགས་	NOUN
བཟློག་	བཟློག་	VERB
གིས་	གིས་	PART
བསྲུང་པ་	བསྲུང་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
བདུན་	བདུན་	NUM
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཏུ་	ལ་	PART
དམིགས་	དམིགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
འི་	གི་	PART
མཐེ་བོ་	མཐེ་བོ་	NOUN
ས་	གིས་	PART
མཐེའུ་ཆུང་	མཐེའུ་ཆུང་	NOUN
མནན་	མནན་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ས་	གིས་	PART
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁ་	ཁ་	PRON
དང་	དང་	NO_POS
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསང་གནས་	གསང་གནས་	NO_POS
ཀྱི་	གི་	PART
རྩེ་མོ་	རྩེ་མོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
རེག་	རེག་	VERB
ཅིང་	ཅིང་	PART
རིམ་པ་	རིམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨ་	ཨ་	X
ཀྵེ་		NON_WORD
བྷི་		NON_WORD
མ་	མ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
སྔ་	སྔ་	NOUN
ནི་	ནི་	NO_POS
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
གྲུབ་	གྲུབ་	VERB
མ་	མ་	PART
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ལྷན་ཅིག་པ་	ལྷན་ཅིག་པ་	OTHER
ཙེ་	ཙེ་	NO_POS
ཨུ་	ཨུ་	NO_POS
པི་	པི་	NO_POS
མ་	མ་	PART
།		PUNCT
ཕྱི་	ཕྱི་	VERB
ནི་	ནི་	NO_POS
མཚམས་	མཚམས་	NOUN
མ་	མ་	PART
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ཞིང་	ཞིང་	ADP
སྐྱེ་	སྐྱེ་	VERB
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབ་	རློབ་	NO_POS
ཅིང་	ཅིང་	PART
ཤི་	ཤི་	VERB
ལ་བ་	ལ་བ་	NOUN
ཐ་	ཐ་	NOUN
ར་	ར་	ADP
།		PUNCT
ཤིང་	ཅིང་	PART
དང་	དང་	NO_POS
བྲག་	བྲག་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཧ་	ཧ་	NOUN
ཨུ་	ཨུ་	NO_POS
ཨ་	ཨ་	X
ཚེ་	ཚེ་	NOUN
ཨུ་	ཨུ་	NO_POS
།		PUNCT
ང་	ང་	PRON
འདི་	འདི་	DET
ན་	ན་	ADP
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཝ་པ་	ཝ་པ་	OTHER
ཞེས་་	ཞེས་པ་	PART
དེ་ལས་	དེ་ལས་	NO_POS
མ་	མ་	PART
འདའ་	འདའ་	VERB
།		PUNCT
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
པྲ་	པྲ་	NOUN
ས་	ས་	ADP
ངྷེཾ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
བིརྺ་པ་	བིརྺ་པ་	NON_WORD
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
ལས་མ་	ལས་མ་	NO_POS
འདའ་	འདའ་	VERB
ཅིག་	ཅིག་	PART
ཅེས་པ་	ཅེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
