form	lemma	POS	morph
ཁོར་ཡུག་	ཁོར་ཡུག་	NOUN
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
མུཿ་		NON_WORD
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
མེ་ལྷ་	མེ་ལྷ་	NO_POS
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
གཙྪཿ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
སེ་གོལ་	སེ་གོལ་	NOUN
གདབ་པ་	གདབ་པ་	VERB
ས་	གིས་	PART
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
གི་	གི་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམས་	རྣམས་	DET
།		PUNCT
གཞན་དོན་	གཞན་དོན་	NOUN
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ར་	ལ་	PART
འབབ་པ་	འབབ་པ་	VERB
འི་	གི་	PART
ཆུ་བོ་	ཆུ་བོ་	NOUN
ར་	ལ་	PART
རོལ་མོ་	རོལ་མོ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ན་	ནས་	PART
དོར་བ་	དོར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
རྗེས་	རྗེས་	NOUN
མི་མངོན་པ་	མི་མངོན་པ་	OTHER
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དགའ་སྟོན་	དགའ་སྟོན་	NOUN
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
ལ་	ལ་	ADP
རོལ་བ་	རོལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
རང་	རང་	PRON
གི་	གི་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
བསྙེན་པ་	བསྙེན་པ་	VERB
ཅི་ཙམ་	ཅི་ཙམ་	NO_POS
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
བཅུ་ཆ་	བཅུ་ཆ་	OTHER
འི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
ཚུལ་བཞིན་	ཚུལ་བཞིན་	NOUN
ཅི་	ཅི་	NO_POS
འགྲུབ་	འགྲུབ་	VERB
བྱ་	བྱ་	VERB
ན་	ན་	ADP
།		PUNCT
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
རྣམས་	རྣམས་	DET
དག་	དག་	DET
ན་	ནས་	PART
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དབང་	དབང་	NOUN
དུ་	ལ་	PART
བསྡུ་བ་	བསྡུ་བ་	VERB
འི་	གི་	PART
འགྲུབ་	འགྲུབ་	VERB
ཐག་	ཐག་	VERB
ཉེ་	ཉེ་	VERB
ཞིང་	ཞིང་	SCONJ
༑		PUNCT
མཆོག་	མཆོག་	ADJ
ཐུན་མོང་	ཐུན་མོང་	ADJ
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
རྣམས་	རྣམས་	DET
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ར་	ལ་	PART
ངེས་	ངེས་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དབང་	དབང་	NOUN
གི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
བླ་མ་བ་	བླ་མ་བ་	NOUN
རི་བ་	རི་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
ཆུ་རྒྱུན་	ཆུ་རྒྱུན་	NOUN
དམ་པ་	དམ་པ་	VERB
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ས་	གིས་	PART
གཞན་དོན་	གཞན་དོན་	NOUN
དུ་	ལ་	PART
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཀོད་པ་	བཀོད་པ་	VERB
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།། །།		PUNCT
འདི་	འདི་	DET
ཡང་	ཀྱང་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གནད་	གནད་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
གསང་བ་	གསང་བ་	VERB
གལ་ཆེ་	གལ་ཆེ་	OTHER
།། །།༄༅།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
		
རྨེ་	རྨེ་	NO_POS
བརྩེགས་	བརྩེགས་	NO_POS
ཀྱི་	གི་	PART
		
ལུ་	ལུ་	NO_POS
		
སྟོབས་པོ་	སྟོབས་པོ་	NOUN
ཆེ་	ཆེ་	VERB
འི་	གི་	PART
		
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
ན་མོ་	ན་མོ་	X
གུ་རུ་	གུ་རུ་	PROPN
བྷྱཿ་		NON_WORD
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
སྟོབས་པོ་	སྟོབས་པོ་	NOUN
ཆེ་	ཆེ་	VERB
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྐྱབས་འགྲོ་	སྐྱབས་འགྲོ་	OTHER
དང་སེམས་	དང་སེམས་	NO_POS
བསྐྱེད་	བསྐྱེད་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཧཱུྃ་		NON_WORD
མཐིང་ནག་	མཐིང་ནག་	NO_POS
		
ཞ་	ཞ་	OTHER
		
ཁ་	ཁ་	PRON
		
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
གྱིས་	གིས་	PART
ལུས་	ལུས་	NOUN
བསྲེགས་པ་	བསྲེགས་པ་	VERB
ས་	གིས་	PART
སྐྱོན་	སྐྱོན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དག་	དག་	DET
ན་	ནས་	PART
།		PUNCT
སེམས་	སེམས་	NOUN
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
རྨེ་	རྨེ་	NO_POS
བརྩེགས་	བརྩེགས་	NO_POS
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
		
དེ་	དེ་	DET
འང་	ཀྱང་	PART
		
ཞ་	ཞ་	OTHER
		
དེ་	དེ་	DET
འང་	ཀྱང་	PART
		
སྐུ་མདོག་	སྐུ་མདོག་	NOUN
དུད་	དུད་	NO_POS
ཀ་	ཀ་	DET
ཞལ་	ཞལ་	NOUN
གསུམ་	གསུམ་	NUM
ཕྱག་	ཕྱག་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
།		PUNCT
གཡའ་	གཡའ་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
།		PUNCT
གཡོན་	གཡོན་	NOUN
དམར་	དམར་	VERB
།		PUNCT
དབུ་	དབུ་	NOUN
དུད་	དུད་	NO_POS
ཀ་	ཀ་	DET
ཞལ་	ཞལ་	NOUN
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
སྤྱན་	སྤྱན་	NOUN
གསུམ་	གསུམ་	NUM
གསུམ་	གསུམ་	NUM
བགྲད་པ་	བགྲད་པ་	VERB
།		PUNCT
མཆེ་བ་	མཆེ་བ་	NOUN
གཙིགས་པ་	གཙིགས་པ་	NO_POS
།		PUNCT
ཁྲོ་གཉེར་	ཁྲོ་གཉེར་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
།		PUNCT
སྨ་ར་	སྨ་ར་	NOUN
དང་	དང་	NO_POS
སྨིན་མ་	སྨིན་མ་	NOUN
དམར་སེར་	དམར་སེར་	NO_POS
འབར་བ་	འབར་བ་	VERB
།		PUNCT
དབུ་སྐྲ་	དབུ་སྐྲ་	OTHER
ཁམ་ནག་	ཁམ་ནག་	NO_POS
		
ཞ་	ཞ་	OTHER
		
སེ་	སེ་	NO_POS
ར་	ལ་	PART
		
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
བརྫེས་པ་	བརྫེས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྦྲུལ་	སྦྲུལ་	NOUN
སྔོན་	སྔོན་	ADV
ལྟོ་	ལྟོ་	NOUN
		
བ་	བ་	X
དམར་	དམར་	VERB
		
ཞ་	ཞ་	OTHER
		
བ་	བ་	X
དམར་	དམར་	VERB
		
སེ་	སེ་	NO_POS
ར་	ལ་	PART
གྱིས་	གིས་	PART
དཀྲིས་		NON_WORD
ཤིང་	ཅིང་	PART
།		PUNCT
ཐོད་པ་	ཐོད་པ་	NOUN
སྐམ་པོ་	སྐམ་པོ་	ADJ
ལྔ་	ལྔ་	NUM
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
རློན་པ་	རློན་པ་	VERB
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དོ་ཤལ་	དོ་ཤལ་	OTHER
བྱས་པ་	བྱས་པ་	VERB
།		PUNCT
		
ཕྱག་	ཕྱག་	NOUN
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
ན་	ན་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྒྱ་གྲམ་	རྒྱ་གྲམ་	NO_POS
།		PUNCT
བར་པ་	བར་པ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྩེ་	རྩེ་	NOUN
ལྔ་པ་	ལྔ་པ་	NUM
།		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
།		PUNCT
གཡོན་	གཡོན་	NOUN
གྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དབྱུག་པ་	དབྱུག་པ་	NOUN
།		PUNCT
བར་པ་	བར་པ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཞགས་པ་	ཞགས་པ་	NOUN
།		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སྡིགས་མཛུབ་	སྡིགས་མཛུབ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
བསྒྲེང་བ་	བསྒྲེང་བ་	VERB
།		PUNCT
ཐོད་པ་	ཐོད་པ་	NOUN
སྐམ་པོ་	སྐམ་པོ་	ADJ
འི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ས་	གིས་	PART
སེ་རལ་	སེ་རལ་	NO_POS
ཁ་	ཁ་	PRON
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཤིང་	ཅིང་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྦྲུལ་	སྦྲུལ་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
༑		PUNCT
སྟག་	སྟག་	NOUN
གི་	གི་	PART
ལྤགས་པ་	ལྤགས་པ་	NOUN
འི་	གི་	PART
ཤམ་ཐབས་	ཤམ་ཐབས་	NOUN
ཅན་	ཅན་	PART
།		PUNCT
ཞབས་	ཞབས་	NOUN
གཉིས་	གཉིས་	NUM
བགྲད་པ་	བགྲད་པ་	VERB
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
གདན་	གདན་	NOUN
ལ་	ལ་	ADP
བཞུགས་པ་	བཞུགས་པ་	VERB
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
མེ་	མེ་	NOUN
འབར་བ་	འབར་བ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
དམིགས་པ་	དམིགས་པ་	VERB
གཏད་	གཏད་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྔགས་	སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
		
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
འོ་	གོ་	PART
། །		PUNCT
		
ཞ་	ཞ་	OTHER
		
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
འོ་	གོ་	PART
། །		PUNCT
		
ཨོཾ་	ཨོཾ་	X
བྷུར་		NON_WORD
ཁུཾ་		NON_WORD
མ་	མ་	PART
ཧཱ་		NON_WORD
བྷྲ་		NON_WORD
མ་	མ་	PART
ནཱ་	ནཱ་	NO_POS
ཡེ་	ཡེ་	ADV
།		PUNCT
བྷུ་		NON_WORD
ཙི་	ཙི་	NO_POS
བྷུ་		NON_WORD
ཀི་	ཀི་	ADP
བི་	བི་	NO_POS
མ་ལེ་	མ་ལེ་	NO_POS
།		PUNCT
ཨུཙྪུཥྨ་		NON_WORD
ཀྲོ་		NON_WORD
དྷ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
བྷུར་		NON_WORD
ཁུཾ་		NON_WORD
རི་	རི་	NOUN
ལི་	ལི་	OTHER
ཤུ་	ཤུ་	NO_POS
ཐ་	ཐ་	VERB
ཤ་	ཤ་	NOUN
ཨུ་	ཨུ་	NO_POS
བི་	བི་	NO_POS
མ་ལེ་	མ་ལེ་	NO_POS
།		PUNCT
ཨུཙྪུཥྨ་		NON_WORD
ཀྲོ་		NON_WORD
དྷ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
ཕཊ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བཟླས་པ་	བཟླས་པ་	VERB
ས་	གིས་	PART
བགེགས་	བགེགས་	NOUN
དང་	དང་	NO_POS
ལོག་འདྲེན་	ལོག་འདྲེན་	NOUN
གྱི་	གི་	PART
གནོད་པ་	གནོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཉམས་གྲིབ་	ཉམས་གྲིབ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
མི་གཙང་བ་	མི་གཙང་བ་	NO_POS
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
ཚུགས་ཤིང་	ཚུགས་ཤིང་	NOUN
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གཙང་སྦྲ་	གཙང་སྦྲ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
འགྲུབ་	འགྲུབ་	VERB
ལ་	ལ་	ADP
།		PUNCT
འདི་	འདི་	DET
བསྙེན་	བསྙེན་	VERB
བསྒྲུབ་	བསྒྲུབ་	VERB
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
དགོས་	དགོས་	VERB
སོ་	སོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
གདགས་པ་	གདགས་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
སྨྱོ་འབོག་	སྨྱོ་འབོག་	NO_POS
ཅན་	ཅན་	PART
འདུལ་བ་	འདུལ་བ་	VERB
ལ་	ལ་	ADP
།		PUNCT
གུ་གུལ་	གུ་གུལ་	NO_POS
ནག་པོ་	ནག་པོ་	ADJ
བསྲེགས་	བསྲེགས་	NO_POS
ཤིང་	ཅིང་	PART
༑		PUNCT
		
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
		
སྙིང་ག་	སྙིང་ག་	NOUN
ན་	ན་	ADP
ཕ་		
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
གདོན་	གདོན་	NOUN
དང་	དང་	NO_POS
བགེགས་	བགེགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོམས་		NON_WORD
ཀྱིས་	གིས་	PART
བསྲེགས་པ་	བསྲེགས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ངེས་པ་		
ཕན་	ཕན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
སེར་བ་	སེར་བ་	NOUN
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
སྡིགས་མཛུབ་	སྡིགས་མཛུབ་	NOUN
སྤྲིན་	སྤྲིན་	NOUN
ནག་	ནག་	VERB
ལ་	ལ་	ADP
གཏད་	གཏད་	VERB
དེ་	དེ་	DET
།		PUNCT
སྔགས་	སྔགས་	NOUN
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
བཟླས་	བཟླས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
མེ་	མེ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ས་	གིས་	PART
བསྲེགས་པ་	བསྲེགས་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ན་	ན་	ADP
།		PUNCT
སེར་བ་	སེར་བ་	NOUN
འཆད་	འཆད་	VERB
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
ཁ་འཆིང་	ཁ་འཆིང་	NO_POS
།		PUNCT
གློག་	གློག་	NOUN
ལྕེ་	ལྕེ་	NOUN
འཆད་	འཆད་	VERB
།		PUNCT
ཐོག་	ཐོག་	NOUN
གྱེན་	གྱེན་	NOUN
ལ་	ལ་	ADP
བཟློག་	བཟློག་	VERB
སྤྲིན་	སྤྲིན་	NOUN
གྱི་	གི་	PART
གུ་	གུ་	NOUN
ཞིག་	ཅིག་	PART
སེར་བ་	སེར་བ་	NOUN
རྐང་	རྐང་	NOUN
འཆག་	འཆག་	VERB
གོ་	གོ་	VERB
།		PUNCT
རིམས་ནད་	རིམས་ནད་	NOUN
གསོ་	གསོ་	NO_POS
ན་	ན་	ADP
༑		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
སྤོ་	སྤོ་	NOUN
ཆུ་	ཆུ་	VERB
བཀང་	བཀང་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཡུངས་དཀར་	ཡུངས་དཀར་	NOUN
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ར་	ལ་	PART
བླུགས་	བླུགས་	VERB
།		PUNCT
ནད་པ་	ནད་པ་	NOUN
ལ་	ལ་	ADP
གུ་གུལ་	གུ་གུལ་	NO_POS
གྱི་	གི་	PART
དུད་པ་	དུད་པ་	NOUN
ས་	གིས་	PART
བདུགས་	བདུགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
བུམ་ཆུ་	བུམ་ཆུ་	NOUN
ས་	གིས་	PART
ཕྱི་	ཕྱི་	NOUN
བཀྲུ་	བཀྲུ་	NO_POS
ཞིང་	ཞིང་	SCONJ
ཁོང་	ཁོང་	PRON
དུ་	ལ་	PART
བཏང་	བཏང་	VERB
ན་	ན་	ADP
ཕན་	ཕན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཕྱུགས་	ཕྱུགས་	NOUN
ལ་	ལ་	ADP
གོད་	གོད་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ན་	ADP
།		PUNCT
དུག་	དུག་	NOUN
སྣ་	སྣ་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
གོད་	གོད་	NO_POS
		
འགོང་	འགོང་	NO_POS
གི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
འགོང་	འགོང་	NO_POS
གི་	གི་	PART
		
གཟུགས་	གཟུགས་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
གོད་	གོད་	NO_POS
གཏོང་བ་པོ་	གཏོང་བ་པོ་	VERB
དགུག་གཞུག་	དགུག་གཞུག་	NO_POS
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཕུར་པ་	ཕུར་པ་	NOUN
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
གདབ་	གདབ་	NO_POS
ཅིང་	ཅིང་	PART
།		PUNCT
སྔགས་	སྔགས་	NOUN
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཟླས་	བཟླས་	NO_POS
ན་	ནས་	PART
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
ཕན་	ཕན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཕྱུགས་ནད་	ཕྱུགས་ནད་	NOUN
བྱུང་	བྱུང་	VERB
ན་	ན་	ADP
།		PUNCT
ཕྱུགས་ར་	ཕྱུགས་ར་	NO_POS
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
མཎྜལ་		NON_WORD
ལམ་	གམ་	PART
།		PUNCT
ཁྲི་	ཁྲི་	NUM
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྤོ་	སྤོ་	NOUN
ཆུ་	ཆུ་	NOUN
ལ་	ལ་	ADP
སྔགས་ཆུ་	སྔགས་ཆུ་	NO_POS
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
གཏོ་	གཏོ་	VERB
ན་	ན་	ADP
ཕན་	ཕན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
མི་ལོ་	མི་ལོ་	NOUN
ནད་ཅན་	ནད་ཅན་	NO_POS
གསོ་	གསོ་	NO_POS
ན་	ན་	ADP
།		PUNCT
ཤོག་ཁྲ་	ཤོག་ཁྲ་	NO_POS
ལ་	ལ་	ADP
ནད་	ནད་	NOUN
		
པ་	པ་	OTHER
		
ཞ་	ཞ་	OTHER
		
པ་	པ་	OTHER
འི་	གི་	PART
མིང་	མིང་	NOUN
		
བྲིས་	བྲིས་	VERB
།		PUNCT
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
མལ་	མལ་	NO_POS
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
བཅུག་	བཅུག་	VERB
ན་	ནས་	PART
།		PUNCT
ནད་པ་	ནད་པ་	NOUN
ལ་	ལ་	ADP
དམིགས་པ་	དམིགས་པ་	VERB
གཏད་	གཏད་	VERB
དེ་	དེ་	DET
སྔགས་	སྔགས་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
བཏབ་	བཏབ་	VERB
ན་	ན་	ADP
ཕན་	ཕན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ར་ལུག་	ར་ལུག་	OTHER
ལ་	ལ་	ADP
སྤྱང་ཁྱི་	སྤྱང་ཁྱི་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ན་	ADP
།		PUNCT
ར་ལུག་	ར་ལུག་	OTHER
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
ཕོ་	ཕོ་	NOUN
དོན་	དོན་	NOUN
མོ་	མོ་	PRON
འི་	གི་	PART
མགུལ་	མགུལ་	NOUN
དུ་	ལ་	PART
སྔགས་	སྔགས་	NOUN
བྲིས་	བྲིས་	VERB
ལ་	ལ་	ADP
གདགས་	གདགས་	NO_POS
།		PUNCT
འབྲས་	འབྲས་	NOUN
དང་	དང་	NO_POS
ལྷོག་པ་	ལྷོག་པ་	NO_POS
གསོ་	གསོ་	NO_POS
ན་	ན་	ADP
།		PUNCT
