form	lemma	POS	morph
སྨོན་པ་	སྨོན་པ་	VERB
དཀྲུགས་པ་	དཀྲུགས་པ་	NON_WORD
འི་	གི་	PART
ཡིད་	ཡིད་	NOUN
༑ ༑		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
བཤད་རྒྱུད་	བཤད་རྒྱུད་	NOUN
སྣང་བ་	སྣང་བ་	VERB
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ས་	གིས་	PART
། །		PUNCT
ལུང་དོན་	ལུང་དོན་	OTHER
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
བསླད་པ་	བསླད་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
བདག་	བདག་	PRON
བློ་	བློ་	NOUN
བརྩེ་	བརྩེ་	NO_POS
། །		PUNCT
དེ་བ་	དེ་བ་	OTHER
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
༑ ༑		PUNCT
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
རྒྱུད་མང་	རྒྱུད་མང་	OTHER
ལུང་	ལུང་	NOUN
གིས་	གིས་	PART
མཛེས་པ་	མཛེས་པ་	VERB
འི་	གི་	PART
རྩིབས་ལྡན་	རྩིབས་ལྡན་	NO_POS
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཚིག་སྦྱོར་	ཚིག་སྦྱོར་	OTHER
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྟོང་	སྟོང་	NUM
འབའ་	འབའ་	VERB
གུས་པ་	གུས་པ་	VERB
འི་	གི་	PART
རྟ་	རྟ་	NOUN
ས་	གིས་	PART
དྲངས་པ་	དྲངས་པ་	VERB
འི་	གི་	PART
། །		PUNCT
བཤད་སྦྱར་	བཤད་སྦྱར་	NOUN
ཉི་འོད་	ཉི་འོད་	NOUN
སྣང་	སྣང་	VERB
ཤ་	ཤ་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
བརྩམས་པ་	བརྩམས་པ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
དབང་	དབང་	NOUN
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
༑ ༑		PUNCT
		
ཌོམྦིའི་		NON_WORD
		
ཞ་	ཞ་	OTHER
		
སྟོབས་	སྟོབས་	NOUN
མགོན་	མགོན་	NOUN
		
ཞལ་སྔ་	ཞལ་སྔ་	NOUN
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
བ་	བ་	NOUN
དུ་	ལ་	PART
རིམ་བརྒྱུད་པ་	རིམ་བརྒྱུད་པ་	OTHER
འི་	གི་	PART
། །		PUNCT
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
སྣང་ཆེན་	སྣང་ཆེན་	NO_POS
འདི་	འདི་	DET
ར་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
བློ་གྲོས་	བློ་གྲོས་	NOUN
མིག་ལྡན་པ་	མིག་ལྡན་པ་	ADJ
ས་	གིས་	PART
། །		PUNCT
གུ་	གུ་	VERB
བློ་	བློ་	NOUN
ས་	གིས་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
གཏེར་	གཏེར་	NOUN
		
ཞ་	ཞ་	OTHER
		
སྟེར་	སྟེར་	VERB
		
རྣམས་	རྣམས་	DET
རིམ་བཞིན་	རིམ་བཞིན་	NO_POS
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
།		PUNCT
ཀྱེ་	ཀྱེ་	INTJ
ཡི་	ཡི་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཆེ་	ཆེ་	VERB
འི་	གི་	PART
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
འབུམ་	འབུམ་	NUM
ལྔ་	ལྔ་	NUM
དོན་	དོན་	NOUN
རབ་	རབ་	ADV
བསྡུས་པ་	བསྡུས་པ་	VERB
། །		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་	མེད་	VERB
།།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
གསུམ་	གསུམ་	NUM
སྟོན་པ་	སྟོན་པ་	NOUN
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ཡན་ལག་	ཡན་ལག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
སྤྱི་	སྤྱི་	DET
ཡི་	ཡི་	ADP
དོན་	དོན་	NOUN
། །		PUNCT
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
མཐར་ཐུག་པ་	མཐར་ཐུག་པ་	NOUN
། །		PUNCT
དྲུག་	དྲུག་	NUM
གིས་	གིས་	PART
དཔྱད་	དཔྱད་	VERB
དེ་	དེ་	DET
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ཐུན་མོང་	ཐུན་མོང་	ADJ
དུ་	ལ་	PART
གྱུར་	གྱུར་	VERB
གང་	གང་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
སྤྱི་	སྤྱི་	DET
འོག་མ་	འོག་མ་	ADJ
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
མིན་པ་	མིན་པ་	VERB
།།		PUNCT
སྦས་པ་	སྦས་པ་	VERB
འོ་	གོ་	PART
བོགས་	བོགས་	NOUN
དབྱུང་	དབྱུང་	NO_POS
མེད་	མེད་	VERB
གང་ཞིག་	གང་ཞིག་	NO_POS
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
གོ་	གོ་	VERB
།		PUNCT
དོན་	དོན་	NOUN
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
། །		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
		
ཞ་	ཞ་	OTHER
		
རྒྱུད་	རྒྱུད་	NOUN
		
དང་	དང་	NO_POS
ངེས་ཚིག་	ངེས་ཚིག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ར་	ལ་	PART
། །		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
དོན་	དོན་	NOUN
གྱི་	གི་	PART
བཤད་པ་	བཤད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
རེ་རེ་	རེ་རེ་	DET
འམ་	གམ་	PART
དུུ་		NON_WORD
མ་ལ་	མ་ལ་	INTJ
འང་	ཀྱང་	PART
༑ ༑		PUNCT
ཕྱེ་	ཕྱེ་	VERB
དང་	དང་	NO_POS
མ་	མ་	PART
ཕྱེ་	ཕྱེ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
དྲངས་	དྲངས་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
དབྱིབས་	དབྱིབས་	NOUN
མཐུན་	མཐུན་	VERB
གྱུར་	གྱུར་	VERB
གང་	གང་	NO_POS
གིས་	གིས་	PART
། །		PUNCT
དོན་	དོན་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
དེ་	དེ་	DET
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
། །		PUNCT
སྐལ་	སྐལ་	NOUN
དམན་	དམན་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཡི་	ཡི་	ADP
། །		PUNCT
སྦ་	སྦ་	PROPN
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ངག་	ངག་	NOUN
གི་	གི་	PART
བརྡ་	བརྡ་	NOUN
ས་	གིས་	PART
། །		PUNCT
བསྟན་	བསྟན་	VERB
རྣམས་	རྣམས་	DET
འདི་	འདི་	DET
དོན་	དོན་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
		
ཞ་	ཞ་	OTHER
		
རྒྱུ་	རྒྱུ་	NOUN
		
ཀྱིས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
མན་ངག་	མན་ངག་	NOUN
དོན་	དོན་	NOUN
། །		PUNCT
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
ཐབས་	ཐབས་	NOUN
ཉིད་	ཉིད་	DET
དང་	དང་	NO_POS
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ཡི་	གིས་	PART
"།

།"		PUNCT
འདི་	འདི་	DET
ཡི་	ཡི་	ADP
མངོན་པ་	མངོན་པ་	OTHER
རྟོགས་པ་	རྟོགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
གང་ཟག་	གང་ཟག་	NOUN
སྟེ་	སྟེ་	PART
། །		PUNCT
སྨིན་པ་	སྨིན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
དང་	དང་	NO_POS
མ་	མ་	PART
བྱས་པ་	བྱས་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
སྨིན་	སྨིན་	VERB
བྱ་	བྱ་	VERB
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
། །		PUNCT
བཞི་	བཞི་	NUM
ག་	ག་	PRON
རྫོགས་པ་	རྫོགས་པ་	VERB
འམ་	གམ་	PART
མ་	མ་	PART
རྫོགས་	རྫོགས་	VERB
པའ་		NON_WORD
༑ ༑		PUNCT
ཐབས་	ཐབས་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རིམ་གཉིས་	རིམ་གཉིས་	OTHER
གྲོག་	གྲོག་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
༑ ༑		PUNCT
དྲོད་	དྲོད་	NOUN
ཐོབ་	ཐོབ་	VERB
བརྟུལ་ཞུགས་	བརྟུལ་ཞུགས་	NOUN
མཆོག་	མཆོག་	ADJ
སྤྱད་	སྤྱད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་	སེམས་	NOUN
གནས་	གནས་	NOUN
ས་	ས་	ADP
རྣམས་	རྣམས་	DET
བགྲོད་	བགྲོད་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
རྫོགས་	རྫོགས་	VERB
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
། །		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	ཡི་	ADP
བདག་	བདག་	PRON
།		PUNCT
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
གསུང་	གསུང་	VERB
དང་	དང་	NO_POS
ཐུགས་	ཐུགས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
། །		PUNCT
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
གཞུག་	གཞུག་	VERB
རིམ་	རིམ་	NOUN
ཡིན་	ཡིན་	NO_POS
༑ ༑		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ཨེ་	ཨེ་	PART
བཾ་		NON_WORD
ཐ་མ་	ཐ་མ་	ADJ
འི་	གི་	PART
བ་	བ་	NOUN
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཉམས་	ཉམས་	NOUN
སུ་	སུ་	ADP
བླང་	བླང་	NO_POS
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
གསལ་	གསལ་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
གསལ་	གསལ་	VERB
དབྱེ་བ་	དབྱེ་བ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
། །		PUNCT
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
རྗོད་	རྗོད་	VERB
བྱེད་སྒྲ་	བྱེད་སྒྲ་	NO_POS
། །		PUNCT
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
གསལ་བྱེད་	གསལ་བྱེད་	NOUN
ལྡན་	ལྡན་	VERB
། །		PUNCT
འདི་	འདི་	DET
ཡི་	ཡི་	ADP
མངོན་པ་	མངོན་པ་	OTHER
རྟོགས་	རྟོགས་	VERB
ཤེས་པ་	ཤེས་པ་	VERB
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཀུན་	ཀུན་	DET
		
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
གྱི་	གི་	PART
ནི་	ནི་	NO_POS
		
དོན་བསྡུས་པ་	དོན་བསྡུས་པ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
འཆད་པ་	འཆད་པ་	VERB
ན་	ན་	ADP
བཤད་	བཤད་	VERB
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ངོ་	ངོ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
མཚན་	མཚན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
བཤད་པ་	བཤད་པ་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
བཤད་	བཤད་	VERB
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
མངོན་པ་	མངོན་པ་	OTHER
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
སྐྱེ་	སྐྱེ་	NOUN
ཚུལ་	ཚུལ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
ཀྱི་	གི་	PART
བསྡུས་དོན་	བསྡུས་དོན་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
དང་	དང་	NO_POS
དོན་	དོན་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
སྤྱི་		
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
གོ་འཕང་	གོ་འཕང་	NOUN
གཅིག་	གཅིག་	NUM
		
ཞ་	ཞ་	OTHER
		
གཅིག་	གཅིག་	NUM
		
ཁོ་ན་	ཁོ་ན་	DET
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
རིང་བ་	རིང་བ་	VERB
དང་	དང་	NO_POS
ཉེ་བ་	ཉེ་བ་	VERB
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་	དེ་	DET
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
དང་	དང་	NO_POS
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀྱི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་	དེ་	DET
ལ་	ལ་	ADP
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
བཞི་	བཞི་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
བླ་	བླ་	NOUN
ན་	ན་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
ཤེས་རབ་	ཤེས་རབ་	NOUN
		
ཞ་	ཞ་	OTHER
		
དང་	དང་	NO_POS
		
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
རྒྱུད་སྡེ་	རྒྱུད་སྡེ་	NOUN
འི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
ཧེ་	ཧེ་	INTJ
བཛྲའི་		NON_WORD
རྒྱུད་	རྒྱུད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
རྩ་བ་	རྩ་བ་	NOUN
དང་	དང་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདི་	འདི་	DET
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
རྒྱུད་	རྒྱུད་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
དང་	དང་	NO_POS
བསྡུས་པ་	བསྡུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
རྒྱུད་	རྒྱུད་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
བརྟག་པ་	བརྟག་པ་	VERB
གཉིས་པ་	གཉིས་པ་	NUM
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
མཚན་	མཚན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
ཅི་	ཅི་	NO_POS
ཡིན་	ཡིན་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སེམས་ཉིད་	སེམས་ཉིད་	NOUN
ཐོག་མ་	ཐོག་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
ན་	ནས་	PART
རྒྱུན་	རྒྱུན་	NOUN
མ་	མ་	PART
ཆད་པ་	ཆད་པ་	VERB
ནི་	ནི་	NO_POS
རྒྱུད་	རྒྱུད་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཐབས་	ཐབས་	NOUN
དང་	དང་	NO_POS
ཤེས་རབ་	ཤེས་རབ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
འབྲེལ་བ་	འབྲེལ་བ་	VERB
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ནི་	ནི་	NO_POS
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དེ་	དེ་	DET
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ས་	གིས་	PART
ཟིལ་	ཟིལ་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	PART
མནན་	མནན་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
གློ་བུ་	གློ་བུ་	OTHER
གྱི་	གི་	PART
རྣམ་རྟོག་	རྣམ་རྟོག་	NOUN
སྤཽང་བ་	སྤཽང་བ་	NON_WORD
འི་	གི་	PART
གཉེན་པོ་	གཉེན་པོ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་བས་ན་	དེ་བས་ན་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སེམས་ཉིད་	སེམས་ཉིད་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ནི་	ནི་	NO_POS
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དོན་	དོན་	NOUN
གྱི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
རྗོད་པ་	རྗོད་པ་	VERB
ར་	ལ་	PART
