form	lemma	POS	morph
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
གང་	གང་	NO_POS
བསྐྱེད་	བསྐྱེད་	VERB
ཅེ་ན་	ཅེ་ན་	PART
པདྨ་	པདྨ་	NOUN
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དབུ་མ་	དབུ་མ་	PROPN
བྱང་སེམས་	བྱང་སེམས་	NOUN
༑		PUNCT
ག་	ག་	NOUN
དབང་	དབང་	NOUN
ཐབས་	ཐབས་	NOUN
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འི་	འི་	ADP
།		PUNCT
ནི་	ནི་	NO_POS
། །		PUNCT
སྲིད་	སྲིད་	NOUN
ལགཐིག་		NON_WORD
ལེ་	ལེ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
པད་	པད་	NO_POS
གསང་གནས་	གསང་གནས་	NO_POS
སུ་	སུ་	ADP
སླེབ་པ་	སླེབ་པ་	VERB
༑		PUNCT
མ་	མ་	PART
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
སྲིན་ལག་	སྲིན་ལག་	NO_POS
གིས་	གིས་	PART
གསང་	གསང་	VERB
རྩ་	རྩ་	NUM
།		PUNCT
བྷ་	བྷ་	NO_POS
ག་	ག་	PRON
འི་	གི་	PART
ཁ་	ཁ་	PRON
འབྱེད་པ་	འབྱེད་པ་	VERB
འི་	གི་	PART
རྩ་	རྩ་	NUM
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ར་	ལ་	PART
།		PUNCT
སྦྱོར་	སྦྱོར་	VERB
བཐབས་		NON_WORD
ཤེ་	ཤེ་	VERB
སོ་	སོ་	PART
།		PUNCT
འོ་	འོ་	PART
། །		PUNCT
		
དེ་	དེ་	DET
ས་	གིས་	PART
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
ལུས་	ལུས་	NOUN
		
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ས་	གིས་	PART
		
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ཡི་	ཡི་	ADP
གཟུགས་	གཟུགས་	NOUN
སུ་	སུ་	ADP
ནི་	ནི་	NO_POS
། །		PUNCT
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ལྟུང་བ་	ལྟུང་བ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
ཧཾ་		NON_WORD
གི་	གི་	PART
བྱང་སེམས་	བྱང་སེམས་	NOUN
འདྲེ་	འདྲེ་	VERB
།		PUNCT
ནི་	ནི་	NO_POS
ཁྱབ་	ཁྱབ་	VERB
ཙམ་	ཙམ་	DET
ན་	ན་	ADP
།		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
ལྟེ་བ་	ལྟེ་བ་	NOUN
ན་	ནས་	PART
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ནུབ་	ནུབ་	ADV
ལྟུང་	ལྟུང་	VERB
།		PUNCT
པ་	པ་	OTHER
ན་	ན་	ADP
། །		PUNCT
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
ཡ་		
འབབ་	འབབ་	NO_POS
ཀྱི་	གི་	PART
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
།		PUNCT
ཚེ་	ཚེ་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
བར་དོ་	བར་དོ་	NOUN
འི་	གི་	PART
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་	སེམས་	NOUN
། །		PUNCT
		
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
དམ་	དམ་	PART
		
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
དང་སེམས་	དང་སེམས་	NO_POS
འདྲེ་	འདྲེ་	VERB
		
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
		
ཕ་མ་	ཕ་མ་	NOUN
འི་	གི་	PART
བྱང་སེམས་	བྱང་སེམས་	NOUN
དང་	དང་	NO_POS
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
སེམས་	སེམས་	NOUN
འདྲེས་པ་	འདྲེས་པ་	VERB
འི་	གི་	PART
མི་	མི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
		
བྱང་སེམས་	བྱང་སེམས་	NOUN
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
རོ་	རོ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
གོང་བུ་	གོང་བུ་	OTHER
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཟླ་བ་	ཟླ་བ་	NOUN
ལྔ་	ལྔ་	NUM
ར་	ལ་	PART
བརྒྱལ་བ་	བརྒྱལ་བ་	VERB
རྟོག་	རྟོག་	VERB
མེད་	མེད་	VERB
ཆོས་སྐུ་	ཆོས་སྐུ་	NOUN
འོ་	གོ་	PART
༑ ༑		PUNCT
རྙོག་	རྙོག་	NO_POS
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
མ་	མ་	PART
བསྐྱོད་པ་	བསྐྱོད་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
།		PUNCT
པ་	པ་	OTHER
མེད་	མེད་	VERB
། །		PUNCT
བདེ་	བདེ་	VERB
གསལ་	གསལ་	VERB
མི་	མི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲོལ་	གྲོལ་	VERB
།		PUNCT
བ་	བ་	X
འི་	གི་	PART
ལམ་	གམ་	PART
རྟོག་	རྟོག་	VERB
མེད་	མེད་	VERB
།		PUNCT
ནི་	ནི་	NO_POS
རྟོག་པ་	རྟོག་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྣམ་	རྣམ་	NOUN
གཅད་པ་	གཅད་པ་	NO_POS
འི་	གི་	PART
། །		PUNCT
ཐ་མལ་	ཐ་མལ་	ADJ
གྱི་	གི་	PART
སྤྲོས་	སྤྲོས་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
གློ་བུར་་	གློ་བུར་བ་	OTHER
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ས་	གིས་	PART
གསུང་	གསུང་	VERB
།		PUNCT
པ་	པ་	OTHER
ཉེར་ཞི་	ཉེར་ཞི་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
གཉིས་	གཉིས་	NUM
བདེ་	བདེ་	VERB
གསལ་	གསལ་	VERB
བཅུ་གསུམ་པ་	བཅུ་གསུམ་པ་	NO_POS
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ས་	གིས་	PART
གཟུགས་སྐུ་	གཟུགས་སྐུ་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
གསུང་	གསུང་	VERB
།		PUNCT
མེད་	མེད་	VERB
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
དག་པ་	དག་པ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
ཕ་མ་	ཕ་མ་	NOUN
འི་	གི་	PART
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
གཉིས་	གཉིས་	NUM
འདྲེས་པ་	འདྲེས་པ་	VERB
དཔལ་	དཔལ་	OTHER
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
འདྲེས་པ་	འདྲེས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
༑		PUNCT
ལྡན་	ལྡན་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སེམས་	སེམས་	NOUN
བདེ་སྟོང་	བདེ་སྟོང་	NOUN
།		PUNCT
དཔ་	དཔའ་	NOUN
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
བཞི་	བཞི་	NUM
ལྡན་	ལྡན་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
རྒྱུ་	རྒྱུ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
གསུང་	གསུང་	VERB
ཤྲཱི་		NON_WORD
ནི་	ནི་	NO_POS
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
ཞེ་	ཅེས་	PART
བཤད་	བཤད་	VERB
། །		PUNCT
ཏན་	ཏན་	NO_POS
ཏྲ་		NON_WORD
གཉིས་	གཉིས་	NUM
རྒྱུད་	རྒྱུད་	NOUN
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ནི་	ནི་	NO_POS
སྲིན་བུ་	སྲིན་བུ་	NOUN
འི་	གི་	PART
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
ཉིད་	ཉིད་	DET
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
དགའ་བ་	དགའ་བ་	VERB
གསུམ་	གསུམ་	NUM
རྒོད་	རྒོད་	NOUN
དང་	དང་	NO_POS
ལྟ་	ལྟ་	NOUN
དེ་ཙམ་	དེ་ཙམ་	NO_POS
ན་	ན་	ADP
འི་	གི་	PART
ཉམས་མྱོང་	ཉམས་མྱོང་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
།		PUNCT
བ་	བ་	X
ལག་	ལག་	NOUN
བཅང་	བཅང་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
ཡང་	ཀྱང་	PART
སྟེ་	སྟེ་	PART
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
དེ་ཉིད་	དེ་ཉིད་	NOUN
མངོན་དུ་	མངོན་དུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
དུ་	ལ་	PART
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གནས་	གནས་	NOUN
།		PUNCT
པ་	པ་	OTHER
འི་	གི་	PART
འབྲས་བུ་	འབྲས་བུ་	NOUN
ཡང་	ཀྱང་	PART
འདི་	འདི་	DET
ཡིན་	ཡིན་	NO_POS
གསུང་	གསུང་	VERB
།		PUNCT
དགའ་བ་	དགའ་བ་	VERB
དང་	དང་	NO_POS
མཆོག་དགའ་	མཆོག་དགའ་	NO_POS
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཉིད་	ཉིད་	DET
དང་	དང་	NO_POS
དགའ་	དགའ་	VERB
བྲལ་	བྲལ་	VERB
།		PUNCT
ཆགས་བྲལ་	ཆགས་བྲལ་	NOUN
སྟོང་པ་	སྟོང་པ་	VERB
།		PUNCT
ཡང་ཡང་	ཡང་ཡང་	NO_POS
། །		PUNCT
ས་	ས་	ADP
ཧ་	ཧ་	NOUN
ཛ་	ཛ་	OTHER
།		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
ཟོ་	ཟོ་	VERB
ན་	ནས་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
ཤེ་	ཤེ་	VERB
ན་	ན་	ADP
སྲིན་བུ་	སྲིན་བུ་	NOUN
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
།		PUNCT
གནས་	གནས་	NOUN
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
ཉིད་	ཉིད་	DET
འཕེལ་བ་	འཕེལ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
།		PUNCT
པ་	པ་	OTHER
རླུང་	རླུང་	NOUN
དྷཱུ་		NON_WORD
ཏཱིར་		NON_WORD
གནས་པ་	གནས་པ་	VERB
ས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
གནས་	གནས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ཉིད་	ཉིད་	DET
། །		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ལ་རྩ་	ལ་རྩ་	NO_POS
དང་	དང་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གནས་	གནས་	NOUN
རྩ་	རྩ་	NUM
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
སོགས་	སོགས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ནང་	ནང་	NOUN
དུ་	ལ་	PART
།		PUNCT
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
།		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
༑༑		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཡི་	ཡི་	ADP
དྲྭ་བ་	དྲྭ་བ་	NON_WORD
སྡོམ་	སྡོམ་	NOUN
། །		PUNCT
དྲུག་པ་	དྲུག་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
གསུམ་པ་	གསུམ་པ་	NUM
འོ་	གོ་	PART
།། །།		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
དེ་ནས་	དེ་ནས་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
བདག་མེད་	བདག་མེད་	ADJ
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
ས་	གིས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
ཅེས་	ཅེས་	PART
གསོལ་	གསོལ་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
སྡོམ་པ་	སྡོམ་པ་	NOUN
འི་	གི་	PART
ལམ་	གམ་	PART
ཐབས་	ཐབས་	NOUN
༑		PUNCT
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
སྐབས་	སྐབས་	NOUN
།		PUNCT
ཇི་ལྟ་		
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
༑		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
རིགས་	རིགས་	NOUN
ལྔ་པོ་	ལྔ་པོ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
།		PUNCT
དང་	དང་	NO_POS
། །		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
འི་	གི་	PART
གསུམ་པ་	གསུམ་པ་	NUM
ར་	ལ་	PART
།		PUNCT
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
དུ་	ལ་	PART
ཇི་ལྟ་		
དགོད་པ་	དགོད་པ་	VERB
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
བརྡ་	བརྡ་	NOUN
།		PUNCT
ངག་	ངག་	NOUN
གི་	གི་	PART
བརྡ་	བརྡ་	NOUN
།		PUNCT
ཡིད་	ཡིད་	NOUN
ཀྱི་	གི་	PART
བརྡ་	བརྡ་	NOUN
དགོངས་པ་	དགོངས་པ་	VERB
འི་	གི་	PART
སྐད་	སྐད་	NOUN
ཀྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
ར་	ལ་	PART
།		PUNCT
བསྐྱེད་རིམ་	བསྐྱེད་རིམ་	NOUN
གྱི་	གི་	PART
སྤྲོས་པ་	སྤྲོས་པ་	VERB
སོགས་	སོགས་	DET
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
སྔ་	སྔ་	NOUN
གསུངས་	གསུངས་	VERB
ན་	ན་	ADP
། །		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
སྡོམ་	སྡོམ་	NOUN
སྡོམ་པ་	སྡོམ་པ་	NOUN
འི་	གི་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
འང་	ཀྱང་	PART
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
།		PUNCT
པ་	པ་	OTHER
འང་	ཀྱང་	PART
བདག་	བདག་	PRON
ལ་	ལ་	ADP
བཤད་	བཤད་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
བཀའ་	བཀའ་	NOUN
སྩལ་པ་	སྩལ་པ་	VERB
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
ནི་	ནི་	NO_POS
མཚོན་པ་	མཚོན་པ་	VERB
ར་	ལ་	PART
ཟད་	ཟད་	VERB
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
འང་	ཀྱང་	PART
བཟུང་	བཟུང་	NO_POS
།		PUNCT
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
།		PUNCT
དབུ་	དབུ་	NOUN
ལྟེ་བ་	ལྟེ་བ་	NOUN
ན་	ན་	ADP
།		PUNCT
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
།		PUNCT
ར་	ར་	ADP
། །		PUNCT
		
དབུ་མ་	དབུ་མ་	PROPN
འི་	གི་	PART
མ་	མ་	PART
སྣ་	སྣ་	NOUN
ཤད་	ཤད་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
		
ཡི་གེ་	ཡི་གེ་	NOUN
ནི་	ནི་	NO_POS
ཨྃ་		NON_WORD
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
མཧཱ་	མཧཱ་	NO_POS
སུ་	སུ་	ADP
ཁ་	ཁ་	PRON
།		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
། །		PUNCT
ཇི་ལྟ་		
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ཏུ་	ལ་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཅས་པ་	བཅས་པ་	VERB
སྡོམ་པ་	སྡོམ་པ་	NOUN
ལྟ་	ལྟ་	OTHER
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནང་	ནང་	NOUN
།		PUNCT
དུའང་		NON_WORD
རྟོག་པ་	རྟོག་པ་	VERB
། །		PUNCT
གང་	གང་	NO_POS
དུ་	ལ་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
།		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
།		PUNCT
གང་	གང་	NO_POS
སྡོམ་པ་	སྡོམ་པ་	NOUN
སྡོམ་པ་	སྡོམ་པ་	NOUN
འི་	གི་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཕྱེ་	ཕྱེ་	VERB
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
སྡོམ་པ་	སྡོམ་པ་	NOUN
ནི་	ནི་	NO_POS
གླིང་	གླིང་	NOUN
གཞི་	གཞི་	NOUN
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
ར་	ལ་	PART
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
སྙོམས་པ་		
ཞུགས་པ་	ཞུགས་པ་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
འདི་	འདི་	DET
ར་	ལ་	PART
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
གང་ཞེ་ན་བོ་	གང་ཞེ་ན་བོ་	NO_POS
ལཨ་		NON_WORD
ཝ་	ཝ་	OTHER
དྷཱུ་		NON_WORD
ཏཱི་		NON_WORD
སྲུབ་པ་	སྲུབ་པ་	NO_POS
།		PUNCT
འི་	འི་	ADP
བདེ་བ་	བདེ་བ་	VERB
དེ་	དེ་	DET
།		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
འོ་	འོ་	PART
།		PUNCT
ཆེ་	ཆེ་	VERB
། །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
འི་	གི་	PART
ལམ་	གམ་	PART
སྤང་པ་	སྤང་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
ན་མོ་	ན་མོ་	X
འི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ཐབས་	ཐབས་	NOUN
།		PUNCT
ཐབས་	ཐབས་	NOUN
ཨཾ་		NON_WORD
དུ་	ལ་	PART
བདེ་བ་	བདེ་བ་	VERB
སྐྱེ་	སྐྱེ་	NOUN
ཞིང་	ཞིང་	ADP
མཆེད་པ་	མཆེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
། །		PUNCT
རྟེན་	རྟེན་	NOUN
དང་	དང་	NO_POS
བརྟེན་པ་	བརྟེན་པ་	VERB
ཐ་	ཐ་	NOUN
མི་	མི་	PART
དད་	དད་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ནང་	ནང་	NOUN
གི་	གི་	PART
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
འི་	གི་	PART
ཨེ་ཝཾ་	ཨེ་ཝཾ་	X
ངཾ་		NON_WORD
ཆངམཾཨཾ་		NON_WORD
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
རབ་	རབ་	ADV
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
སྙོམས་འཇུག་པ་	སྙོམས་འཇུག་པ་	NO_POS
ས་	གིས་	PART
། །		PUNCT
ལེའུ་	ལེའུ་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
གླེང་	གླེང་	NO_POS
གཞི་	གཞི་	NOUN
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
ལྟ་	ལྟ་	OTHER
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གཉིས་	གཉིས་	NUM
གཉིས་	གཉིས་	NUM
བསྟན་པ་	བསྟན་པ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
ནི་	ནི་	NO_POS
སྐུ་	སྐུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསུང་	གསུང་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
