form	lemma	POS	morph
ཟིན་	ཟིན་	VERB
མཆོད་པ་	མཆོད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ཆོས་སྐྱོང་བ་	ཆོས་སྐྱོང་བ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
གསོལ་མཆོད་	གསོལ་མཆོད་	OTHER
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
སྣུར་	སྣུར་	NO_POS
མནན་	མནན་	VERB
སོང་བ་	སོང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
ལ་	ལ་	ADP
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
		
ཞ་	ཞ་	OTHER
		
སྔོན་	སྔོན་	ADV
དུ་པ་	དུ་པ་	PART
པོ་	པོ་	PART
		
གང་ཟག་	གང་ཟག་	NOUN
བཞི་	བཞི་	NUM
ཀ་	ཀ་	DET
ཁྲུ་	ཁྲུ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
སྟན་	སྟན་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ལ་	ལ་	ADP
འདུག་	འདུག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
གཏོ་	གཏོ་	VERB
གཡོག་པ་	གཡོག་པ་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱང་	ཀྱང་	PART
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
དུ་	ལ་	PART
བདེ་ཆས་	བདེ་ཆས་	NO_POS
སུ་	སུ་	ADP
འདུག་	འདུག་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྔགས་	སྔགས་	NOUN
གཡོག་	གཡོག་	NOUN
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
རྩ་	རྩ་	NUM
ར་	ལ་	PART
འདུག་	འདུག་	VERB
ཏུ་	ལ་	PART
གཞུགདེ་		NON_WORD
ན་	ནས་	PART
རང་	རང་	PRON
གི་	གི་	PART
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
བུམ་པ་	བུམ་པ་	NOUN
ཆུ་	ཆུ་	VERB
བཀང་བ་	བཀང་བ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཆུ་	ཆུ་	NOUN
སྙིམ་པ་	སྙིམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
ཤོང་བ་	ཤོང་བ་	VERB
འི་	གི་	PART
སྣོད་	སྣོད་	NOUN
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
སེམས་བསྐྱེད་པ་	སེམས་བསྐྱེད་པ་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
གོ་འཕང་	གོ་འཕང་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
མཚོ་	མཚོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
ལ་	ལ་	ADP
།		PUNCT
ལྷ་	ལྷ་	NOUN
གང་རུང་	གང་རུང་	NOUN
དུ་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
སྔགས་	སྔགས་	NOUN
གཡོག་	གཡོག་	NOUN
ཀྱང་	ཀྱང་	PART
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
གང་རུང་	གང་རུང་	NOUN
གི་	གི་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ལ་	ལ་	ADP
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
གང་རུང་	གང་རུང་	NOUN
གི་	གི་	PART
བཟླས་པ་	བཟླས་པ་	VERB
བྱེད་	བྱེད་	VERB
དུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
གཏོ་	གཏོ་	VERB
གཡོག་	གཡོག་	NOUN
གིས་	གིས་	PART
ཆན་	ཆན་	NO_POS
དང་	དང་	NO_POS
ཨརྒྷ་		NON_WORD
བླུགས་	བླུགས་	VERB
།		PUNCT
གཡོན་	གཡོན་	NOUN
གྱི་	གི་	PART
གཏོ་	གཏོ་	VERB
གཡོག་	གཡོག་	NOUN
གིས་	གིས་	PART
ཟན་	ཟན་	NOUN
དང་	དང་	NO_POS
ཆུ་	ཆུ་	NOUN
བླུགས་	བླུགས་	VERB
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
མི་	མི་	PART
ས་	གིས་	PART
ཟན་	ཟན་	NOUN
དང་	དང་	NO_POS
ཆན་	ཆན་	NO_POS
བླུགས་	བླུགས་	VERB
གཡོན་	གཡོན་	NOUN
གྱི་	གི་	PART
མི་	མི་	PART
ས་	གིས་	PART
ཨརྒྷ་		NON_WORD
དང་	དང་	NO_POS
ཆུ་	ཆུ་	NOUN
བླུགས་	བླུགས་	VERB
ཀྱང་	ཀྱང་	PART
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
འདི་	འདི་	DET
ལ་	ལ་	ADP
སྦྱིན་	སྦྱིན་	VERB
།		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
མི་	མི་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
འི་	གི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
གང་ཡང་	གང་ཡང་	NO_POS
མི་	མི་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཁུ་ཚུར་	ཁུ་ཚུར་	NOUN
བཅངས་	བཅངས་	NO_POS
ན་	ནས་	PART
།		PUNCT
གཡས་པ་	གཡས་པ་	VERB
མཆོག་སྦྱིན་	མཆོག་སྦྱིན་	NOUN
གྱི་	གི་	PART
མཐེ་བོང་	མཐེ་བོང་	NOUN
དཀྱིལ་	དཀྱིལ་	NOUN
དུ་	ལ་	PART
བཅུག་པ་	བཅུག་པ་	VERB
འི་	གི་	PART
ཆོས་འབྱུང་	ཆོས་འབྱུང་	NOUN
གི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
དཀྱིལ་	དཀྱིལ་	NOUN
དུ་	ལ་	PART
རྃ་		NON_WORD
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཨ་	ཨ་	X
བསམ་	བསམ་	NOUN
།		PUNCT
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
ཨ་མེས་	ཨ་མེས་	PROPN
ཞུ་བ་	ཞུ་བ་	VERB
ས་	གིས་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
སོང་	སོང་	VERB
།		PUNCT
དེ་	དེ་	DET
གཏོ་	གཏོ་	VERB
སྣོད་	སྣོད་	NOUN
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
ས་	གིས་	PART
སྣོད་	སྣོད་	NOUN
ཡངས་	ཡངས་	VERB
ཤིང་	ཅིང་	PART
རྒྱ་ཆེ་བ་	རྒྱ་ཆེ་བ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
བདུད་རྩི་	བདུད་རྩི་	NOUN
ས་	གིས་	PART
གང་བ་	གང་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ན་	ན་	ADP
མསྶརྦ་		NON_WORD
ཏ་	ཏ་	OTHER
ཐཱ་		NON_WORD
ག་	ག་	PRON
ཏ་	ཏ་	OTHER
།		PUNCT
ཨ་བ་	ཨ་བ་	NO_POS
ལོ་	ལོ་	NOUN
ཀི་	ཀི་	ADP
ཏེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སམྦྷ་		NON_WORD
ར་	ར་	ADP
སམྦྷ་		NON_WORD
ར་	ར་	ADP
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
ལན་	ལན་	NOUN
བདུན་	བདུན་	NUM
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཁ་	ཁ་	PRON
སྦུབས་	སྦུབས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
ལྔ་	ལྔ་	NUM
ལ་	ལ་	ADP
རེག་	རེག་	VERB
ཙམ་	ཙམ་	DET
རེ་	རེ་	DET
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
བཞི་	བཞི་	NUM
འི་	གི་	PART
མཚན་	མཚན་	NOUN
ན་	ནས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
མེད་	མེད་	VERB
༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
གཏོ་	གཏོ་	VERB
གཡོག་པ་	གཡོག་པ་	NO_POS
ས་	གིས་	PART
སྣོད་	སྣོད་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
བླུགས་	བླུགས་	VERB
ལ་	ལ་	ADP
		
བཤལ་	བཤལ་	NO_POS
ལོ་	ལོ་	NOUN
༑ ༑		PUNCT
		
ཞ་	ཞ་	OTHER
		
བཤམ་	བཤམ་	NO_POS
མོ་	མོ་	PRON
		
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
བཏང་	བཏང་	VERB
ལ་	ལ་	ADP
།		PUNCT
གླུད་	གླུད་	NO_POS
དེ་	དེ་	DET
སྣོད་	སྣོད་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
ཡང་	ཀྱང་	PART
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
གཏང་	གཏང་	NO_POS
ངོ་	ངོ་	PART
། །		PUNCT
མཐུ་	མཐུ་	NOUN
བཟློག་པ་	བཟློག་པ་	VERB
དང་	དང་	NO_POS
འདྲེ་གདོན་	འདྲེ་གདོན་	NOUN
དྲག་པོ་	དྲག་པོ་	ADJ
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
དྲི་མ་	དྲི་མ་	NOUN
མི་	མི་	PART
གཏང་	གཏང་	NO_POS
།		PUNCT
		
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
མིང་	མིང་	NOUN
རུས་	རུས་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
ལིངྒ་		NON_WORD
གཞུག་	གཞུག་	VERB
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
ཀྱི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
ལིངྒར་		NON_WORD
དགུག་གཞུག་	དགུག་གཞུག་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
ལིངྒ་		NON_WORD
ལ་	ལ་	ADP
ཁྲག་	ཁྲག་	NOUN
བསྐུ་	བསྐུ་	NO_POS
།		PUNCT
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
བསད་	བསད་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
ཀྱིས་	གིས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གཏང་	གཏང་	NO_POS
༑		PUNCT
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
ཐོངས་པ་	ཐོངས་པ་	NON_WORD
དང་	དང་	NO_POS
།		PUNCT
རྟེན་	རྟེན་	NOUN
དེ་	དེ་	DET
གཏོར་མ་	གཏོར་མ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
སྤྱི་གཙུག་	སྤྱི་གཙུག་	NOUN
ཏུ་	ལ་	PART
བཞག་	བཞག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་པོ་	བཞི་པོ་	NUM
གཏང་	གཏང་	NO_POS
ངོ་	ངོ་	PART
། །		PUNCT
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
ཆུ་	ཆུ་	VERB
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
ལྔ་	ལྔ་	NUM
ཁྲུ་	ཁྲུ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
བླུག་	བླུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
མར་མེ་	མར་མེ་	NOUN
ལྔ་	ལྔ་	NUM
ཡང་	ཀྱང་	PART
གཟུགས་	གཟུགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ལྷག་མ་	ལྷག་མ་	NOUN
རྣམས་	རྣམས་	DET
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
འདི་འདྲ་བ་	འདི་འདྲ་བ་	NO_POS
གཅིག་	གཅིག་	NUM
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
གདོན་	གདོན་	NOUN
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
གཏོར་མ་	གཏོར་མ་	NOUN
བཞི་པོ་	བཞི་པོ་	NUM
ཐོངས་པ་	ཐོངས་པ་	NON_WORD
དང་	དང་	NO_POS
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
དེ་	དེ་	DET
གཏོར་མ་	གཏོར་མ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཡུག་	ཡུག་	NOUN
རེ་	རེ་	DET
བཞག་	བཞག་	VERB
ཡང་	ཀྱང་	PART
གདོན་	གདོན་	NOUN
གཏོར་མ་	གཏོར་མ་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
མི་	མི་	PART
གཙོ་	གཙོ་	NOUN
།		PUNCT
ཡང་	ཀྱང་	PART
ཟན་	ཟན་	NOUN
གྱི་	གི་	PART
ལིངྒ་		NON_WORD
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
རེ་	རེ་	DET
དང་	དང་	NO_POS
སྤེལ་	སྤེལ་	VERB
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
མི་	མི་	PART
གཙོ་	གཙོ་	NOUN
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
མི་	མི་	PART
གཙོ་	གཙོ་	NOUN
།		PUNCT
		
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
འི་	གི་	PART
དཔང་པོ་	དཔང་པོ་	NOUN
གཟུགས་པ་	གཟུགས་པ་	NO_POS
ཙམ་	ཙམ་	DET
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཟན་	ཟན་	NOUN
གྱི་	གི་	PART
ལྷག་པ་	ལྷག་པ་	VERB
བྱུང་	བྱུང་	VERB
ན་	ན་	ADP
སྣོད་	སྣོད་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
བླུགས་	བླུགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
སྦྱིན་	སྦྱིན་	VERB
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ཀྱི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
། །		PUNCT
དོན་	དོན་	NOUN
རྣམས་	རྣམས་	DET
གང་དག་	གང་དག་	NO_POS
བསམ་པ་	བསམ་པ་	VERB
ཀུན་	ཀུན་	DET
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
། །		PUNCT
ཐོགས་པ་	ཐོགས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འབྱུང་འགྱུར་	འབྱུང་འགྱུར་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དགེ་འདུན་	དགེ་འདུན་	NOUN
གྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
རྣམས་	རྣམས་	DET
༼		PUNCT
དང་	དང་	NO_POS
༽ །		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རིག་	རིག་	VERB
སྔགས་	སྔགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དམ་ཚིག་	དམ་ཚིག་	NOUN
ཅན་	ཅན་	PART
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
བྱིན་	བྱིན་	VERB
གྱི་	གི་	PART
རླབས་	རླབས་	OTHER
ཀྱིས་	གིས་	PART
།		PUNCT
མཆོད་སྦྱིན་	མཆོད་སྦྱིན་	NOUN
གྱི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ཁ་དོག་	ཁ་དོག་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
།		PUNCT
དྲི་	དྲི་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
།		PUNCT
རོ་	རོ་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
།		PUNCT
རེག་བྱ་	རེག་བྱ་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
།		PUNCT
བདག་	བདག་	PRON
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བགྱི་པ་	བགྱི་པ་	VERB
འི་	གི་	PART
བར་ཆད་	བར་ཆད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཟློག་	བཟློག་	VERB
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
རྨི་ལམ་	རྨི་ལམ་	NOUN
ངན་པ་	ངན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྟས་ངན་པ་	ལྟས་ངན་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མཚན་མ་	མཚན་མ་	NOUN
ངན་པ་	ངན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ནད་	ནད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གནོད་པ་	གནོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གདོན་	གདོན་	NOUN
དང་	དང་	NO_POS
མི་མཐུན་པ་	མི་མཐུན་པ་	NO_POS
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
བསམ་པ་	བསམ་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོས་བཞིན་	ཆོས་བཞིན་	NO_POS
དུ་	ལ་	PART
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
ཞེ་	ཅེས་	PART
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བརྗོད་	བརྗོད་	VERB
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
ཀླུ་	ཀླུ་	NOUN
འི་	གི་	PART
གནོད་པ་	གནོད་པ་	VERB
བསྲུང་	བསྲུང་	NO_POS
ན་	ན་	ADP
།		PUNCT
ཀླུ་སྨན་	ཀླུ་སྨན་	PROPN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
དང་	དང་	NO_POS
།		PUNCT
བ་	བ་	X
འི་	གི་	PART
འོ་མ་	འོ་མ་	NOUN
།		PUNCT
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
དུང་ལ་	དུང་ལ་	NO_POS
སོགས་པ་	སོགས་པ་	DET
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
འགྲོ་	འགྲོ་	VERB
༼		PUNCT
སྒྲོགས་	སྒྲོགས་	VERB
༽ །		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
འཁྱེར་བ་	འཁྱེར་བ་	VERB
དང་	དང་	NO_POS
མཉམ་པོ་	མཉམ་པོ་	ADJ
ར་	ལ་	PART
གཡའ་	གཡའ་	NOUN
ཀྱི་	གི་	PART
ངོ་	ངོ་	NOUN
ན་	ནས་	PART
༑		PUNCT
བུམ་	བུམ་	NOUN
བཟླས་པ་	བཟླས་པ་	VERB
ས་	གིས་	PART
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
གང་རུང་	གང་རུང་	NOUN
གི་	གི་	PART
སྔགས་	སྔགས་	NOUN
དྲག་པོ་	དྲག་པོ་	ADJ
ར་	ལ་	PART
ཟློས་	ཟློས་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
ཆུ་	ཆུ་	NOUN
སྦྲེལ་	སྦྲེལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འི་	གི་	PART
འགྲོ་	འགྲོ་	VERB
ཀྱིས་	གིས་	PART
འགྲོ་	འགྲོ་	VERB
