form	lemma	POS	morph
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྷག་པ་	ལྷག་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
གོང་	གོང་	NOUN
ན་	ན་	ADP
གཞན་	གཞན་	DET
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
དབུ་མ་	དབུ་མ་	PROPN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ལུས་	ལུས་	NOUN
སམ་	གམ་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
རྣམས་	རྣམས་	DET
ན་	ན་	ADP
མགོ་	མགོ་	NOUN
བ་	བ་	ADP
མཐོ་བ་	མཐོ་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
དབུ་	དབུ་	NOUN
ཞེ་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
༑ ༑		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
མཐའ་	མཐའ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ས་	གིས་	PART
དབུ་མ་	དབུ་མ་	PROPN
སྟེ་	སྟེ་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
རྒྱན་	རྒྱན་	NOUN
ཆུང་	ཆུང་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
༑		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
མེད་པ་	མེད་པ་	VERB
འང་	ཀྱང་	PART
མིན་	མིན་	AUX
། །		PUNCT
གཉིས་	གཉིས་	NUM
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
མིན་	མིན་	AUX
།།		PUNCT
མཐའ་	མཐའ་	NOUN
བཞི་	བཞི་	NUM
དག་	དག་	DET
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
ཞེ་	ཅེས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཡོད་པ་པ་	ཡོད་པ་པ་	VERB
ནི་	ནི་	NO_POS
བདེ་འགྲོ་	བདེ་འགྲོ་	NOUN
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
། །		PUNCT
མེད་པ་པ་	མེད་པ་པ་	VERB
ནི་	ནི་	NO_POS
ངན་འགྲོ་	ངན་འགྲོ་	NOUN
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
༑ ༑		PUNCT
ཡང་དག་	ཡང་དག་	ADJ
ལྟ་བ་	ལྟ་བ་	VERB
ཡོངས་ཤེས་པ་	ཡོངས་ཤེས་པ་	NO_POS
། །		PUNCT
གཉིས་	གཉིས་	NUM
ལ་མ་	ལ་མ་	NO_POS
བརྟེན་	བརྟེན་	VERB
ཐར་པ་	ཐར་པ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཡོད་	ཡོད་	VERB
དང་	དང་	NO_POS
དངོས་པོ་	དངོས་པོ་	NOUN
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
རབ་བྱུང་བ་	རབ་བྱུང་བ་	NOUN
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
ཆད་པ་	ཆད་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གང་	གང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
རྟོག་	རྟོག་	VERB
གྱུར་བ་	གྱུར་བ་	VERB
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
ག་ལ་	ག་ལ་	NO_POS
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
དྲུག་ཅུ་པ་	དྲུག་ཅུ་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
༑		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ཏེ་	སྟེ་	PART
གང་	གང་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
རེ་ཞིག་	རེ་ཞིག་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
མིན་	མིན་	AUX
། །		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་པ་	གཞན་པ་	DET
འང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
ཆད་	ཆད་	VERB
མེད་	མེད་	VERB
རྟག་པ་	རྟག་པ་	VERB
འང་	ཀྱང་	PART
མིན་	མིན་	AUX
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
བརྩེགས་པ་	བརྩེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
རྟོག་	རྟོག་	VERB
གོ་	གོ་	VERB
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
མི་	མི་	PART
རྟོག་	རྟོག་	VERB
གོ་	གོ་	VERB
།		PUNCT
རྟག་	རྟག་	VERB
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མཐའ་	མཐའ་	NOUN
གཅིག་	གཅིག་	NUM
གོ་	གོ་	VERB
།		PUNCT
མི་རྟག་	མི་རྟག་	OTHER
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མཐའ་	མཐའ་	NOUN
གཉིས་	གཉིས་	NUM
སོ་	སོ་	PART
། །		PUNCT
གང་	གང་	NO_POS
མཐའ་	མཐའ་	NOUN
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
དབུ་	དབུ་	NOUN
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
གཟུགས་	གཟུགས་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
བསྟན་	བསྟན་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
དབུ་མ་	དབུ་མ་	PROPN
འི་	གི་	PART
ལམ་	གམ་	PART
ལ་སོ་	ལ་སོ་	NO_POS
སོ་	སོ་	PART
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
༑		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ནི་	ནི་	NO_POS
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཏུ་	ལ་	PART
མ་	མ་	PART
བརྟག་	བརྟག་	VERB
མ་	མ་	PART
དཔྱད་པ་	དཔྱད་པ་	VERB
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
སྣང་	སྣང་	VERB
ཡང་	ཀྱང་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ར་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
ཤེ་	ཤེ་	VERB
ན་	ནས་	PART
།		PUNCT
འཁྲུལ་སྣང་	འཁྲུལ་སྣང་	OTHER
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
བྱམས་	བྱམས་	VERB
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
ཀྱིས་	གིས་	PART
ཟིན་པ་	ཟིན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
བློ་	བློ་	NOUN
ས་	གིས་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
ལ་	ལ་	ADP
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
མི་དགེ་བ་	མི་དགེ་བ་	NO_POS
སྤོང་བ་	སྤོང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
ལ་	ལ་	ADP
འཇུག་	འཇུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
ཆོ་	ཆོ་	NOUN
གང་ཡང་	གང་ཡང་	NO_POS
མི་	མི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
མི་	མི་	PART
སྤོང་	སྤོང་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྣང་	སྣང་	VERB
ཙམ་	ཙམ་	DET
ཉིད་	ཉིད་	DET
ན་	ན་	ADP
དེ་	དེ་	DET
ས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
འཇུག་	འཇུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
འཇུག་པ་	འཇུག་པ་	VERB
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ལྟ་བ་	ལྟ་བ་	VERB
དང་	དང་	NO_POS
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
སམ་	གམ་	PART
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
རབ་	རབ་	ADV
ཟུང་	ཟུང་	VERB
དུ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
ནི་	ནི་	NO_POS
སེམས་	སེམས་	NOUN
ཙམ་པ་	ཙམ་པ་	DET
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་པ་	བརླབས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ནི་	ནི་	NO_POS
བདག་མེད་	བདག་མེད་	ADJ
གཉིས་	གཉིས་	NUM
ཕྱིན་	ཕྱིན་	VERB
ཅི་	ཅི་	NO_POS
མ་	མ་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཏུ་	ལ་	PART
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ལྟ་	ལྟ་	OTHER
མེད་	མེད་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ར་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
སྤྲོས་པ་	སྤྲོས་པ་	VERB
འམ་	གམ་	PART
མཚན་མ་	མཚན་མ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཉེ་བ་		
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ས་	གིས་	PART
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
རྟོགས་པ་	རྟོགས་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ལྔ་པ་	ལྔ་པ་	NUM
འབྲས་བུ་	འབྲས་བུ་	NOUN
ནི་	ནི་	NO_POS
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
རྫོགས་པ་	རྫོགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐུ་གསུམ་	སྐུ་གསུམ་	OTHER
མམ་	གམ་	PART
		
འབྲས་བུ་	འབྲས་བུ་	NOUN
		
ཞ་	ཞ་	OTHER
		
འབྲས་བུ་	འབྲས་བུ་	NOUN
		
གཉིས་	གཉིས་	NUM
ཐོབ་པ་	ཐོབ་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
གཟུགས་སྐུ་	གཟུགས་སྐུ་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འཁྲུངས་པ་	འཁྲུངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ནི་	ནི་	NO_POS
མདོར་བསྡུས་	མདོར་བསྡུས་	OTHER
ན་	ན་	ADP
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འཁྲུངས་	འཁྲུངས་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	སོ་	PART
། །		PUNCT
དྲུག་པ་	དྲུག་པ་	NUM
དབྱེ་	དབྱེ་	VERB
ན་	ན་	ADP
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
དབྱེ་	དབྱེ་	VERB
ན་	ན་	ADP
།		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
འི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
དོན་	དོན་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབྱེ་བ་	དབྱེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གྲངས་	གྲངས་	NOUN
ངེས་པ་	ངེས་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
གཅིག་	གཅིག་	NUM
གམ་	གམ་	PART
ཐ་དད་	ཐ་དད་	ADJ
དུ་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
ཡུལ་ཅན་	ཡུལ་ཅན་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
གཟུང་འཛིན་	གཟུང་འཛིན་	NOUN
གྱིས་	གིས་	PART
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
༑		PUNCT
ཀུན་	ཀུན་	DET
ནི་	ནི་	NO_POS
ཤེས་བྱ་	ཤེས་བྱ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
རྗོབ་		NON_WORD
ནི་	ནི་	NO_POS
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
འཇུག་པ་	འཇུག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གཏི་མུག་	གཏི་མུག་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
སྒྲིབ་	སྒྲིབ་	NOUN
ཕྱི་	ཕྱི་	OTHER
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
སྟེ་	སྟེ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
གང་ཞིག་	གང་ཞིག་	NO_POS
ལ་	ལ་	ADP
། །		PUNCT
ཡང་དག་	ཡང་དག་	ADJ
སྒྲིབ་བྱེད་	སྒྲིབ་བྱེད་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
བཞེད་	བཞེད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
སོ་	སོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
མ་	མ་	PART
བརྟགས་པ་	བརྟགས་པ་	VERB
འི་	གི་	PART
བློ་	བློ་	NOUN
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
བདེན་པ་	བདེན་པ་	VERB
ར་	ལ་	PART
		
ངེས་	ངེས་	VERB
ཏེ་	སྟེ་	PART
		
ཞ་	ཞ་	OTHER
		
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
		
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཇི་ལྟ་		
སྣང་བ་	སྣང་བ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
བདེན་	བདེན་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	སོ་	PART
། །		PUNCT
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
འི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
ནི་	ནི་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
འི་	གི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
སོ་སོ་	སོ་སོ་	PRON
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
འི་	གི་	PART
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
དུ་	ལ་	PART
བྲལ་	བྲལ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
།		PUNCT
སྤྲོས་པ་	སྤྲོས་པ་	VERB
གཅོད་བྱེད་	གཅོད་བྱེད་	OTHER
ཀྱི་	གི་	PART
རིགས་པ་	རིགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ནི་	ནི་	NO_POS
རིགས་པ་	རིགས་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
གཏན་	གཏན་	NOUN
ལ་	ལ་	ADP
ཕབ་པ་	ཕབ་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
སྤྲོས་པ་	སྤྲོས་པ་	VERB
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
གཅིག་	གཅིག་	NUM
		
ཞ་	ཞ་	OTHER
		
གཅིག་	གཅིག་	NUM
		
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
སམ་	གམ་	PART
།		PUNCT
དམ་པ་	དམ་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
གཉེར་	གཉེར་	VERB
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
དོན་	དོན་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
