form	lemma	POS	morph
ཅན་	ཅན་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
ཀྱི་	གི་	PART
ཚིགས་བཅད་	ཚིགས་བཅད་	NOUN
ཀྱི་	གི་	PART
གླུ་	གླུ་	NOUN
བླང་	བླང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
འང་	ཀྱང་	PART
བྱིན་	བྱིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ར་	ལ་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལག་པ་	ལག་པ་	NOUN
ལ་	ལ་	ADP
ཆང་	ཆང་	NOUN
གིས་	གིས་	PART
གཏོ་	གཏོ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
བཅུག་	བཅུག་	VERB
ལ་	ལ་	ADP
།		PUNCT
བསྲུང་བ་	བསྲུང་བ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལག་པ་	ལག་པ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
སྔ་	སྔ་	NOUN
གཤེགས་པ་	གཤེགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
སྲུང་བ་	སྲུང་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
གཞན་	གཞན་	DET
རྣམས་	རྣམས་	DET
བྱས་པ་	བྱས་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
བསྒྲེ་བ་	བསྒྲེ་བ་	NO_POS
ཤུགས་	ཤུགས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
འབྲེལ་བ་	འབྲེལ་བ་	VERB
འམ་	གམ་	PART
།		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
ཐུན་	ཐུན་	NOUN
བསྒོམས་པ་	བསྒོམས་པ་	VERB
འི་	གི་	PART
མཇུག་	མཇུག་	NOUN
ཏུའང་		NON_WORD
རུང་	རུང་	SCONJ
སྟེ་	སྟེ་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
གཏོར་མ་	གཏོར་མ་	NOUN
ས་	གིས་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ནི་	ནི་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
དང་	དང་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གཉིས་	གཉིས་	NUM
སམ་	གམ་	PART
།		PUNCT
མ་	མ་	PART
འབྱོར་	འབྱོར་	VERB
ན་	ན་	ADP
གཅིག་	གཅིག་	NUM
ཀྱང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
སྟེ་	སྟེ་	PART
།		PUNCT
ཅི་	ཅི་	NO_POS
འབྱོར་པ་	འབྱོར་པ་	NOUN
མདུན་	མདུན་	NOUN
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཆང་	ཆང་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བླུགས་	བླུགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
སུམྦྷ་		NON_WORD
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ས་	གིས་	PART
གཏོར་བ་	གཏོར་བ་	VERB
ས་	གིས་	PART
བགེགས་	བགེགས་	NOUN
བསལ་བ་	བསལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཨོཾ་	ཨོཾ་	X
སྭ་		NON_WORD
བྷ་	བྷ་	NO_POS
ཝ་	ཝ་	OTHER
ཤུདྡྷ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
དྷརྨཱཿ་		NON_WORD
སྭ་		NON_WORD
བྷཱ་		NON_WORD
ཝ་	ཝ་	OTHER
ཤུདྡྷོ྅ཧཾ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
དུ་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ཡྃ་		NON_WORD
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
ཕྱེད་པ་	ཕྱེད་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཁ་དོག་	ཁ་དོག་	NOUN
སྔོན་པོ་	སྔོན་པོ་	ADJ
ཡྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
ལ་	ལ་	ADP
གཡོ་བ་	གཡོ་བ་	VERB
འི་	གི་	PART
བ་དན་	བ་དན་	NOUN
གྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
རྃ་		NON_WORD
གྱི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མེ་	མེ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྲུ་གསུམ་པ་	གྲུ་གསུམ་པ་	NOUN
ཁ་དོག་	ཁ་དོག་	NOUN
དམར་པོ་	དམར་པོ་	ADJ
རྃ་		NON_WORD
གྱིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ཨཱཿ་		NON_WORD
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
ཆ་གསུམ་པ་	ཆ་གསུམ་པ་	NO_POS
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
རང་	རང་	PRON
ལ་	ལ་	ADP
བསྟན་	བསྟན་	VERB
ཅིང་	ཅིང་	PART
ཨཱས་		NON_WORD
མཚན་པ་	མཚན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
གོཀུ་		NON_WORD
།		PUNCT
ད་	ད་	ADV
།		PUNCT
ཧ་	ཧ་	NOUN
༑		PUNCT
ན་	ན་	ADP
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལྔ་	ལྔ་	NUM
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ན་	ན་	ADP
ལས་མི་	ལས་མི་	NOUN
འི་	གི་	PART
ཤ་	ཤ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཧ་ལ་	ཧ་ལ་	NO_POS
ས་	གིས་	PART
གླང་པོ་ཆེ་	གླང་པོ་ཆེ་	NOUN
འི་	གི་	PART
ཤ་	ཤ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ད་	ད་	ADV
ལ་	ལ་	ADP
ས་	གིས་	PART
རྟ་	རྟ་	NOUN
འི་	གི་	PART
ཤ་	ཤ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཀུ་	ཀུ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྱི་	ཁྱི་	NOUN
འི་	གི་	PART
ཤ་	ཤ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
གོ་ལ་	གོ་ལ་	OTHER
ས་	གིས་	PART
བ་ལང་	བ་ལང་	NOUN
གི་	གི་	PART
ཤ་	ཤ་	NOUN
འོ་	གོ་	PART
།།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
བི་	བི་	NO_POS
།		PUNCT
མུ་	མུ་	NOUN
།		PUNCT
ཤུ་	ཤུ་	NO_POS
།		PUNCT
མ་	མ་	PART
།		PUNCT
ར་	ར་	ADP
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
བི་	བི་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
དྲི་ཆེན་པོ་	དྲི་ཆེན་པོ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
མ་ལ་	མ་ལ་	INTJ
ས་	གིས་	PART
ཤ་ཆེན་པོ་	ཤ་ཆེན་པོ་	NOUN
འོ་	གོ་	PART
"།

།"		PUNCT
ཤུ་	ཤུ་	NO_POS
ལས་བྱང་	ལས་བྱང་	OTHER
ཆུབ་	ཆུབ་	VERB
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ར་	ར་	ADP
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྲག་	ཁྲག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
མུ་	མུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
གཡོན་	གཡོན་	NOUN
ན་	ནས་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ས་	གིས་	PART
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཤར་ཕྱོགས་	ཤར་ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
ཤ་	ཤ་	NOUN
དང་	དང་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
བྷྲཱུཾ་		NON_WORD
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མེ་ལོང་	མེ་ལོང་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	སུ་	ADP
མོས་པ་	མོས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
ཁཾ་		NON_WORD
ནི་	ནི་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
ཛྲཱིཾ་		NON_WORD
ནི་	ནི་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ལྷོ་ཕྱོགས་	ལྷོ་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
ཨཱྃ་		NON_WORD
ནི་	ནི་	NO_POS
མཉམ་པ་ཉིད་	མཉམ་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
ཧཱུྃ་		NON_WORD
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ཀྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སུ་	སུ་	ADP
མོས་པ་	མོས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	ADP
ཨོཾ་	ཨོཾ་	X
དཀར་པོ་	དཀར་པོ་	ADJ
མགོ་	མགོ་	NOUN
ཐུར་	ཐུར་	NOUN
ལ་	ལ་	ADP
བལྟས་་	བལྟས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ཨ་ལ་		
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ཨ་	ཨ་	X
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ལ་	ལ་	ADP
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
འཕྲོ་	འཕྲོ་	NOUN
ས་	གིས་	PART
དེ་	དེ་	DET
ས་	གིས་	PART
རླུང་	རླུང་	NOUN
གཡོས་པ་	གཡོས་པ་	VERB
ས་	གིས་	PART
མེ་	མེ་	NOUN
འབའ་	འབའ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཐོད་པ་	ཐོད་པ་	NOUN
བསྲོས་པ་	བསྲོས་པ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
དང་	དང་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
ལྔ་	ལྔ་	NUM
འོད་	འོད་	NOUN
དུ་	ལ་	PART
ཞུ་	ཞུ་	VERB
སྟེ་	སྟེ་	PART
བསྐོལ་བ་	བསྐོལ་བ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རླངས་	རླངས་	OTHER
ཀྱི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
འཕྲོས་པ་	འཕྲོས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
དང་	དང་	NO_POS
ཨཱཿ་		NON_WORD
དང་	དང་	NO_POS
ཧཱུྃ་		NON_WORD
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
བསྐུལ་	བསྐུལ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
རྒྱུན་	རྒྱུན་	NOUN
བབས་པ་	བབས་པ་	VERB
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཧཱུྃ་		NON_WORD
གི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
གྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
		
ལུ་	ལུ་	NO_POS
		
ཐམས་ཅད་	ཐམས་ཅད་	DET
		
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
སྤྲོས་པ་	སྤྲོས་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
ན་	ནས་	PART
།		PUNCT
		
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ཐོད་པ་	ཐོད་པ་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
ས་	གིས་	PART
བཀང་བ་	བཀང་བ་	VERB
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྣོད་	སྣོད་	NOUN
ལ་	ལ་	ADP
སྣོད་	སྣོད་	NOUN
དང་	དང་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལ་	ལ་	ADP
བདུད་རྩི་	བདུད་རྩི་	NOUN
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
		
ལུ་	ལུ་	NO_POS
		
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཐིམ་པ་	ཐིམ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
		
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
དང་	དང་	NO_POS
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསམས་	བསམས་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
ཟླ་བ་	ཟླ་བ་	NOUN
དང་	དང་	NO_POS
ཨོཾ་	ཨོཾ་	X
ཡང་	ཀྱང་	PART
ལྷུང་	ལྷུང་	VERB
ན་	ནས་	PART
ཞུ་	ཞུ་	VERB
ཞིང་	ཞིང་	SCONJ
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རེག་པ་	རེག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ནུས་པ་	ནུས་པ་	VERB
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཧ་	ཧ་	NOUN
ཧོ་	ཧོ་	NO_POS
ཧྲཱིཿ་		NON_WORD
ཞེ་	ཅེས་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བཟླ་བ་	བཟླ་བ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
རྫ་	རྫ་	NOUN
སྦྱང་བ་	སྦྱང་བ་	VERB
འི་	གི་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ལ་	ལ་	ADP
ཕོག་	ཕོག་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལག་པ་	ལག་པ་	NOUN
ས་	གིས་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
འགུགས་པ་	འགུགས་པ་	VERB
འི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
སུ་	སུ་	ADP
བསྐོར་	བསྐོར་	VERB
ཞིང་	ཞིང་	SCONJ
༑		PUNCT
རྐང་པ་	རྐང་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
ས་	གིས་	PART
གཡས་པ་	གཡས་པ་	VERB
མནན་	མནན་	VERB
ལ་	ལ་	ADP
།		PUNCT
མིག་	མིག་	NOUN
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ས་	གིས་	PART
ངག་	ངག་	NOUN
ཏུ་	ལ་	PART
ཕཻཾ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དག་	དག་	DET
