form	lemma	POS	morph
ཚོགས་	ཚོགས་	NOUN
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
སྤྱི་		
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ངོ་	ངོ་	PART
ཤེ་	ཤེ་	VERB
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
ཀྱང་	ཀྱང་	PART
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
རིགས་	རིགས་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
ངོ་	ངོ་	PART
ཤེ་	ཤེ་	VERB
།		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
བྱེད་	བྱེད་	VERB
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
ངོ་	ངོ་	PART
ཤེ་	ཤེ་	VERB
ཀྱང་	ཀྱང་	PART
རང་གཟུགས་	རང་གཟུགས་	OTHER
སྟོན་པ་	སྟོན་པ་	NOUN
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
གི་	གི་	PART
བརྡ་	བརྡ་	NOUN
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
།།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
འོ་	གོ་	PART
།། །།		PUNCT
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
ནིའི་		NON_WORD
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
ལ་	ལ་	ADP
བརྡ་	བརྡ་	NOUN
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བརྡ་	བརྡ་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
ནི་	ནི་	NO_POS
རྣམས་	རྣམས་	DET
མཉེས་	མཉེས་	VERB
ན་	ནས་	PART
རང་	རང་	PRON
གི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
བརྡ་	བརྡ་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཆགས་	ཆགས་	VERB
ཤིང་	ཅིང་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་པ་	རློབས་པ་	VERB
ར་	ལ་	PART
དམ་བཅ་	དམ་བཅའ་	NOUN
ས་པ་	ས་པ་	PART
ནི་	ནི་	NO_POS
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
གོ་	གོ་	VERB
།		PUNCT
དེ་	དེ་	DET
རྩ་བ་	རྩ་བ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
ཉི་ཤུ་པ་	ཉི་ཤུ་པ་	NUM
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ལེའུ་	ལེའུ་	NOUN
བཅུ་བདུན་པ་	བཅུ་བདུན་པ་	NO_POS
དང་	དང་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ལ་	ལ་	ADP
གུ་	གུ་	OTHER
འི་	གི་	PART
ཉི་ཤུ་པ་	ཉི་ཤུ་པ་	NUM
ན་	ནས་	PART
ལག་པ་	ལག་པ་	NOUN
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་པ་	གཅིག་པ་	ADJ
ས་	གིས་	PART
བརྡ་	བརྡ་	NOUN
དེ་	དེ་	DET
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
སྟོན་པ་	སྟོན་པ་	NOUN
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
ཉི་ཤུ་རྩ་གཉིས་པ་	ཉི་ཤུ་རྩ་གཉིས་པ་	NO_POS
ས་	གིས་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
དུ་མ་	དུ་མ་	ADJ
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
བསྟན་	བསྟན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
ན་	ནས་	PART
ཡན་ལག་	ཡན་ལག་	NOUN
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཡི་	ཡི་	ADP
། །		PUNCT
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བརྡ་	བརྡ་	NOUN
ས་	གིས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
ས་	གིས་	PART
རང་གཟུགས་	རང་གཟུགས་	OTHER
སྟོན་	སྟོན་	VERB
ཏེ་	སྟེ་	PART
ཨ་ནུ་	ཨ་ནུ་	NOUN
དྷ་		NON_WORD
ར་	ར་	ADP
ཟེ་	ཟེ་	VERB
།		PUNCT
ཡང་དག་	ཡང་དག་	ADJ
རབ་	རབ་	ADV
བཤད་	བཤད་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
བུད་མེད་	བུད་མེད་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
སྤྱི་གཙུག་	སྤྱི་གཙུག་	NOUN
རེག་	རེག་	VERB
༑		PUNCT
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
ཁ་ཅིག་	ཁ་ཅིག་	PRON
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཟེ་	ཟེ་	VERB
།		PUNCT
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
དཔྲལ་བ་	དཔྲལ་བ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
།།		PUNCT
མཁུར་ཚོས་	མཁུར་ཚོས་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
དཔེ་	དཔེ་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཞེ་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
།		PUNCT
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
སོ་	སོ་	PART
ནི་	ནི་	NO_POS
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ལྕེ་	ལྕེ་	NOUN
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
མ་མཆུ་	མ་མཆུ་	NO_POS
རེག་པ་	རེག་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཀོས་ཀོ་	ཀོས་ཀོ་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ལྟེ་བ་	ལྟེ་བ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
མགྲིན་པ་	མགྲིན་པ་	NOUN
ར་	ལ་	PART
རེག་པ་	རེག་པ་	VERB
ལ་	ལ་	ADP
།།		PUNCT
ལྟོ་བ་	ལྟོ་བ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
འགྲེ་	འགྲེ་	NO_POS
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ལྟོ་བ་	ལྟོ་བ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
མཇུག་མ་	མཇུག་མ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ས་	ས་	ADP
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
གསང་བ་	གསང་བ་	VERB
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ལིང་	ལིང་	ADV
ག་	ག་	PRON
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
པུས་མོ་	པུས་མོ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
བྱིན་པ་	བྱིན་པ་	VERB
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ལག་པ་	ལག་པ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
དཔུང་པ་	དཔུང་པ་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
རྐང་པ་	རྐང་པ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
རྐང་མཐིལ་	རྐང་མཐིལ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
སོར་མོ་	སོར་མོ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
སེན་མོ་	སེན་མོ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
༑ ༑		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ས་གཞི་	ས་གཞི་	NOUN
།		PUNCT
ནི་	ནི་	NO_POS
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
མཛུབ་མོ་	མཛུབ་མོ་	NOUN
ས་	གིས་	PART
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
"།

།"		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
དངོ་	དངོ་	NOUN
།		PUNCT
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ཆུ་བོ་	ཆུ་བོ་	NOUN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
ནར་ནར་	ནར་ནར་	ADV
བྱེད་པ་	བྱེད་པ་	VERB
།		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
རྒྱ་	རྒྱ་	NOUN
ལག་པ་	ལག་པ་	NOUN
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
བསྐྱོད་པ་	བསྐྱོད་པ་	VERB
ལྟ་	ལྟ་	OTHER
།		PUNCT
མཚོ་	མཚོ་	NOUN
དེ་	དེ་	DET
ཡི་	གིས་	PART
རབ་	རབ་	ADV
བསྟན་	བསྟན་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
འདི་	འདི་	DET
གཉིས་	གཉིས་	NUM
གང་ཞིག་	གང་ཞིག་	NO_POS
སོར་མོ་	སོར་མོ་	NOUN
གཅིག་	གཅིག་	NUM
སྟོན་	སྟོན་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
འོངས་	འོངས་	VERB
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
སོར་མོ་	སོར་མོ་	NOUN
གཉིས་	གཉིས་	NUM
སྟོན་པ་	སྟོན་པ་	NOUN
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ལེགས་འོང་	ལེགས་འོང་	NO_POS
བརྗོད་པ་	བརྗོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཐབས་	ཐབས་	NOUN
གཡས་པ་	གཡས་པ་	VERB
འི་	གི་	PART
སྨིན་མ་	སྨིན་མ་	NOUN
བསྒྱུར་	བསྒྱུར་	VERB
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
འི་	གི་	PART
སྨིན་	སྨིན་	VERB
བསྒྱུར་	བསྒྱུར་	VERB
ཚུལ་	ཚུལ་	NOUN
སྟོན་པ་	སྟོན་པ་	NOUN
། །		PUNCT
ཐབས་ཤེས་	ཐབས་ཤེས་	NOUN
།		PUNCT
སློབ་	སློབ་	VERB
བུམ་པ་	བུམ་པ་	NOUN
གསང་དབང་	གསང་དབང་	NO_POS
བསྐུར་བ་	བསྐུར་བ་	VERB
།		PUNCT
དཔོན་	དཔོན་	NOUN
གཉིས་	གཉིས་	NUM
རྒྱུ་	རྒྱུ་	NOUN
ལུས་ངག་	ལུས་ངག་	NOUN
དང་	དང་	NO_POS
འབྲས་བུ་	འབྲས་བུ་	NOUN
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
གཉིས་	གཉིས་	NUM
ཀྱང་	ཀྱང་	PART
གསུང་	གསུང་	VERB
།		PUNCT
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དང་	དང་	NO_POS
བཞི་པ་	བཞི་པ་	ADJ
།		PUNCT
དང་	དང་	NO_POS
འདུ་བ་	འདུ་བ་	VERB
སྟོན་	སྟོན་	VERB
། །		PUNCT
རྒྱུད་	རྒྱུད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
གླེང་	གླེང་	NO_POS
གཞི་	གཞི་	NOUN
གསང་བ་	གསང་བ་	VERB
དཔལ་	དཔལ་	OTHER
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
སྟེ་	སྟེ་	PART
བརྟག་པ་	བརྟག་པ་	VERB
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
འོ་	གོ་	PART
།། །།༈		PUNCT
		
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
། །		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	OTHER
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཁྱབ་	ཁྱབ་	VERB
། །		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྡན་པ་	ལྡན་པ་	VERB
རང་	རང་	PRON
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
། །		PUNCT
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
བསྐྱེད་	བསྐྱེད་	VERB
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གཙོ་	གཙོ་	NOUN
མོ་	མོ་	PRON
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་དྲུག་	མ་དྲུག་	NO_POS
སྒྲུབ་པོ་	སྒྲུབ་པོ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
བརྡ་	བརྡ་	NOUN
ཡི་	ཡི་	ADP
སྐད་	སྐད་	NOUN
ཀྱིས་	གིས་	PART
བཤད་པ་	བཤད་པ་	VERB
ཉོན་	ཉོན་	VERB
། །		PUNCT
		
གནས་	གནས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
ཡུལ་	ཡུལ་	NOUN
གྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
འདུ་གནས་	འདུ་གནས་	NO_POS
དང་	དང་	NO_POS
སྦྱར་བ་	སྦྱར་བ་	VERB
བདུན་པ་	བདུན་པ་	NUM
དང་	དང་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་	མཐུན་	VERB
།		PUNCT
ཉུང་ངུ་	ཉུང་ངུ་	ADJ
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
ཞེ་གཅིག་པ་	ཞེ་གཅིག་པ་	NO_POS
དང་	དང་	NO_POS
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ལེའུ་	ལེའུ་	NOUN
བཅོ་བརྒྱད་པ་	བཅོ་བརྒྱད་པ་	NO_POS
བསྡུ་	བསྡུ་	VERB
ན་	ནས་	PART
གསལ་བྱེད་	གསལ་བྱེད་	NOUN
དེ་	དེ་	DET
བརྡ་ཤེས་པ་	བརྡ་ཤེས་པ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དང་	དང་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
།		PUNCT
ན་	ནས་	PART
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
དམ་པ་	དམ་པ་	VERB
ཀུན་	ཀུན་	DET
། །		PUNCT
འདུ་བ་	འདུ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དུས་	དུས་	NOUN
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
བྱ་བ་	བྱ་བ་	VERB
གང་	གང་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
འདུ་བ་	འདུ་བ་	VERB
ཡང་དག་	ཡང་དག་	ADJ
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
དམ་བཅའ་བ་	དམ་བཅའ་བ་	NOUN
།		PUNCT
རབ་	རབ་	ADV
བཤད་	བཤད་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཟ་	ཟ་	NOUN
སྣོད་	སྣོད་	NOUN
༑		PUNCT
གཅིག་	གཅིག་	NUM
དུ་	ལ་	PART
།		PUNCT
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ག་	ག་	PRON
ས་	གིས་	PART
མེད་	མེད་	VERB
སྣོད་	སྣོད་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
ནི་	ནི་	NO_POS
སོ་སོ་	སོ་སོ་	PRON
།		PUNCT
མ་	མ་	PART
ལུས་	ལུས་	NOUN
བརྩོན་	བརྩོན་	VERB
། །		PUNCT
འདུ་	འདུ་	VERB
ན་	ནས་	PART
བཟའ་བ་	བཟའ་བ་	VERB
ཇི་ལྟ་བུ་	ཇི་ལྟ་བུ་	NO_POS
བཟའ་བ་	བཟའ་བ་	VERB
།		PUNCT
ཀྱེ་	ཀྱེ་	INTJ
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
འདུ་བ་	འདུ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
བརྡ་	བརྡ་	NOUN
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
འདུ་བ་	འདུ་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
ཆ་	ཆ་	NOUN
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
གྲངས་	གྲངས་	NOUN
ནི་	ནི་	NO_POS
དུ་	ལ་	PART
།		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
ནི་	ནི་	NO_POS
དུ་	ལ་	PART
ལ་	ལ་	ADP
གནས་	གནས་	NOUN
གང་	གང་	NO_POS
ལགས་	ལགས་	AUX
། །		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
བཀའ་	བཀའ་	NOUN
སྩལ་པ་	སྩལ་པ་	VERB
། །		PUNCT
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
ནི་	ནི་	NO_POS
གནས་པ་	གནས་པ་	VERB
།		PUNCT
དང་	དང་	NO_POS
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
དེ་	དེ་	DET
དང་	དང་	NO_POS
ཉེ་བ་	ཉེ་བ་	VERB
།		PUNCT
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ཏུ་	ལ་	PART
གནས་	གནས་	NOUN
ན་	ནས་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
ཞིང་	ཞིང་	ADP
དང་	དང་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
དེ་	དེ་	DET
དང་	དང་	NO_POS
།		PUNCT
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཙྪན་		NON_WORD
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ཏུ་	ལ་	PART
གནས་	གནས་	NOUN
ན་	ནས་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
དག་	དག་	DET
དྷོ་		NON_WORD
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
ཙྪན་		NON_WORD
དྷོ་		NON_WORD
ཧ་	ཧ་	NOUN
། །		PUNCT
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
ནི་	ནི་	NO_POS
འདུ་བ་	འདུ་བ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དེ་	དེ་	DET
དང་	དང་	NO_POS
༑		PUNCT
ཉེ་	ཉེ་	VERB
འདུ་བ་	འདུ་བ་	VERB
། །		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ཏུ་	ལ་	PART
གནས་	གནས་	NOUN
ན་	ན་	ADP
རྟོག་པ་	རྟོག་པ་	VERB
ནུབ་པ་	ནུབ་པ་	VERB
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དེ་	དེ་	DET
དང་	དང་	NO_POS
།		PUNCT
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དང་	དང་	NO_POS
༑༑		PUNCT
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
འི་	གི་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
འཐུང་	འཐུང་	NO_POS
སྤྱོད་	སྤྱོད་	VERB
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
འི་	གི་	PART
ཉེ་བ་	ཉེ་བ་	VERB
འི་	གི་	PART
འཐུང་	འཐུང་	NO_POS
སྤྱོད་	སྤྱོད་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
ས་	ས་	ADP
ནི་	ནི་	NO_POS
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
ས་བཅུ་	ས་བཅུ་	NO_POS
འི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
མགོན་པོ་	མགོན་པོ་	NOUN
ཉིད་	ཉིད་	DET
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ས་	ས་	ADP
གཉིས་	གཉིས་	NUM
།		PUNCT
གནས་	གནས་	NOUN
བཅུ་གཉིས་པོ་	བཅུ་གཉིས་པོ་	NO_POS
།		PUNCT
