form	lemma	POS	morph
ཞུ་བ་	ཞུ་བ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
ན་	ན་	ADP
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
གསད་པ་	གསད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
གདུག་པ་	གདུག་པ་	ADJ
ཅན་	ཅན་	PART
བླ་མ་	བླ་མ་	NOUN
བརྙས་	བརྙས་	NO_POS
བྱེད་	བྱེད་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དེ་	དེ་	DET
།		PUNCT
ཐབས་	ཐབས་	NOUN
ལ་	ལ་	ADP
མཁས་པ་	མཁས་པ་	VERB
ས་	གིས་	PART
ཟིན་པ་	ཟིན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
བསད་	བསད་	NO_POS
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྫུན་	རྫུན་	NOUN
གྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ཀྱང་	ཀྱང་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
རྟོགས་པ་	རྟོགས་པ་	VERB
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
ཡོད་	ཡོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
འགལ་རྐྱེན་	འགལ་རྐྱེན་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
ན་	ན་	ADP
།		PUNCT
དངོ་	དངོ་	NOUN
སུ་	སུ་	ADP
རྫུན་སྨྲ་བ་	རྫུན་སྨྲ་བ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ཕ་རོལ་པོ་	ཕ་རོལ་པོ་	NOUN
སེར་སྣ་	སེར་སྣ་	NOUN
འི་	གི་	PART
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ལེན་པ་པོ་	ལེན་པ་པོ་	VERB
འི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
༑		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
འགལ་རྐྱེན་	འགལ་རྐྱེན་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
ན་	ན་	ADP
དངོ་	དངོ་	NOUN
སུ་	སུ་	ADP
མ་	མ་	PART
བྱིན་པ་	བྱིན་པ་	VERB
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
ལོང་	ལོང་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
བུད་མེད་	བུད་མེད་	NOUN
ཀྱང་	ཀྱང་	PART
བསྟེན་	བསྟེན་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སེམས་	སེམས་	NOUN
གཅིག་	གཅིག་	NUM
སྲོག་ཆགས་	སྲོག་ཆགས་	NOUN
གསོད་པ་	གསོད་པ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
འཆད་པ་	འཆད་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ད་ནི་	ད་ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལེའུ་	ལེའུ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱི་	གི་	PART
འདའ་	འདའ་	VERB
མ་	མ་	PART
ཐག་པ་	ཐག་པ་	NOUN
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམ་	རྣམ་	NOUN
སྦྱོང་བྱེད་	སྦྱོང་བྱེད་	OTHER
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
འཆད་པ་	འཆད་པ་	VERB
ནི་	ནི་	NO_POS
༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཅེས་པ་	ཅེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རང་བཞིན་	རང་བཞིན་	NOUN
གདོད་	གདོད་	NO_POS
ན་	ནས་	PART
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
རྫུན་	རྫུན་	NOUN
མིན་	མིན་	AUX
བདེན་	བདེན་	VERB
མིན་	མིན་	AUX
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
ཁམས་	ཁམས་	NOUN
བཅོ་བརྒྱད་པོ་	བཅོ་བརྒྱད་པོ་	NO_POS
དེ་	དེ་	DET
།		PUNCT
གློ་བུ་	གློ་བུ་	OTHER
དུ་	ལ་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
རྫུན་	རྫུན་	NOUN
མིན་	མིན་	AUX
ནོ་	གོ་	PART
། །		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
བདེན་	བདེན་	VERB
མིན་	མིན་	AUX
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆུ་	ཆུ་	NOUN
ཡི་	ཡི་	ADP
ཟླ་བ་	ཟླ་བ་	NOUN
ལྟ་	ལྟ་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
སྣང་	སྣང་	VERB
ལ་	ལ་	ADP
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རོ་	རོ་	NOUN
། །		PUNCT
འདི་ལྟ་སྟེ་	འདི་ལྟ་སྟེ་	NO_POS
གཙུབ་ཤིང་	གཙུབ་ཤིང་	NO_POS
དང་	དང་	NO_POS
༑		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
།		PUNCT
གློ་བུར་་	གློ་བུར་བ་	OTHER
འི་	གི་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
ས་	གིས་	PART
རྫུན་	རྫུན་	NOUN
མིན་	མིན་	AUX
གྱི་	གི་	PART
དཔེ་	དཔེ་	NOUN
འོ་	གོ་	PART
༑ ༑		PUNCT
མེ་	མེ་	NOUN
འདི་	འདི་	DET
གཙུབ་ཤིང་	གཙུབ་ཤིང་	NO_POS
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
མི་	མི་	PART
གནས་	གནས་	NOUN
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
དཔེ་	དཔེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	OTHER
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	ADP
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
ཅེས་པ་	ཅེས་པ་	PART
ནི་	ནི་	NO_POS
གློ་བུ་	གློ་བུ་	OTHER
དུ་	ལ་	PART
རྒྱུ་རྐྱེན་	རྒྱུ་རྐྱེན་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་	སྐྱེ་	NOUN
ཡང་	ཀྱང་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
གྱིས་	གིས་	PART
ཤིག་པ་	ཤིག་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
ད་ནི་	ད་ནི་	NO_POS
ཀུན་	ཀུན་	DET
འད་	འདའ་	VERB
ར་	ལ་	PART
གྱི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
།		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
བདག་མེད་	བདག་མེད་	ADJ
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཅེས་པ་	ཅེས་པ་	PART
ལ་སོགས་	ལ་སོགས་	NO_POS
སྨོས་	སྨོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ཐོགས་	ཐོགས་	VERB
ཤིང་	ཅིང་	PART
།།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཀུན་	ཀུན་	DET
དུ་	ལ་	PART
རུའི་		NON_WORD
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཆགས་པ་	ཆགས་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅེས་པ་	ཅེས་པ་	PART
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
རོ་	རོ་	NOUN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
འཐུང་བ་	འཐུང་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅེས་པ་	ཅེས་པ་	PART
།		PUNCT
ཆང་	ཆང་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
ནང་	ནང་	NOUN
གི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ས་	གིས་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
དགྱེས་	དགྱེས་	NO_POS
ན་	ནས་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
མཉེས་པ་	མཉེས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བདག་	བདག་	PRON
གི་	གི་	PART
གསང་	གསང་	VERB
མཛད་པ་	མཛད་པ་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
བདག་	བདག་	PRON
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དབང་	དབང་	NOUN
གི་	གི་	PART
དོན་	དོན་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དགའ་བ་	དགའ་བ་	VERB
དང་	དང་	NO_POS
རངས་པ་	རངས་པ་	VERB
ནི་	ནི་	NO_POS
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
སམ་	གམ་	PART
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
དང་པོ་	དང་པོ་	ADJ
དགའ་	དགའ་	VERB
།		PUNCT
དུས་ཕྱིས་	དུས་ཕྱིས་	NO_POS
རངས་པ་	རངས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞེ་	ཅེས་	PART
སྦྱར་	སྦྱར་	VERB
རོ་	རོ་	NOUN
།།		PUNCT
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
ཇི་ལྟ་		
རྙེད་པ་	རྙེད་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བཟའ་བ་	བཟའ་བ་	VERB
ས་	གིས་	PART
བཟའ་བ་	བཟའ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
མི་	མི་	PART
བཟའ་	བཟའ་	NOUN
སྙམ་པ་	སྙམ་པ་	VERB
འི་	གི་	PART
རྣམ་རྟོག་	རྣམ་རྟོག་	NOUN
སྤངས་པ་	སྤངས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འགྲོ་	འགྲོ་	VERB
དང་	དང་	NO_POS
འགྲོ་	འགྲོ་	VERB
མིན་	མིན་	AUX
ཏེ་	སྟེ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རིགས་ངན་	རིགས་ངན་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཁྱིམ་	ཁྱིམ་	NOUN
ལ་	ལ་	ADP
བཟང་ངན་	བཟང་ངན་	ADJ
དུ་	ལ་	PART
མི་	མི་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
བྱ་	བྱ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
རུང་	རུང་	SCONJ
སྙམ་པ་	སྙམ་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དོགས་པ་	དོགས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
སེམས་	སེམས་	NOUN
ཀྱིས་	གིས་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
སྤྱད་	སྤྱད་	VERB
ཅེས་པ་	ཅེས་པ་	PART
འོ་	གོ་	PART
༑ ༑		PUNCT
གྲོང་	གྲོང་	NOUN
གི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ནི་	ནི་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
སྤང་	སྤང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ངོ་ཚ་	ངོ་ཚ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
སྤང་བ་	སྤང་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
བློ་ལྡན་	བློ་ལྡན་	NOUN
སྔགས་	སྔགས་	NOUN
ནི་	ནི་	NO_POS
མི་	མི་	PART
བཟླ་	བཟླ་	NO_POS
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
ཞེན་པ་	ཞེན་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
བཟླ་	བཟླ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
འགལ་རྐྱེན་	འགལ་རྐྱེན་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ན་	ན་	ADP
མི་	མི་	PART
བཟླ་	བཟླ་	NO_POS
ཐ་མལ་པ་	ཐ་མལ་པ་	ADJ
འི་	གི་	PART
རྣམ་རྟོག་	རྣམ་རྟོག་	NOUN
ཏུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
ན་	ན་	ADP
མི་	མི་	PART
བཟླའོ་		NON_WORD
། །		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ཡང་	ཀྱང་	PART
སྐྱོན་	སྐྱོན་	NOUN
གོང་མ་	གོང་མ་	ADJ
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ན་	ན་	ADP
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
ཀྱི་	གི་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
བཟང་པོ་	བཟང་པོ་	ADJ
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
།		PUNCT
གཉིད་	གཉིད་	NOUN
ནི་	ནི་	NO_POS
སྤང་བ་	སྤང་བ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ནང་	ནང་	NOUN
ན་	ན་	ADP
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ཁྱད་པར་ཅན་	ཁྱད་པར་ཅན་	ADJ
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
།		PUNCT
རྡོ་	རྡོ་	NOUN
ཤིང་	ཅིང་	PART
འཇིམ་པ་	འཇིམ་པ་	NOUN
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
། །		PUNCT
ལྷ་	ལྷ་	NOUN
འདི་	འདི་	DET
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
མི་	མི་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
འབྲེལ་	འབྲེལ་	VERB
།		PUNCT
བུ་	བུ་	NOUN
བཙའ་	བཙའ་	VERB
སྐྱེ་	སྐྱེ་	VERB
ནི་	ནི་	NO_POS
ཤ་མ་	ཤ་མ་	NO_POS
།		PUNCT
སྐྱུར་བ་	སྐྱུར་བ་	VERB
ནི་	ནི་	NO_POS
རཀྟ་		NON_WORD
།		PUNCT
མངར་འ་	མངར་བ་	VERB
ནི་	ནི་	NO_POS
དྲི་ཆེན་	དྲི་ཆེན་	NO_POS
།		PUNCT
བསྐ་བ་	བསྐ་བ་	NOUN
ནི་	ནི་	NO_POS
ཤ་ཆེན་	ཤ་ཆེན་	NOUN
།		PUNCT
ཁ་བ་	ཁ་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཚ་བ་	ཚ་བ་	VERB
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
འི་	གི་	PART
རོ་	རོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ལན་ཚྭ་	ལན་ཚྭ་	NO_POS
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
འི་	གི་	PART
རོ་	རོ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ད་ནི་	ད་ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
ར་	ལ་	PART
དབང་པོ་	དབང་པོ་	NOUN
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
དག་པ་	དག་པ་	VERB
མ་	མ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	དེ་	DET
ཁ་	ཁ་	PRON
བསྐངས་	བསྐངས་	NO_POS
ཏེ་	སྟེ་	PART
འཆད་པ་	འཆད་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
མིག་	མིག་	NOUN
ལ་	ལ་	ADP
གཏི་མུག་	གཏི་མུག་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མ་	མ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
མཉམ་	མཉམ་	VERB
གཞག་	གཞག་	VERB
གི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
མྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
		
ལུ་	ལུ་	NO_POS
		
མིག་	མིག་	NOUN
		
གཏི་མུག་	གཏི་མུག་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ར་	ལ་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྗེས་	རྗེས་	NOUN
སྤྱོད་	སྤྱོད་	VERB
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
མིག་	མིག་	NOUN
གཏི་མུག་	གཏི་མུག་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ར་	ལ་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གིས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
གཽ་	གཽ་	NO_POS
རཱིར་		NON_WORD
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	ADP
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
རྣ་བ་	རྣ་བ་	NOUN
ར་	ལ་	PART
ཌྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
སྣ་	སྣ་	NOUN
ར་	ལ་	PART
པྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
སེར་སྣ་	སེར་སྣ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
རྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁ་	ཁ་	PRON
ལ་	ལ་	ADP
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མ་	མ་	PART
འོ་	གོ་	PART
། །		PUNCT
ཨྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
ཕྲག་དོག་	ཕྲག་དོག་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མའ་		NON_WORD
།		PUNCT
ོ་		NON_WORD
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ནྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	ADP
བདག་མེད་	བདག་མེད་	ADJ
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རྗེས་	རྗེས་	NOUN
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
འདི་	འདི་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
